SITE_ID,VISIT_NO,UID,PRISTINE,APPEALNG,RECREATIONAL_VALUE,RDisIn,RDisInAg,RDisInNonAG,RDisIXAgAdj5,L_RVegQ,L_LitCvrQ,L_LitRipCvQ,RVegQc15,LitCvrQc15,LitRipCvrQc15,L_RVegQc15,L_LitCvrQc15,L_LitRipCvrQc15,RVegQc3OE15,LitCvrQc3OE15,LitRipCvrQc3OE15,RVeg_CONDus15,LitCvr_CONDus15,LitRipCvr_CONDus15,RDIS_CONDus15
NLA06608-0537,1,NA,4,4,EXCELLENT,0.259259259,0.047619048,0.230769231,0.227419355,-0.684029655,-0.835247336,-0.753089886,0.197,0.136134469,0.166567234,-0.684029655,-0.835247336,-0.753089886,0.76596171,0.346747962,0.592332826,FAIR,FAIR,FAIR,FAIR
NLA06608-0540,1,NA,4,4,,0.555555556,0.5,0.2,0.92,-1.675630137,-1.808114474,-1.736839873,0.011104247,0.005555556,0.008329901,-1.675630137,-1.808114474,-1.736839873,0.066911457,0.051110444,0.059593504,POOR,POOR,POOR,POOR
NLA06608-0541,1,NA,1,4,EXCELLENT,0.837618403,0,0.837618403,0.868809202,-0.811071516,-1.115866481,-0.937261619,0.1445,0.098527646,0.121513823,-0.811071516,-0.964459616,-0.881028597,0.513535332,0.444532445,0.430149743,POOR,FAIR,POOR,POOR
NLA06608-0542,1,NA,5,3,FAIR,0,0,0,0,-0.435333936,-0.868967447,-0.600138248,0.357,0.125217391,0.241108696,-0.435333936,-0.868967447,-0.600138248,1.526996342,1.016613372,1.298033549,GOOD,GOOD,GOOD,GOOD
NLA06608-0546,1,NA,4,2,POOR,0.310344828,0,0.310344828,0.155172414,-0.396230138,-0.597291104,-0.485227672,0.391577953,0.24276032,0.317169136,-0.396230138,-0.597291104,-0.485227672,1.148936068,1.496671624,1.16146986,GOOD,GOOD,GOOD,GOOD
NLA06608-0547,1,NA,2,3,FAIR,0.636363636,0,0.636363636,0.668181818,-0.698970004,-1.378510938,-0.917519613,0.19,0.031830115,0.110915058,-0.698970004,-1.378510938,-0.917519613,0.812687129,0.258421938,0.597122661,GOOD,POOR,POOR,FAIR
NLA06608-0550,1,NA,4,5,,0.583333333,0,0.583333333,0.541666667,-0.520528479,-0.913647661,-0.674047591,0.291627907,0.111997895,0.201812901,-0.520528479,-0.913647661,-0.674047591,1.005193858,0.838077593,0.878735887,GOOD,GOOD,GOOD,FAIR
NLA06608-0551,1,NA,4,4,GOOD,0.6,0.259259259,0.534883721,0.571794872,-1.055517328,-0.900784533,-0.971295943,0.078,0.115665327,0.096832664,-1.055517328,-0.900784533,-0.971295943,0.333629453,0.939062196,0.521308639,POOR,GOOD,POOR,FAIR
NLA06608-0555,1,NA,2,3,GOOD,0.701492537,0,0.701492537,0.700746269,-0.945004138,-0.753237696,-0.838621289,0.1035,0.166507151,0.135003575,-0.945004138,-0.753237696,-0.838621289,0.44270062,1.351836148,0.726805682,POOR,GOOD,FAIR,FAIR
NLA06608-0558,1,NA,4,4,GOOD,0.2,0,0.2,0.1,-0.556737013,-0.562735517,-0.559725908,0.2675,0.2636935,0.26559675,-0.556737013,-0.562735517,-0.559725908,1.144177931,2.140871449,1.429867516,GOOD,GOOD,GOOD,GOOD
NLA06608-0560,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED
NLA06608-0561,1,NA,3,5,EXCELLENT,0.705882353,0,0.705882353,0.702941177,-0.617532678,-1.208328916,-0.819376418,0.23125,0.051897212,0.141573606,-0.617532678,-1.208328916,-0.819376418,0.563959703,0.663142462,0.574124174,FAIR,GOOD,FAIR,FAIR
NLA06608-0562,1,NA,2,3,GOOD,0.72972973,0,0.72972973,0.764864865,-0.909338936,-1.72480652,-1.148560722,0.113214286,0.008844885,0.061029585,-0.909338936,-1.72480652,-1.148560722,0.380379288,0.071838492,0.257309896,POOR,POOR,POOR,POOR
NLA06608-0562,2,NA,2,3,EXCELLENT,0.777777778,0,0.777777778,0.888888889,-0.617782776,-1.354013851,-0.845623907,0.231111111,0.034257426,0.132684268,-0.617782776,-1.354013851,-0.845623907,0.776491052,0.27824013,0.559416801,FAIR,POOR,POOR,POOR
NLA06608-0564,1,NA,3,4,EXCELLENT,0.375,0,0.375,0.2375,-0.550394799,-1.239495732,-0.77058305,0.271582202,0.047610848,0.159596525,-0.550394799,-1.239495732,-0.77058305,1.60404165,0.547194756,1.227406467,GOOD,FAIR,GOOD,FAIR
NLA06608-0565,1,NA,2,2,FAIR,0.726027397,0,0.726027397,0.863013699,-0.825790843,-0.970365663,-0.892089785,0.139351351,0.09706175,0.118206551,-0.825790843,-0.970365663,-0.892089785,0.49812488,1.018768196,0.626604146,FAIR,GOOD,FAIR,POOR
NLA06608-0569,1,NA,3,2,POOR,0.230769231,0,0.230769231,0.265384615,-0.742975605,-1.103408306,-0.886826624,0.170727564,0.068811881,0.119769723,-0.742975605,-1.103408306,-0.886826624,0.598164424,1.368242711,0.743921506,FAIR,GOOD,FAIR,FAIR
NLA06608-0570,1,NA,3,4,EXCELLENT,0.583333333,0.310344828,0.487179487,0.530952381,-0.725902114,-1.058065463,-0.86097266,0.177974045,0.07748519,0.127729617,-0.725902114,-1.058065463,-0.86097266,1.072427738,0.712854443,0.913798991,GOOD,GOOD,GOOD,FAIR
NLA06608-0579,1,NA,3,3,FAIR,0.416666667,0.333333333,0.176470588,0.436813187,-1.095339468,-1.030146083,-1.061520623,0.070289829,0.083294044,0.076791936,-1.095339468,-1.030146083,-1.061520623,0.423549188,1.009420789,0.549382324,FAIR,GOOD,FAIR,FAIR
NLA06608-0580,1,NA,5,5,GOOD,0.130434783,0,0.130434783,0.115217391,-0.532468438,-0.194012378,-0.331071611,0.283448276,0.629716602,0.456582439,-0.532468438,-0.194012378,-0.331071611,1.138338795,2.169719851,1.688235927,GOOD,GOOD,GOOD,GOOD
NLA06608-0581,1,NA,2,3,GOOD,0.5,0.285714286,0.375,0.611111111,-1.236216051,-1.247178504,-1.241662689,0.048047557,0.04660066,0.047324109,-1.236216051,-1.247178504,-1.241662689,0.390855227,0.884168662,0.515266827,FAIR,GOOD,FAIR,FAIR
NLA06608-0582,1,NA,1,2,POOR,0.75708502,0,0.75708502,0.82854251,-0.880524159,-0.794734848,-0.835514616,0.121666667,0.150422453,0.13604456,-0.880524159,-0.794734848,-0.835514616,0.428686758,1.02560824,0.603183143,POOR,GOOD,FAIR,POOR
NLA06608-0583,1,NA,NA,NA,,0.583333333,0.333333333,0.473684211,0.736363636,-1.027300149,-0.726998728,-0.851694471,0.083907407,0.1775,0.130703704,-1.027300149,-0.726998728,-0.851694471,0.245728724,0.360266554,0.313657483,POOR,POOR,POOR,FAIR
NLA06608-0585,1,NA,2,2,POOR,0.797979798,0.35483871,0.772727273,0.73006993,-1.461133149,-0.939034004,-1.125940615,0.024583333,0.105071029,0.064827181,-1.461133149,-0.939034004,-1.125940615,0.144178218,1.455218372,0.519736819,POOR,GOOD,FAIR,FAIR
NLA06608-0587,1,NA,2,3,EXCELLENT,0.813084112,0,0.813084112,0.856542056,-0.736190542,-1.043624306,-0.863253394,0.173573276,0.080443153,0.127008214,-0.736190542,-1.043624306,-0.863253394,0.74242509,0.653100853,0.683761831,FAIR,FAIR,FAIR,POOR
NLA06608-0587,2,NA,3,4,GOOD,0.793814433,0,0.793814433,0.846907217,-0.999276778,-1.517497477,-1.185284045,0.090166667,0.020374037,0.055270352,-0.999276778,-1.517497477,-1.185284045,0.385669944,0.165412477,0.297553645,POOR,POOR,POOR,POOR
NLA06608-0588,1,NA,1,1,POOR,0.545454546,0.5,0.166666667,0.919354839,-1.186439698,-1.954242509,-1.419029373,0.055096899,0.001111111,0.028104005,-1.186439698,-1.954242509,-1.419029373,0.332000338,0.010222089,0.201060742,FAIR,POOR,POOR,POOR
NLA06608-0590,1,NA,3,3,POOR,0.45945946,0,0.45945946,0.37972973,-0.560682377,-1.04149012,-0.737692329,0.264990457,0.080888698,0.172939577,-0.560682377,-1.04149012,-0.737692329,1.133443862,0.656718134,0.931038064,GOOD,FAIR,GOOD,FAIR
NLA06608-0591,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED
NLA06608-0593,1,NA,3,4,EXCELLENT,0.72972973,0,0.72972973,0.814864865,-0.532061881,-1.056352815,-0.719474007,0.283723111,0.07783087,0.180776991,-0.532061881,-1.056352815,-0.719474007,1.689207233,0.972122572,1.402583831,GOOD,GOOD,GOOD,POOR
NLA06608-0594,1,NA,3,4,FAIR,0.672131148,0,0.672131148,0.686065574,-0.970616222,-0.898768613,-0.933208343,0.097,0.11625,0.106625,-0.970616222,-0.898768613,-0.933208343,0.320646596,0.303054062,0.323009419,POOR,POOR,POOR,FAIR
NLA06608-0595,1,NA,4,4,GOOD,0.090909091,0,0.090909091,0.045454546,-1.942008053,-1.875061263,-1.907245947,0.001428571,0.003333333,0.002380952,-1.942008053,-1.875061263,-1.907245947,0.008608219,0.040395877,0.017033731,POOR,POOR,POOR,GOOD
NLA06608-0596,1,NA,5,5,EXCELLENT,0.259259259,0,0.259259259,0.12962963,-0.791051965,-1.700885308,-1.041673551,0.151788644,0.009911991,0.080850318,-0.791051965,-1.700885308,-1.041673551,0.814634201,0.225826529,0.669153516,GOOD,POOR,FAIR,GOOD
NLA06608-0597,1,NA,2,3,GOOD,0.512195122,0.166666667,0.45945946,0.474561404,-0.80161023,-0.617832317,-0.700071918,0.147902778,0.231083608,0.189493193,-0.80161023,-0.617832317,-0.700071918,0.976643082,4.16361689,1.760170782,GOOD,GOOD,GOOD,FAIR
NLA06608-0599,1,NA,3,4,GOOD,0.62962963,0,0.62962963,0.514814815,-0.602256797,-0.507548355,-0.552325992,0.239886735,0.300778986,0.27033286,-0.602256797,-0.507548355,-0.552325992,0.832915023,0.840739281,0.873210274,GOOD,GOOD,GOOD,FAIR
NLA06608-0606,1,NA,2,4,FAIR,0.705882353,0,0.705882353,0.802941177,-0.611721137,-1.094832528,-0.789302202,0.2345,0.070383604,0.152441802,-0.611721137,-1.094832528,-0.789302202,1.003027009,0.57142951,0.820686174,GOOD,FAIR,FAIR,POOR
NLA06608-0608,1,NA,4,4,FAIR,0.333333333,0.047619048,0.310344828,0.355882353,-0.901356274,-0.935826968,-0.918249711,0.1155,0.105923913,0.110711957,-0.901356274,-0.935826968,-0.918249711,0.446243228,0.308606935,0.371447421,FAIR,POOR,POOR,FAIR
NLA06608-0609,1,NA,3,4,GOOD,0.710144928,0.130434783,0.696969697,0.72654321,-0.640870759,-0.741852228,-0.688433075,0.218627907,0.171195652,0.19491178,-0.640870759,-0.741852228,-0.688433075,0.672595738,0.409008015,0.544660131,GOOD,FAIR,POOR,FAIR
NLA06608-0610,1,NA,3,3,,0.694019472,0,0.694019472,0.665191554,-0.564344781,-1.150623162,-0.76526223,0.262681214,0.060693069,0.161687142,-0.564344781,-1.150623162,-0.76526223,0.790490384,0.45711877,0.608536916,FAIR,FAIR,FAIR,FAIR
NLA06608-0611,1,NA,1,2,FAIR,0.787234043,0.047619048,0.784946237,0.897959184,-1.123752099,-1.420121297,-1.247131672,0.065205205,0.028008323,0.046606764,-1.123752099,-1.420121297,-1.247131672,0.392910499,0.339426228,0.333432565,FAIR,FAIR,POOR,POOR
NLA06608-0614,1,NA,2,3,GOOD,0.583333333,0,0.583333333,0.391666667,-0.582021142,-0.997619753,-0.741895579,0.251805556,0.090549577,0.171177566,-0.582021142,-0.997619753,-0.741895579,1.053529308,1.330325959,1.09836793,GOOD,GOOD,GOOD,FAIR
NLA06608-0616,1,NA,2,2,FAIR,0.512195122,0.473684211,0.130434783,0.861504425,-1.438382789,-1.632023215,-1.52449884,0.026443259,0.013333333,0.019888296,-1.438382789,-1.632023215,-1.52449884,0.159340565,0.122665066,0.14228419,POOR,POOR,POOR,POOR
NLA06608-0617,1,NA,3,3,GOOD,0.523809524,0,0.523809524,0.561904762,-1.73266277,-1.519396012,-1.613067872,0.008507051,0.020241546,0.014374299,-1.73266277,-1.519396012,-1.613067872,0.031303784,0.454713523,0.093554405,POOR,FAIR,POOR,FAIR
NLA06608-0618,1,NA,3,3,FAIR,0.692307692,0,0.692307692,0.646153846,-0.66803562,-0.718521988,-0.692545592,0.204765432,0.181195652,0.192980542,-0.66803562,-0.718521988,-0.692545592,0.688551376,0.485219691,0.599264399,GOOD,FAIR,FAIR,FAIR
NLA06608-0619,1,NA,4,3,GOOD,0.6,0,0.6,0.5,-0.737068124,-1.016607625,-0.854724562,0.173202703,0.086248147,0.129725425,-0.737068124,-1.016607625,-0.854724562,0.740840038,0.700230361,0.698390213,FAIR,FAIR,FAIR,FAIR
NLA06608-0622,1,NA,3,4,GOOD,0.672131148,0,0.672131148,0.636065574,-0.642065153,-1.00098262,-0.785455496,0.218,0.089773999,0.153887,-0.642065153,-1.00098262,-0.785455496,0.932451548,0.728856008,0.828466545,GOOD,GOOD,FAIR,FAIR
NLA06608-0623,1,NA,4,4,EXCELLENT,0.444444444,0,0.444444444,0.372222222,-0.823908741,-0.813051984,-0.818446438,0.14,0.143797054,0.141898527,-0.823908741,-0.813051984,-0.818446438,0.664706356,1.274559509,0.860162953,FAIR,GOOD,GOOD,FAIR
NLA06608-0624,1,NA,2,3,GOOD,0.726027397,0,0.726027397,0.763013699,-1.084039966,-1.188886227,-1.133306786,0.072406228,0.054731217,0.063568722,-1.084039966,-1.188886227,-1.133306786,0.436302086,0.503520628,0.454781246,FAIR,FAIR,FAIR,POOR
NLA06608-0625,1,NA,4,4,EXCELLENT,0.181818182,0,0.181818182,0.090909091,-0.828761244,-1.475515728,-1.041459711,0.138333333,0.02345679,0.080895062,-0.828761244,-1.475515728,-1.041459711,0.606445673,0.235525378,0.474798656,FAIR,POOR,POOR,GOOD
NLA06608-0627,1,NA,4,4,EXCELLENT,0.62962963,0,0.62962963,0.664814815,-0.850489309,-1.350144832,-1.03210547,0.131094697,0.034653465,0.082874081,-0.850489309,-1.350144832,-1.03210547,0.560731436,0.281344116,0.44616117,FAIR,POOR,POOR,FAIR
NLA06608-0628,1,NA,3,4,GOOD,0.576470588,0.45945946,0.338235294,0.913211186,-1.664985507,-1.87541974,-1.757579843,0.011627907,0.003322332,0.00747512,-1.664985507,-1.87541974,-1.757579843,0.070066902,0.030565058,0.053478253,POOR,POOR,POOR,POOR
NLA06608-0630,1,NA,5,4,GOOD,0.285714286,0,0.285714286,0.142857143,-0.546612156,-0.658346589,-0.598895888,0.274045455,0.209610657,0.241828056,-0.546612156,-0.658346589,-0.598895888,1.172174808,1.701784347,1.301906297,GOOD,GOOD,GOOD,GOOD
NLA06608-0632,1,NA,3,2,FAIR,0.428571429,0.058823529,0.407407407,0.375,-1.064411041,-1.198319278,-1.126224399,0.076216216,0.053340388,0.064778302,-1.064411041,-1.198319278,-1.126224399,0.459260138,0.490725171,0.463434782,FAIR,FAIR,FAIR,FAIR
NLA06608-0634,1,NA,2,2,POOR,0.333333333,0.333333333,0,0.357142857,-0.879010424,-1.015794267,-0.942039338,0.122126392,0.086428571,0.104277482,-0.879010424,-1.015794267,-0.942039338,0.735903545,1.047407388,0.746018502,GOOD,GOOD,GOOD,FAIR
NLA06608-0635,1,NA,4,4,GOOD,0.574468085,0.230769231,0.512195122,0.35915493,-1.307638545,-1.319177014,-1.313369461,0.039244922,0.037953795,0.038599359,-1.307638545,-1.319177014,-1.313369461,0.23648023,0.349170362,0.276146252,POOR,FAIR,POOR,FAIR
NLA06608-0637,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED
NLA06608-0641,1,NA,4,5,EXCELLENT,0.090909091,0,0.090909091,0.095454546,-1.942008053,-1.457790631,-1.635645092,0.001428571,0.024850529,0.01313955,-1.942008053,-1.457790631,-1.635645092,0.004760506,0.219988571,0.06157555,POOR,POOR,POOR,GOOD
NLA06608-0648,1,NA,2,1,POOR,0.487179487,0.487179487,0,0.863043478,-2,-2,-2,0,0,0,-2,-2,-2,0,0,0,POOR,POOR,POOR,POOR
NLA06608-0649,1,NA,5,5,EXCELLENT,0.555555556,0,0.555555556,0.427777778,-0.690712919,-1.076295558,-0.842048177,0.193838907,0.073888889,0.133863898,-0.690712919,-1.076295558,-0.842048177,0.97583465,1.472783067,1.04555997,GOOD,GOOD,GOOD,FAIR
NLA06608-0650,1,NA,4,4,EXCELLENT,0.538461539,0.2,0.47826087,0.50877193,-0.814752822,-1.138482895,-0.947127192,0.143195913,0.062697103,0.102946508,-0.814752822,-1.138482895,-0.947127192,0.373397541,0.855269926,0.441672213,POOR,GOOD,POOR,FAIR
NLA06608-0651,1,NA,4,4,GOOD,0.375,0,0.375,0.4875,-0.672641066,-1.059074067,-0.824224081,0.2025,0.07728225,0.139891125,-0.672641066,-1.059074067,-0.824224081,0.90175441,0.325515182,0.685531799,GOOD,POOR,FAIR,FAIR
NLA06608-0654,1,NA,5,3,FAIR,0.142857143,0,0.142857143,0.126984127,-0.53225912,-0.828310469,-0.655531958,0.283589744,0.138487375,0.211038559,-0.53225912,-0.828310469,-0.655531958,1.212998602,1.12434955,1.136147867,GOOD,GOOD,GOOD,GOOD
NLA06608-0657,1,NA,4,4,FAIR,0,0,0,0,-0.535110184,-0.587325711,-0.560433681,0.281668693,0.248627254,0.265147974,-0.535110184,-0.587325711,-0.560433681,1.044851058,1.818089343,1.253858344,GOOD,GOOD,GOOD,GOOD
NLA06608-0658,1,NA,5,5,EXCELLENT,0.512195122,0,0.512195122,0.456097561,-0.517228471,-0.663476357,-0.584225195,0.293928571,0.207031935,0.250480253,-0.517228471,-0.663476357,-0.584225195,0.652053321,1.862074453,0.912749653,FAIR,GOOD,GOOD,FAIR
NLA06608-0659,1,NA,4,5,EXCELLENT,0.35483871,0.090909091,0.310344828,0.343589744,-1.286093774,-1.060664398,-1.158913688,0.041749508,0.076963218,0.059356363,-1.286093774,-1.060664398,-1.158913688,0.251572248,0.708052368,0.424645325,POOR,GOOD,FAIR,FAIR
NLA06608-0660,1,NA,2,3,GOOD,0.696969697,0,0.696969697,0.748484849,-0.803853364,-1.632023215,-1.044738951,0.147089312,0.013333333,0.080211323,-0.803853364,-1.632023215,-1.044738951,0.886323947,0.122665066,0.573845183,GOOD,POOR,FAIR,FAIR
NLA06608-0661,1,NA,3,4,EXCELLENT,0.259259259,0,0.259259259,0.17962963,-0.630386619,-0.891012739,-0.741435527,0.224214286,0.118524896,0.171369591,-0.630386619,-0.891012739,-0.741435527,0.881208381,0.898256056,0.851977365,GOOD,GOOD,GOOD,GOOD
NLA06608-0662,1,NA,3,3,,0.710144928,0,0.710144928,0.705072464,-0.8224635,-1.128842878,-0.949178053,0.1405,0.0643288,0.1024144,-0.8224635,-1.128842878,-0.949178053,0.52142275,0.517452014,0.483299859,POOR,FAIR,POOR,FAIR
NLA06608-0663,1,NA,2,2,POOR,0.555555556,0.512195122,0.166666667,0.67248062,-1.410731935,-1.655583946,-1.516126032,0.028839002,0.01210121,0.020470106,-1.410731935,-1.655583946,-1.516126032,0.173776721,0.1466517,0.146446555,POOR,POOR,POOR,FAIR
NLA06608-0665,1,NA,4,4,GOOD,0.090909091,0,0.090909091,0.045454546,-0.585862638,-0.436351276,-0.504704583,0.2495,0.356141304,0.302820652,-0.585862638,-0.436351276,-0.504704583,0.896857106,0.993614191,0.976460349,GOOD,GOOD,GOOD,GOOD
NLA06608-0671,1,NA,5,5,EXCELLENT,0,0,0,0,-0.47831374,-0.846295573,-0.62444329,0.322419323,0.132463768,0.227441545,-0.47831374,-0.846295573,-0.62444329,1.466592775,1.545020092,1.432491147,GOOD,GOOD,GOOD,GOOD
NLA06608-0672,1,NA,3,3,FAIR,0.428571429,0.090909091,0.393939394,0.417441861,-0.848697569,-1.128202588,-0.96634213,0.131678005,0.064438466,0.098058235,-0.848697569,-1.128202588,-0.96634213,0.793459208,0.780914503,0.701524974,GOOD,GOOD,GOOD,FAIR
NLA06608-0674,1,NA,4,5,EXCELLENT,0.487179487,0,0.487179487,0.493589744,-0.482844513,-0.894952355,-0.641747484,0.318969388,0.11736428,0.218166834,-0.482844513,-0.894952355,-0.641747484,1.010670695,0.813561473,0.866543284,GOOD,GOOD,GOOD,FAIR
NLA06608-0677,1,NA,2,3,FAIR,0.72972973,0.5,0.62962963,0.935064935,-1.962211439,-1.954242509,-1.958208697,0.000909091,0.001111111,0.001010101,-1.962211439,-1.954242509,-1.958208697,0.006735829,0.019903177,0.010157775,POOR,POOR,POOR,POOR
NLA06608-0678,1,NA,4,5,EXCELLENT,0.333333333,0,0.333333333,0.166666667,-0.453378015,-0.760251716,-0.58025593,0.342064296,0.16367939,0.252871843,-0.453378015,-0.760251716,-0.58025593,0.995994083,1.782595876,1.139968449,GOOD,GOOD,GOOD,GOOD
NLA06608-0679,1,NA,4,4,GOOD,0.777777778,0,0.777777778,0.838888889,-0.952725133,-1.357645414,-1.109610034,0.1015,0.033888889,0.067694444,-0.952725133,-1.357645414,-1.109610034,0.434146019,0.275136682,0.364440029,POOR,POOR,POOR,POOR
NLA06608-0681,1,NA,4,4,GOOD,0.583333333,0.047619048,0.574468085,0.457692308,-0.73400363,-0.605720356,-0.665142523,0.1745,0.237901779,0.20620089,-0.73400363,-0.605720356,-0.665142523,0.670883554,0.956845278,0.840153135,FAIR,GOOD,GOOD,FAIR
NLA06608-0686,1,NA,4,3,POOR,0,0,0,0,-2,-0.840961192,-1.112876843,0,0.134224422,0.067112211,-2,-0.840961192,-1.112876843,0,1.089739542,0.361305516,POOR,GOOD,POOR,GOOD
NLA06608-0687,1,NA,5,5,GOOD,0.230769231,0,0.230769231,0.165384615,-0.957621402,-1.364945575,-1.115183925,0.10025,0.033157316,0.066703658,-0.957621402,-1.364945575,-1.115183925,0.700676054,0.661116596,0.652127788,FAIR,GOOD,FAIR,GOOD
NLA06608-0690,1,NA,3,3,GOOD,0.672131148,0,0.672131148,0.736065574,-0.53387413,-1.078184057,-0.725813396,0.2825,0.073524896,0.178012448,-0.53387413,-1.078184057,-0.725813396,0.974304534,0.507531596,0.772023255,GOOD,FAIR,FAIR,FAIR
NLA06608-0690,2,NA,3,3,GOOD,0.615384615,0,0.615384615,0.557692308,-0.439495585,-1.089097473,-0.652716691,0.3535,0.071452145,0.212476073,-0.439495585,-1.089097473,-0.652716691,1.219173992,0.493223701,0.921488756,GOOD,FAIR,GOOD,FAIR
NLA06608-0692,1,NA,2,3,FAIR,0.58490566,0,0.58490566,0.701543739,-0.905186873,-0.897371949,-0.901261833,0.114397922,0.116656666,0.115527294,-0.905186873,-0.897371949,-0.901261833,0.689333691,1.073227321,0.826501536,GOOD,GOOD,GOOD,FAIR
NLA06608-0693,1,NA,4,4,GOOD,0.545454546,0.047619048,0.534883721,0.541666667,-0.759117914,-0.535269559,-0.632928345,0.164133403,0.281561678,0.22284754,-0.759117914,-0.535269559,-0.632928345,0.622907714,2.996589312,1.235792542,FAIR,GOOD,GOOD,FAIR
NLA06608-0696,1,NA,2,2,FAIR,0.622641509,0.428571429,0.473684211,0.811504425,-1.717993242,-1.491844512,-1.590362032,0.009142857,0.022222222,0.01568254,-1.717993242,-1.491844512,-1.590362032,0.055092604,0.204441777,0.112195505,POOR,POOR,POOR,POOR
NLA06608-0707,1,NA,5,5,GOOD,0.61038961,0.491525424,0.375,0.922279793,-1.436111787,-1.540926144,-1.48536457,0.026634327,0.018778878,0.022706602,-1.436111787,-1.540926144,-1.48536457,0.160491889,0.227576774,0.162446821,POOR,POOR,POOR,POOR
NLA06608-0709,1,NA,3,4,FAIR,0.701492537,0,0.701492537,0.650746269,-0.486116814,-0.487536031,-0.486825843,0.3165,0.315434783,0.315967391,-0.486116814,-0.487536031,-0.486825843,0.936690993,0.675048581,0.796825183,GOOD,GOOD,GOOD,FAIR
NLA06608-0710,1,NA,3,3,GOOD,0.649122807,0,0.649122807,0.574561404,-0.320199639,-0.206733598,-0.259771519,0.468410124,0.61125,0.539830062,-0.320199639,-0.206733598,-0.259771519,1.330054184,0.965260431,1.021833649,GOOD,GOOD,GOOD,FAIR
NLA06608-0711,1,NA,1,3,FAIR,0.70212766,0,0.70212766,0.708206687,-1.049132017,-0.692809696,-0.835408436,0.079303398,0.192857143,0.13608027,-1.049132017,-0.692809696,-0.835408436,0.24126973,0.441566783,0.365509535,POOR,FAIR,POOR,FAIR
NLA06608-0712,1,NA,4,5,EXCELLENT,0.333333333,0,0.333333333,0.316666667,-0.845498054,-0.849712924,-0.847600376,0.132725623,0.131347157,0.13203639,-0.845498054,-0.849712924,-0.847600376,0.799771896,1.208378073,0.944610359,GOOD,GOOD,GOOD,FAIR
NLA06608-0713,1,NA,2,2,GOOD,0.393939394,0,0.393939394,0.396969697,-1.964087444,-1.954242509,-1.959137081,0.000862069,0.001111111,0.00098659,-1.964087444,-1.954242509,-1.959137081,0.003558884,0.022872535,0.006706875,POOR,POOR,POOR,FAIR
NLA06608-0715,1,NA,5,5,EXCELLENT,0.130434783,0,0.130434783,0.115217391,-0.431624899,-0.694846016,-0.543591487,0.360147739,0.191908213,0.276027976,-0.431624899,-0.694846016,-0.543591487,1.83528648,3.658607008,2.139741816,GOOD,GOOD,GOOD,GOOD
NLA06608-0717,1,NA,3,3,GOOD,0.733333333,0,0.733333333,0.766666667,-0.908333042,-0.704552425,-0.794598499,0.1135,0.187445652,0.150472826,-0.908333042,-0.704552425,-0.794598499,0.324687959,0.322086253,0.308606069,POOR,POOR,POOR,POOR
NLA06608-0718,1,NA,3,3,GOOD,0.545454546,0.5,0.166666667,0.919354839,-1.260342214,-1.360978381,-1.307751827,0.044910802,0.033553355,0.039232079,-1.260342214,-1.360978381,-1.307751827,0.270621426,0.406625167,0.280672836,FAIR,FAIR,POOR,POOR
NLA06608-0720,1,NA,4,4,GOOD,0.36,0,0.36,0.18,-0.618489635,-1.041587836,-0.780432177,0.230718997,0.08086825,0.155793624,-0.618489635,-1.041587836,-0.780432177,1.390255824,0.743978192,1.114573575,GOOD,GOOD,GOOD,GOOD
NLA06608-0721,1,NA,2,2,GOOD,0.6,0.047619048,0.591836735,0.614814815,-0.497884118,-0.681392323,-0.58001696,0.307772186,0.19826087,0.253016528,-0.497884118,-0.681392323,-0.58001696,1.447101202,2.905016455,1.727372312,GOOD,GOOD,GOOD,FAIR
NLA06608-0723,1,NA,2,3,FAIR,0.444444444,0.166666667,0.375,0.307692308,-0.739392078,-1.136853886,-0.894157356,0.172224984,0.062970297,0.117597641,-0.739392078,-1.136853886,-0.894157356,1.037785317,0.763122116,0.841313141,GOOD,GOOD,GOOD,FAIR
NLA06608-0724,1,NA,1,3,GOOD,0.775280899,0,0.775280899,0.887640449,-1.083569243,-1.808114474,-1.309577303,0.072495595,0.005555556,0.039025575,-1.083569243,-1.808114474,-1.309577303,0.436840589,0.051110444,0.279195475,FAIR,POOR,POOR,POOR
NLA06608-0726,1,NA,4,5,,0,0,0,0,-0.482144581,-1.047675113,-0.678708727,0.3195,0.079603482,0.199551741,-0.482144581,-1.047675113,-0.678708727,1.051199748,0.516942235,0.827134715,GOOD,FAIR,GOOD,GOOD
NLA06608-0727,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED
