SITE_ID,VISIT_NO,sixDepth,sivDepth,L_sixDepth,L_sivDepth,bsfcBedrock,bsfcBoulders,bsfcCobble,bsfcGravel,bsfcSand,bsfcSilt,bsfcOrganic,bsfcWood,bsiStaVariety,bsiSiteVariety,bsiStStaVariety,bsxLdia,bsvLdia,amfcEmergent,amfcFloating,amfcSubmergent,amfcAll,amfcFltEmg,fcfcAquatic,fcfcBoulders,fcfcBrush,fcfcLedges,fcfcLiveTrees,fcfcOverhang,fcfcSnag,fcfcStructures,fciAll,fciBig,fciNatural,fciRipVeg,rvfcCanBig,rvfcCanSmall,rvfcUndNonw,rvfcUndWoody,rvfcGndBare,rvfcGndInundated,rvfcGndNonw,rvfcGndWoody,rviCanopy,rviUnderstory,rviGround,rviWoody,rviTallWood,rviHerbs,rviCanUnd,rviTotalVeg
NLA06608-0503,1,0.91,0.260128174,0.004321374,-0.443542902,0,0,0,0.2,0.192,0.608,0,0,1.3,3,2.307692308,-0.193519937,0.214382865,0.4975,0,0.1175,0.5025,0.4975,0.4825,0,0.005,0,0,0,0,0,0.4875,0,0.4875,0.005,0.005,0.0875,0.0875,0.005,0.217102375,0,0.782897625,0,0.0925,0.0925,0.6675,0.0975,0.0975,0.755,0.185,0.8525
NLA06608-0508,1,0.417576,0.178914109,-0.28602587,-0.554529515,0,0,0,0,0,0.954708555,0.028164917,0.022158911,1.7,3,1.764705882,-0.527731094,0.556277416,0.21,0.005,0.225,0.18,0.215,0.1625,0,0.02,0,0.005,0.015,0,0,0.2025,0.015,0.2025,0.025,0.005,0.035,0.0975,0.2625,0.094507937,0.007407407,0.677650794,0.220433862,0.04,0.36,0.4525,0.3825,0.3025,0.465,0.4,0.8475
NLA06608-0509,1,2.04216,0.920587951,0.330851906,0.008850437,0.007142857,0.033333333,0.179654587,0.292793041,0.145484529,0.212231649,0.136032904,0.014550265,3.7,8,2.162162162,0.08603979,0.226142497,0.0775,0.01,0.06,0.1075,0.0875,0.12,0.0575,0.03,0.0575,0.005,0.05,0,0,0.32,0.165,0.32,0.035,0.1,0.4025,0.1625,0.094444444,0.151338143,0,0.675655604,0.173006253,0.4925,0.2475,0.475,0.6625,0.5775,0.5525,0.74,1.215
NLA06608-0510,1,1.1,0.395811403,0.079181246,-0.304683489,0,0.312475037,0.220584624,0.139846743,0.14077723,0.186316366,0,0,3.428571429,5,1.458333333,0.181722589,0.284653965,0.203571429,0,0.007142857,0.203571429,0.203571429,0.167857143,0.25,0,0.042857143,0,0.042857143,0,0.007142857,0.510714286,0.342857143,0.503571429,0,0.035714286,0,0.007142857,0,0.209356061,0.147110473,0.68673525,0.007722008,0.035714286,0.007142857,0.867857143,0.042857143,0.035714286,0.707142857,0.042857143,0.75
NLA06608-0511,1,3.02604,1.524365812,0.494994531,0.21068384,0,0.024557199,0.225240464,0.340280626,0.116795608,0.293126102,0,0,4.3,5,1.162790698,0.038853517,0.163288171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978378378,0,0.021621622,0,0,0,0.02,0,0,0.02,0,0.02
NLA06608-0512,1,1.26,0.313404247,0.133538908,-0.383625066,0,0,0.058974359,0.025641026,0.204266956,0.664861765,0.03624964,0.010006254,2.7,6,2.222222222,-0.23283339,0.19398729,0.54,0.025,0.38,0.4775,0.565,0.5425,0,0.005,0,0.005,0.02,0,0,0.5725,0.02,0.5725,0.01,0.115,0.1525,0.5025,0.235,0,0.311135166,0.442162176,0.246702658,0.2675,0.7675,1.06,0.795,0.5175,0.975,1.035,1.77
NLA06608-0514,1,3.61,2.4861617,0.56937391,0.412655676,0.124866767,0.045415917,0.201141497,0.413224627,0.042985722,0.09555715,0.045182977,0.031625342,4.7,8,1.70212766,0.211484605,0.196322931,0.0875,0,0.335,0.33,0.0875,0.355,0.0675,0.05,0.18,0,0.0775,0.035,0,0.765,0.325,0.765,0.085,0.052222222,0.605277778,0.075,0.2225,0.235340909,0.046276596,0.376594785,0.34178771,0.67,0.3125,0.5025,1.125,0.9,0.33,0.9825,1.455
NLA06608-0515,1,0.72,0.285968141,-0.086186148,-0.413448542,0,0.044444444,0.209849729,0.278989491,0.197599526,0.269116809,0,0,3.3,5,1.515151515,0.034888811,0.23711774,0.125,0,0.425,0.463888889,0.125,0.475,0.035,0.03,0.005,0,0.08,0,0,0.625,0.12,0.625,0.03,0,0.0575,0.0875,0.005,0.039347746,0.070944115,0.836913424,0.052794715,0.0575,0.0925,0.9525,0.125,0.0625,0.9025,0.15,1.0275
NLA06608-0523,1,0.666666667,0.259807621,-0.115393419,-0.443929642,0,0.141541542,0.042605683,0.193566644,0.636440286,0,0,0,2.7,4,1.481481481,0.062935732,0.139216129,0,0,0.025,0.025,0,0.025,0.1375,0,0.025,0,0.05,0,0.3025,0.54,0.515,0.2375,0,0.265,0.275,0.1675,0.255,0.428306319,0,0.337397228,0.234296453,0.555,0.4375,0.4575,1.0225,0.8175,0.4275,0.9925,1.45
NLA06608-0526,1,1.819656,0.729690323,0.283223411,-0.081083975,0.111562355,0.373354246,0.179053155,0.007692308,0,0.058540335,0.165165252,0.104632349,4.9,7,1.428571429,0.395501039,0.127399864,0.07,0.165,0.06,0.195,0.235,0.1725,0.1075,0.065,0.03,0,0.07,0,0,0.445,0.2075,0.445,0.065,0.025,0.21,0.1575,0.235,0.17004329,0.03975413,0.55101122,0.23919136,0.235,0.3925,0.42,0.58,0.47,0.4325,0.6275,1.0125
NLA06608-0528,1,0.95,0.320589734,0.021189299,-0.376141332,0,0.039173868,0.111745296,0.004878049,0.714892442,0.125310345,0,0.004,2.9,6,2.068965517,-0.040114239,0.106917878,0,0,0.015,0.015,0,0.015,0.035,0,0,0,0,0,0.0925,0.1425,0.1275,0.05,0,0.315277778,0.057222222,0.03,0.045,0.035352935,0,0.912477312,0.052169752,0.385,0.075,0.8575,0.475,0.43,0.8425,0.46,1.3175
NLA06608-0529,1,2.18,1.021763182,0.357934847,0.049901182,0,0.094687863,0.273175072,0.105155859,0.32261249,0.165222876,0.049661426,0,3.2,6,1.875,0.068113949,0.249418996,0.05,0,0.24,0.245,0.05,0.245,0.03,0.02,0,0.01,0.07,0.01,0.01,0.395,0.11,0.385,0.04,0.1275,0.04,0.3275,0.1375,0.158633277,0.032505676,0.716764276,0.092096771,0.1675,0.465,0.8225,0.39,0.305,1.03,0.6325,1.42
NLA06608-0530,1,1.962912,0.325500777,0.314480702,-0.371099643,0,0,0,0,0.652692034,0.240897481,0.065139905,0.041270581,3.2,4,1.25,-0.152108414,0.066023147,0.03,0,0,0.01,0.03,0.03,0,0.08,0,0,0.085,0,0,0.195,0.085,0.195,0.08,0.1375,0.025,0.05,0.05,0.179428571,0,0.720658087,0.111014824,0.1625,0.1,0.5825,0.2675,0.2125,0.5775,0.2625,0.845
NLA06608-0531,1,0.41,0.179195734,-0.292429824,-0.554091222,0,0,0.005405405,0.072741313,0.387241527,0.534611755,0,0,3,4,1.333333333,-0.203135253,0.08571268,0.15,0,0.51,0.51,0.15,0.51,0,0,0,0,0,0,0,0.51,0,0.51,0,0,0,0,0,0.025918226,0.064356664,0.90972511,0,0,0,0.94,0,0,0.875,0,0.875
NLA06608-0533,1,1.45,0.767752854,0.190331698,-0.061603949,0,0.004444444,0.293233861,0.342004546,0.155910163,0.175238292,0.023763289,0.005405405,4,7,1.75,0.091891105,0.200618149,0.0575,0,0.065,0.1175,0.0575,0.085,0,0.005,0.1225,0,0.03,0,0.14,0.3825,0.2925,0.2425,0.005,0.2175,0.085,0.1175,0.1,0.398724886,0.071276596,0.502757851,0.027240667,0.3025,0.2175,0.665,0.4375,0.4025,0.665,0.52,1.1025
NLA06608-0537,1,1.78,0.803879482,0.274157849,-0.043889472,0.004444444,0.068223885,0.124543276,0.149511018,0.138898064,0.183998839,0.272136869,0.058243605,6.4,8,1.25,0.011803564,0.205602754,0.015,0,0.155,0.1225,0.015,0.086111111,0.0975,0.08,0,0,0.1125,0.005,0,0.381111111,0.21,0.381111111,0.085,0.035,0.635,0.055,0.255,0.168624339,0,0.555132275,0.176243386,0.67,0.31,0.3425,0.985,0.925,0.3375,0.98,1.3225
NLA06608-0540,1,0.86,0.40055517,-0.017728767,-0.300548048,0,0.005128205,0.08974359,0.02038346,0.245091337,0.452725949,0.186927459,0,3.2,6,1.875,-0.185042679,0.197867256,0,0,0,0,0,0.095,0.025,0,0,0,0,0,0,0.12,0.025,0.12,0,0,0.01,0.05,0.01,0.066216216,0.013405405,0.914972973,0.005405405,0.01,0.06,0.8,0.025,0.02,0.835,0.07,0.86
NLA06608-0541,1,1.37,0.480855719,0.167317335,-0.235931731,0,0.029411765,0.034564216,0.34041154,0.388152617,0.113513111,0.048371977,0.045574774,5.2,7,1.346153846,0.016317177,0.074402044,0.005,0,0,0.005,0.005,0.005,0.025,0.06,0.09,0,0.0675,0.01,0.2375,0.495,0.42,0.2575,0.07,0.415,0.095,0.035,0.08,0.302525253,0,0.502880153,0.194594595,0.525,0.115,0.53,0.7225,0.605,0.4475,0.64,1.17
NLA06608-0542,1,0.76,0.157762128,-0.065501549,-0.588780892,0,0.004255319,0,0,0,0.004255319,0.804792026,0.186697336,2.2,4,1.818181818,0.014817927,0.203191786,0,0,0,0,0,0,0.005,0.07,0,0,0.045,0.085,0,0.205,0.05,0.205,0.155,0.32,0.4375,0.09,0.695,0.143360249,0,0.532151506,0.324488246,0.7725,0.785,0.8325,1.785,1.4675,0.605,1.5575,2.39
NLA06608-0546,1,0.64,0.343834586,-0.13076828,-0.352778859,0,0.041647276,0.024419672,0.004081633,0.020408163,0.623740155,0.076970777,0.208732325,4.2,7,1.666666667,-0.277082091,0.08625219,0.095,0.6375,0.52,0.66,0.7325,0.64,0.005,0.3,0,0,0.01,0.01,0,0.965,0.015,0.965,0.31,0.493055556,0.166944444,0.307222222,0.465277778,0.185148602,0.208155906,0.36203072,0.244664772,0.7,0.8,0.9375,1.4375,1.1825,0.7275,1.5,2.165
NLA06608-0547,1,1.48,0.496207842,0.198657087,-0.224602316,0,0,0.004651163,0.037802201,0.70931901,0.104975454,0.134042334,0.009209838,3.9,6,1.538461538,-0.100178381,0.083803374,0,0.005,0.485,0.3975,0.005,0.455,0,0.011111111,0.075,0,0,0.01,0.1225,0.673611111,0.1975,0.551111111,0.021111111,0.165,0.315,0.2075,0.3325,0.171890096,0,0.689777882,0.138332023,0.48,0.555,0.8275,0.95,0.82,0.9125,1.035,1.8625
NLA06608-0550,1,1.11,0.756380269,0.08278537,-0.067333347,0,0.091373308,0.131421096,0.191685615,0.306355272,0.204310345,NA,0.074854364,4.1,NA,NA,0.039160537,0.204967364,0.055,0.025,0.055,0.0925,0.08,0.05,0.04,0.085,0.025,0.01,0.03,0.045,0.066666667,0.351666667,0.16166666699999999,0.285,0.14,0.16,0.3675,0.1525,0.4475,0.167392044,0.023255814,0.313666638,0.495685504,0.5275,0.6,0.7575,1.4,0.975,0.46,1.1275,1.86
NLA06608-0551,1,0.48,0.20976177,-0.236572006,-0.508972183,0,0,0.094785115,0.114006813,0.475997554,0.296427324,0.007407407,0.041018519,2.7,6,2.222222222,-0.07661868,0.170271695,0.005,0,0.04,0.055,0.005,0.03,0,0.06,0.005,0.005,0.1325,0.06,0.063888889,0.356388889,0.201388889,0.2925,0.125,0.0825,0.0925,0.23,0.18,0.030222222,0,0.645111111,0.124666667,0.175,0.41,0.495,0.39,0.355,0.69,0.585,1.08
NLA06608-0555,1,4.06,1.627677282,0.619093331,0.237462622,0,0,0,0,0.033136766,0.308591001,0.658272233,0,2.3,3,1.304347826,-0.331280987,0.043824843,0.27,0.055,0.5025,0.5125,0.325,0.6,0,0,0.4275,0,0,0,0.1575,1.185,0.585,1.0275,0,0.1675,0.08,0.2325,0.13,0.259427609,0,0.507407407,0.233164983,0.2475,0.3625,0.51,0.5175,0.3775,0.6025,0.61,1.12
NLA06608-0558,1,0.911352,0.238467992,0.004902338,-0.470482396,0,0,0.005405405,0,0.822372372,0.172222222,0,0,1.3,3,2.307692308,-0.121802259,0.093422237,0.425,0.575,0.2625,0.845,1,0.845,0.005,0.035,0,0,0,0.03,0,0.915,0.005,0.915,0.065,0.2175,0.2675,0.5125,0.255,0,0.2,0.783783784,0.016216216,0.53,0.8425,0.89,0.8375,0.8225,1.25,1.3725,2.0875
NLA06608-0560,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-0561,1,2.48,2.518729839,0.411619706,0.418090697,0.004081633,0.09299249,0.19996345,0.081112307,0.580487398,0.01991677,0.004255319,0.017190633,3.5,8,2.285714286,0.082288583,0.17595058,0,0.005,0.005555556,0.01,0.005,0.01,0.1225,0.015,0.055,0,0.01,0.005,0.115,0.3325,0.3025,0.2175,0.02,0.075,0.1475,0.06,0.1975,0.675521237,0,0.1624212,0.162057563,0.2225,0.2575,0.2675,0.5625,0.42,0.185,0.48,0.7475
NLA06608-0562,1,1.5,0.911652955,0.204119983,0.005031555,0,0,0.050582751,0.056574237,0.5799334,0.312909613,0,0,2,4,2,-0.126933405,0.162107802,0.01,0.01,0.23,0.225,0.02,0.22,0,0.005,0,0,0.015,0,0.0875,0.3275,0.1025,0.24,0.005,0.038888889,0.169444444,0.085,0.18,0.255537356,0.071428571,0.492250042,0.080784031,0.208333333,0.265,0.255,0.3875,0.3675,0.295,0.4525,0.6825
NLA06608-0562,2,1.22,0.692499499,0.120573931,-0.101001004,0,0.004081633,0.053335594,0.249176713,0.584935165,0.028234618,0.047297297,0.03293898,3.3,7,2.121212121,0.002910265,0.10112211,0.06,0.025,0.3675,0.32,0.085,0.205,0.005,0.04,0.005,0,0.02,0,0.05,0.325,0.08,0.275,0.04,0.3375,0.325,0.075,0.2925,0.442389742,0.022222222,0.410770583,0.124617453,0.6775,0.3675,0.5875,1.1,0.97,0.5075,1.045,1.6075
NLA06608-0564,1,3.43,2.621725471,0.547774705,0.434844318,0.007692308,0.082779621,0.246818617,0.072358822,0.49385221,0.03030303,0.026755358,0.039440034,4.6,8,1.739130435,0.103973176,0.18422127,0.01,0,0,0.01,0.01,0.015,0.04,0.03,0.025,0.005,0,0.02,0,0.135,0.065,0.135,0.055,0.111111111,0.033333333,0.01875,0.065,0.926541927,0,0.052945253,0.020512821,0.144444444,0.08,0.07,0.215,0.195,0.065,0.21,0.28
NLA06608-0565,1,1.374986667,1.030977208,0.168788094,0.053453853,0,0.187337995,0.012535613,0.095441595,0.078917379,0.5075492,0,0.018218218,2.3,6,2.608695652,-0.07604819,0.298344264,0.04,0,0.2325,0.2225,0.04,0.09,0.1075,0.01,0.0875,0,0.14,0.01,0.0925,0.5375,0.4275,0.445,0.02,0.2375,0.02,0.0975,0.1125,0.42972334,0.005405405,0.55521053,0.009660725,0.2575,0.21,0.565,0.38,0.37,0.6475,0.4675,1.0275
NLA06608-0569,1,1.255776,0.784993976,0.132187942,-0.053059686,0.108974359,0.143892412,0.025858586,0.018181818,0.097676948,0.570202201,0.025641026,0.00957265,2.4,8,3.333333333,-0.039637371,0.368813788,0.035,0,0.7225,0.52,0.035,0.6325,0.19,0.01,0.075,0,0,0,0,0.9075,0.265,0.9075,0.01,0,0.033333333,0.1625,0.09,0.297624898,0.106366944,0.518910256,0.077097902,0.033333333,0.2525,0.52,0.185,0.12,0.4925,0.2825,0.6775
NLA06608-0570,1,2.25,0.819552724,0.371067862,-0.036423365,0,0.010582011,0.021571022,0.021571022,0.44662117,0.44662117,0.005952381,0.047081226,4.285714286,7,1.633333333,-0.185031028,0.029345389,0.0875,0,0.078571429,0.153571429,0.0875,0.153571429,0.005,0.035714286,0.005,0,0.03,0.035714286,0,0.265,0.04,0.265,0.071428571,0,0.05,0.04375,0.196428571,0.442578341,0.225128519,0.299787464,0.032505676,0.05,0.215625,0.515,0.1775,0.203571429,0.3225,0.221875,0.5
NLA06608-0579,1,0.542857143,0.151185789,-0.191885526,-0.600004934,0,0,0,0.010582011,0.394712895,0.610489277,0,0.071428571,2.142857143,4,1.866666667,-0.220203061,0.124414601,0.378571429,0,0.239285714,0.270833333,0.378571429,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0.007142857,0,0.578571429,0.042857143,0.009852217,0.064809529,0.835597672,0.089740582,0.007142857,0.621428571,0.782142857,0.121428571,0.05,1.239285714,0.628571429,1.360714286
NLA06608-0580,1,6.99,3.921295138,0.850646235,0.604365949,0.038974359,0.166985957,0.212139185,0.177587846,0.039220082,0.171954405,0.061886749,0.131251417,6.2,8,1.290322581,0.158072034,0.234296998,0.005,0.025,0.05,0.05,0.03,0.03,0.2125,0.185,0.3075,0.005,0.2225,0.2025,0.005,1.17,0.7475,1.165,0.3925,0.340277778,0.399722222,0.035,0.3775,0.451767217,0.006896552,0.202663747,0.338672484,0.7975,0.4125,0.335,1.4,1.175,0.14,1.21,1.54
NLA06608-0581,1,1.44,1.486382634,0.187520721,0.200407947,0.003921569,0.115900383,0.090374127,0.069049774,0.045972851,0.63785822,0.02962963,0.01025641,3.3,8,2.424242424,-0.136100107,0.284580968,0.025,0.005,0.025,0.025,0.03,0.025,0.0675,0,0.1125,0,0,0,0,0.205,0.18,0.205,0,0,0,0.005555556,0.005555556,0.984338184,0,0.011704012,0.005698006,0,0.011111111,0.016666667,0.011111111,0.005555556,0.016666667,0.011111111,0.027777778
NLA06608-0582,1,2.3,1.161416759,0.380211242,0.100858597,0,0,0.048959513,0.164867235,0.41317646,0.032939393,0.221182894,0.118874505,5.3,6,1.132075472,0.015247084,0.06565086,0,0.03,0,0.03,0.03,0.03,0,0.13,0.035,0.011111111,0.145,0.0625,0.025,0.438611111,0.205,0.413611111,0.203611111,0.06,0.245,0.055,0.1775,0.248217593,0.008333333,0.507606583,0.235842491,0.305,0.2325,0.445,0.5875,0.4825,0.39,0.5375,0.9775
NLA06608-0583,1,0.42,0.113529242,-0.283996656,-0.670542641,0,0,0,0,0,0.892877493,0.053561254,0.053561254,3,3,1,-0.351820729,0,0.23,0.04,0.03,0.17,0.27,0.17,0,0.09,0,0.05,0.045,0,0,0.355,0.045,0.355,0.14,0.035,0.015,0.36,0.1625,0,0.014814815,0.80806734,0.177117845,0.05,0.5225,0.785,0.3825,0.2125,0.965,0.5725,1.3475
NLA06608-0585,1,0.488888889,0.395108986,-0.22996664,-0.305299191,0,0,0,0,0.1,0.498397306,0.376013468,0.028432473,2.2,4,1.818181818,-0.324312146,0.086989778,0.095,0.235,0.3475,0.4575,0.33,0.575,0,0.09,0.025,0,0.005,0.005,0,0.7,0.03,0.7,0.095,0,0.0125,0.1475,0.1175,0.6343848,0.033333333,0.237181337,0.095100529,0.0125,0.265,0.1825,0.1625,0.1275,0.29,0.275,0.4525
NLA06608-0587,1,0.61,0.324722103,-0.148741651,-0.371895137,0,0,0,0.024390244,0.685338479,0.102017857,0.18425342,0.004,3.6,5,1.388888889,-0.109209114,0.046868842,0.07,0.025,0.005,0.07,0.095,0.055,0.005,0.03,0,0.005,0.0975,0.025,0.1525,0.37,0.255,0.2175,0.06,0.3025,0.1525,0.05,0.1475,0.481419357,0.042146552,0.26199063,0.214443462,0.455,0.1975,0.4375,0.7625,0.6025,0.2925,0.6525,1.055
NLA06608-0587,2,0.63,0.09486833,-0.13667714,-0.710258737,0,0,0.005128205,0.070440946,0.788061801,0.093916667,0.042452381,0,2.6,5,1.923076923,-0.082649703,0.068052291,0.0825,0,0,0.0575,0.0825,0.0575,0,0,0,0,0.01,0,0.085,0.1525,0.095,0.0675,0,0.1575,0.061111111,0.14,0.02,0.016,0.083333333,0.876,0.024666667,0.2125,0.16,0.65,0.2425,0.2325,0.755,0.3725,0.9975
NLA06608-0588,1,0.8,0.333333333,-0.045757491,-0.363177902,0,0,0.053044872,0.020105683,0,0.926849446,0,0,1.6,3,1.875,-0.303970356,0.111143904,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0.005,0,0.005,0.005,0,0,0.045,0.005,0.361248112,0.028571429,0.472341312,0.137839147,0,0.05,0.5825,0.1375,0.005,0.47,0.05,0.6075
NLA06608-0590,1,3.1,1.0749677,0.505149978,0.070025928,0,0.006666667,0.015,0.125,0.125,0.208386568,0.513280098,0.011111111,3.1,7,2.258064516,-0.21263992,0.187515356,0.06,0.085,0.37,0.4975,0.145,0.465,0.01,0.025,0,0.015,0.04,0.025,0.005,0.585,0.055,0.58,0.065,0.05,0.141666667,0.175,0.4125,0.015987461,0.099980914,0.272102126,0.611929499,0.191666667,0.6025,0.725,1.075,0.5925,0.365,0.775,1.44
NLA06608-0591,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-0593,1,2.5,1.468181036,0.414973348,0.195396198,0,0,0.012512219,0.038249141,0.033371092,0.834509755,0.054188157,0.027169636,4,6,1.5,-0.309924946,0.038602735,0.05,0.1125,0.23,0.32,0.1625,0.2875,0,0.045,0.01,0,0.03,0.02,0.005,0.3975,0.045,0.3925,0.065,0.205,0.1475,0.205,0.2825,0.182962663,0.010810811,0.57956432,0.226662207,0.3525,0.4875,0.66,0.8,0.635,0.69,0.84,1.49
NLA06608-0594,1,1.124712,0.519145181,0.088033973,-0.208207503,0,0,0,0,0.212410687,0.664223242,0.067088441,0.05627763,3.5,4,1.142857143,-0.285800129,0.089655289,0.2025,0.045,0,0.2025,0.2475,0.2025,0,0.03,0,0,0,0,0.1125,0.345,0.1125,0.2325,0.03,0.055,0.05,0.005,0.0625,0.198590591,0.092,0.596596597,0.112812813,0.12,0.0675,0.61,0.255,0.1825,0.485,0.1875,0.74
NLA06608-0595,1,0.789432,0.305290672,-0.05088725,-0.392233392,0,0.005405405,0.122808184,0.248939352,0.37822542,0.23974359,0,0.004878049,3,6,2,-0.024132522,0.205199412,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0.015,0,0.015,0.015,0.005,0,0,0.005,0.268386568,0,0.731613432,0,0.005,0.005,0.7025,0.01,0.01,0.7025,0.01,0.7125
NLA06608-0596,1,2.04016,1.768459138,0.330446243,0.271483605,0,0.019952543,0.137398383,0.168061241,0.218516377,0.4144528,0.035167042,0.006451613,3.8,7,1.842105263,-0.087643907,0.237309098,0.04,0,0.2375,0.18,0.04,0.1175,0.005,0,0,0,0,0,0,0.1225,0.005,0.1225,0,0.021428571,0.05,0.025,0.066666667,0,0.055405405,0.530958231,0.413636364,0.071428571,0.091666667,0.43,0.17,0.128571429,0.3025,0.15,0.4725
NLA06608-0597,1,0.65,0.447834295,-0.124938737,-0.261350784,0.005882353,0,0.029411765,0.039695219,0.138722997,0.378319034,0.384430453,0.023538179,2.8,7,2.5,-0.196107988,0.181792279,0.5175,0,0.005,0.5175,0.5175,0.5175,0,0.09,0,0.03,0.4075,0,0,1.045,0.4075,1.045,0.12,0.005555556,0.075,0.2875,0.315,0.282272534,0.2125,0.261569235,0.243658231,0.080555556,0.6025,0.8975,0.67,0.3875,0.645,0.675,1.315
NLA06608-0599,1,1.67,0.476211904,0.247973266,-0.239417774,0.025,0.025,0.051404801,0.038365791,0.578538561,0.233415181,0.02624122,0.028495147,3.6,8,2.222222222,-0.083310711,0.208998549,0.055555556,0.130555556,0,0.171875,0.186111111,0.266666667,0,0.095,0.025,0.04,0.1525,0.005,0,0.584166667,0.1775,0.584166667,0.14,0.18125,0.078571429,0.396825397,0.115277778,0.015134459,0.35177347,0.607710807,0.025381264,0.25,0.478125,0.955,0.32,0.327777778,0.895,0.647222222,1.215
NLA06608-0606,1,0.85,0.353553391,-0.022276395,-0.343371582,0,0.005128205,0.034141515,0.408116169,0.411125974,0.029178886,0.067023611,0.04528564,4.2,7,1.666666667,0.042935596,0.092658458,0.135,0.02,0.4725,0.505,0.155,0.505,0,0.025,0.025,0,0.035,0.015,0.025,0.63,0.085,0.605,0.04,0.405,0.255,0.1,0.3475,0.166408406,0,0.655457435,0.178134158,0.675,0.4475,0.725,1.1725,1.0225,0.675,1.1225,1.8475
NLA06608-0608,1,0.96,0.952423809,0.025305865,0.022190664,0,0,0,0,0.140816327,0.710038289,0.083072916,0.074379759,3.6,4,1.111111111,-0.308541459,0.079761435,0,0,0,0,0,0,0,0.0675,0,0,0.01,0.03,0,0.1075,0.01,0.1075,0.0975,0.3075,0.133333333,0.313888889,0.094444444,0.121451086,0,0.756743217,0.121805696,0.4275,0.408333333,0.4425,0.5775,0.5125,0.66,0.795,1.2375
NLA06608-0609,1,1.333333333,0.526782688,0.156347201,-0.202883008,0,0,0,0,0.70240131,0.193053235,0.116161616,0,1.9,3,1.578947368,-0.146929772,0.097242322,0.1725,0.005,0,0.1775,0.1775,0.225,0,0.005,0,0.06,0.03,0.005,0.01,0.335,0.04,0.325,0.07,0.2525,0.09,0.1575,0.36,0.033699634,0.073255814,0.575902879,0.217141674,0.3575,0.5175,0.8275,0.91,0.7175,0.71,0.875,1.62
NLA06608-0610,1,1.46,0.661983551,0.193124598,-0.118054404,0,0.012132353,0.23206078,0.334307794,0.190561723,0.207681536,NA,0.023255814,3.5,NA,NA,0.055148871,0.180063409,0.0825,0.1075,0.165,0.3225,0.19,0.085,0,0.015,0,0.01,0.06,0,0.07,0.24,0.13,0.17,0.025,0.309090909,0.186363636,0.2,0.359090909,0.166596195,0.084453337,0.474657533,0.274292935,0.495454545,0.559090909,0.8,1.102272727,0.854545455,0.654545455,1.054545455,1.756818182
NLA06608-0611,1,0.82,0.187379591,-0.036212173,-0.541544078,0,0.071444732,0.261515517,0.1247151,0.299505815,0.223646724,0.01328976,0.005882353,3.7,7,1.891891892,0.048316783,0.222052849,0,0.005,0.035,0.035,0.005,0.025,0.06,0,0,0,0.035,0.005,0.02,0.145,0.115,0.125,0.005,0.44,0.035,0.035,0.16,0.085185185,0,0.829551774,0.068218218,0.475,0.195,0.6825,0.675,0.635,0.6775,0.67,1.3525
NLA06608-0614,1,3.86,2.068386381,0.597695186,0.336136671,0.108732444,0.087851038,0.222773958,0.137339784,0.10063511,0.287081009,0.029298073,0.026288583,5.1,8,1.568627451,0.110882437,0.230652393,0.1125,0,0.63,0.672222222,0.1125,0.6,0.01,0.03,0.15,0.005,0.075,0.005,0.025,0.9,0.26,0.875,0.04,0.195,0.1275,0.192155172,0.317844828,0.166120269,0.022222222,0.484644383,0.327013126,0.3225,0.555,0.7925,0.9625,0.6675,0.6825,0.8775,1.645
NLA06608-0616,1,0.79,0.334829973,-0.050609993,-0.361680527,0,0,0,0.021376101,0.24990415,0.707066447,0.016525097,0.005128205,2.6,5,1.923076923,-0.270591128,0.045768406,0,0,0.755,0.64,0,0.185,0,0.035,0,0,0.025,0,0,0.245,0.025,0.245,0.035,0,0,0.005,0.045,0.33028453,0,0.622164062,0.047551408,0,0.05,0.55,0.08,0.045,0.52,0.05,0.6
NLA06608-0617,1,1.28016,0.280091871,0.139929436,-0.420111419,0,0.018889326,0.058208102,0.083441515,0.143081916,0.608166732,0.007764091,0.080448318,5.1,7,1.37254902,-0.193111972,0.097526763,0,0,0.1575,0.1375,0,0,0.02,0.045,0,0,0,0.005,0,0.07,0.02,0.07,0.05,0,0,0,0,0.603030303,0,0.396969697,0,0,0,0.4125,0,0,0.4125,0,0.4125
