SITE_ID,VISIT_NO,ssfcBedrock,ssfcBoulders,ssfcCobble,ssfcGravel,ssfcSand,ssfcSilt,ssfcOrganic,ssfcWood,ssfcOther,ssiStaVariety,ssiSiteVariety,ssiStStaVariety,ssxLdia,ssvLdia,hipwBuildings,hipwCommercial,hipwRoads,hipwWalls,hipwDocks,hipwPowerlines,hipwLandfill,hipwLawn,hipwPark,hipwCrops,hipwOrchard,hipwPasture,hiiAll,hiiNonAg,hiiAg,hiiAllCirca,hiiNonAgCirca,hiiAgCirca,hifpAny,hifpAnyCirca,bffFlat,bffGradual,bffSteep,bffVertical,bfoAngle,bfnAngle,bfxHorizDist,bfxVertHeight,bfnHorizDist,bfnVertHeight,L_RtHzVrt,RDisInEx1a
NLA06608-0649,1,0.155153551,0.152202076,0.185744175,0.196953754,0.213224394,0.07178574,0.007855218,0.017081092,0,5.5,8,1.454545455,0.232214718,0.183778942,0.25,0.05,0.25,0.05,0.15,0,0.2,0,0.3,0,0,0,1.25,1.25,0,0.4,0.4,0,0.6,0.3,0.1,0.9,0,0,GRADUAL,10,14.8,3.95,10,10,0.504051888,0.427777778
NLA06608-0650,1,0,0.119450317,0.193490673,0.222123945,0.064316636,0.013605442,0.143537415,0.022387137,0.221088435,3.666666667,7,1.909090909,0.166282773,0.15194254,0.166666667,0,0.25,0,0.083333333,0,0.333333333,0.083333333,0,0,0,0.25,1.166666667,0.916666667,0.25,0.333333333,0.333333333,0,0.833333333,0.333333333,0.333333333,0.666666667,0,0,GRADUAL,6,16.95,0.6,6,6,1.04994447,0.435897436
NLA06608-0651,1,0.065506202,0.008003201,0.009756098,0.269275845,0.131246975,0.225103428,0.011196457,0.030052314,0.24985948,4.8,8,1.666666667,0.002028501,0.180562888,0,0,0,0,0,0,0.6,0,0,0,0,0,0.6,0.6,0,0.6,0.6,0,0.6,0.6,0.2,0.6,0.2,0,GRADUAL,10,6.85,1.18,10,10,0.556413163,0.4875
NLA06608-0654,1,0,0,0.004535147,0.038328944,0.165650584,0.023560644,0.082086988,0.070074976,0.615762717,4.333333333,6,1.384615385,-0.136531182,0.164964847,0.055555556,0,0,0,0.111111111,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0.111111111,0.111111111,0,0.111111111,0.111111111,0.333333333,0.444444444,0.111111111,0.111111111,GRADUAL,9,0.633333333,0.111111111,9,9,0.167317335,0.126984127
NLA06608-0657,1,0.081395349,0.013625522,0.103205128,0,0,0,0.08015795,0.066759046,0.654857005,3,5,1.666666667,0.134328094,0.227261975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.3,0,FLAT,10,0.05,0.1,10,10,-0.020203386,0
NLA06608-0658,1,0,0,0.041818182,0.023310023,0.2403885,0.074017768,0.237992027,0.054905304,0.327568196,3.2,6,1.875,-0.134128831,0.212488666,0.25,0,0.25,0,0,0.15,0.35,0,0.05,0,0,0,1.05,1.05,0,0.4,0.4,0,0.6,0.4,0.1,0.1,0.6,0.2,STEEP,10,0.12,0.05,10,10,0.028028724,0.456097561
NLA06608-0659,1,0,0.004878049,0.010283454,0.053181672,0.008336952,0.093568036,0.032797061,0,0.796954776,2.8,6,2.142857143,-0.138482589,0.278374656,0.05,0,0.1,0,0,0,0,0.1,0.2,0.05,0,0.05,0.55,0.45,0.1,0.3,0.3,0,0.4,0.2,0.2,0.6,0.2,0,GRADUAL,10,0,0.06,10,10,-0.025305865,0.277419355
NLA06608-0660,1,0,0.040350877,0.08721233,0.180267983,0.378084482,0.162162162,0,0.037876058,0.114046108,4.2,6,1.428571429,0.002744867,0.175865211,0.2,0.2,0,0.2,0.25,0.3,0.55,0.3,0.3,0,0,0,2.3,2.3,0,1.6,1.6,0,0.9,0.8,0.2,0.7,0.1,0,GRADUAL,10,0.43,0.13,10,10,0.102257594,0.748484848
NLA06608-0661,1,0.024390244,0.004878049,0.162188921,0.08612934,0.154352016,0.136585321,0.010006254,0.017149111,0.404320746,4,8,2,0.024085318,0.197568027,0.05,0,0.1,0,0,0,0,0.1,0.1,0,0,0,0.35,0.35,0,0.2,0.2,0,0.2,0.1,0.5,0.3,0.2,0,FLAT,10,0.27,0.23,10,10,0.01389861,0.17962963
NLA06608-0662,1,0,0.11037779,0.187903286,NA,0.004310345,0.350188002,NA,NA,0.348082646,3.3,NA,NA,-0.016586939,0.290995882,0.55,0,0.35,0.2,0.55,NA,0.05,0.6,0.15,0,0,0,2.45,2.45,0,1.6,1.6,0,0.9,0.7,0,0.8,0.2,0,GRADUAL,10,0,0,10,10,0,0.705072464
NLA06608-0663,1,0,0.044045911,0.073314204,0.070163358,0.055529212,0.023535465,0.005882353,0.025417818,0.702111679,4,7,1.75,0.111414433,0.23856713,0,0,0,0,0,0,0.2,0,0,0.5,0,0.55,1.25,0.2,1.05,0.6,0.2,0.4,1,0.5,0.1,0.5,0.4,0,GRADUAL,10,16.6,1.5,10,10,0.847572659,0.527777778
NLA06608-0665,1,0,0,0,0,0.167565116,0.164442417,0.002857143,0.040320949,0.624814375,3.2,4,1.25,-0.274713337,0.086479041,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.2,0,0.5,0.5,0,0,"FLAT, GRADUAL",10,0.15,0.13,10,10,0.007619397,0.045454545
NLA06608-0671,1,0,0.66367729,0.095805957,0.080657237,0.01016731,0,0,0.007692308,0.141999898,3.2,5,1.5625,0.439811546,0.067587633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3,0.2,0,FLAT,10,1.15,0.33,10,10,0.208586819,0
NLA06608-0672,1,0,0.02003671,0.241873316,0.26434148,0.093754659,0.199051816,0.036408851,0.036408851,0.108124317,4.875,7,1.435897436,0.068643973,0.230407744,0.1,0,0.1,0.2,0,0,0.05,0.1,0.1,0.05,0,0.05,0.75,0.65,0.1,0.3,0.3,0,0.5,0.3,0.3,0.5,0.1,0.1,GRADUAL,10,0.1,0.25,10,10,-0.055517328,0.364285714
NLA06608-0674,1,0.049673717,0.149466821,0.027720646,0.014925373,0.002631579,0.244998265,0.053712656,0.075969215,0.380901727,5,8,1.6,0.050968688,0.314658633,0.2,0,0.2,0.2,0.1,0.15,0.1,0,0,0,0,0,0.95,0.95,0,0.9,0.9,0,0.5,0.5,0.1,0.3,0.5,0.1,STEEP,10,0.57,0.12,10,10,0.14668163,0.493589744
NLA06608-0677,1,0,0.003636364,0.042005324,0.11678739,0.161266154,0.671653606,0.004651163,0,0,3.8,6,1.578947368,-0.21292896,0.087115694,0.4,0,0.5,0,0,0,0.3,0,0.5,0,0,1,2.7,1.7,1,1.1,0.1,1,1,1,1,0,0,0,FLAT,10,35,0.5,10,10,1.380211242,0.864864865
NLA06608-0678,1,0,0.03125,0.03125,0.008724203,0.246824349,0.054353967,0.026829443,0.037620987,0.563147051,3.7,7,1.891891892,-0.05813027,0.099352214,0,0,0.2,0,0.15,0,0.05,0,0.1,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0.7,0.2,0.1,0,FLAT,10,0.05,0.1,10,10,-0.020203386,0.166666667
NLA06608-0679,1,0,0.027993206,0.098730056,0.175382429,0.46026369,0.038176264,0.060133349,0.071621288,0.067699719,7.2,7,0.972222222,0.031944632,0.097750345,0,0,0.3,0.65,0.2,0.05,0.8,0.75,0.75,0,0,0,3.5,3.5,0,3,3,0,1,0.9,0.9,0.1,0,0,FLAT,10,1.77,0.36,10,10,0.308940861,0.838888889
NLA06608-0681,1,0.09166139,0.083433246,0.084890833,0.084890833,0.183919839,0.102091528,0.031493286,0.035841112,0.301777932,7.1,8,1.126760563,0.12953648,0.249681322,0.1,0,0.1,0.05,0.45,0.05,0.25,0.15,0.2,0,0,0.05,1.4,1.35,0.05,0.3,0.3,0,0.9,0.3,0,0.2,0,0.8,NEAR_VERTICAL,10,0.3,0.49,10,10,-0.059242916,0.441666667
NLA06608-0686,1,0,0,0,0,0,0.359027778,0.281944444,0,0.359027778,3,2,0.666666667,-0.351820729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FLAT,10,0,0,10,10,0,0
NLA06608-0687,1,0.004255319,0.16159458,0.102069945,0.058187746,0.011329662,0.014538773,0.003921569,0.078656651,0.565445755,3.9,8,2.051282051,0.276844827,0.187280445,0,0,0.15,0.15,0,0,0,0,0,0,0,0,0.3,0.3,0,0.1,0.1,0,0.3,0.1,0,1,0,0,GRADUAL,10,0,0,10,10,0,0.165384615
NLA06608-0690,1,0,0.010658915,0.026072351,0.026072351,0.097587019,0.379245876,0.012209302,0.023163529,0.436823435,4.3,7,1.627906977,-0.224551913,0.103310709,0.25,0.1,0.25,0.3,0.2,0,0.4,0.45,0.1,0,0,0,2.05,2.05,0,1.7,1.7,0,0.9,0.8,0,0.5,0.3,0.2,GRADUAL,10,0.22,0.14,10,10,0.029454979,0.736065574
NLA06608-0690,2,0,0,0.011400588,0.031813226,0.129945822,0.022387815,0.358554501,0.025261502,0.320636546,4.8,6,1.25,0.011644897,0.105129404,0.2,0.1,0.15,0.25,0.15,0.05,0.45,0.25,0,0,0,0,1.6,1.6,0,1.1,1.1,0,0.8,0.5,0.2,0.3,0.4,0.1,STEEP,10,0.31,0.12,10,10,0.068053273,0.557692308
NLA06608-0692,1,0,0.085995086,0.004914005,0,0.485880176,0.107628719,0,0.021141649,0.323884402,2.363636364,5,2.115384615,-0.058919805,0.199641455,0.045454545,0,0.409090909,0,0,0.045454545,0.818181818,0.090909091,0,0,0,0,1.409090909,1.409090909,0,0.909090909,0.909090909,0,0.909090909,0.818181818,0.272727273,0.363636364,0.363636364,0,"GRADUAL, STEEP",11,0.818181818,0.3,11,11,0.145693958,0.701543739
NLA06608-0693,1,0.256304424,0.253291536,0,0,0.29040404,0.194594595,0.005405405,0,0,1.6,5,3.125,0.19429776,0.379208526,0,0.1,0.3,0.25,0,0.2,0.15,0,0.15,0,0,0.05,1.2,1.15,0.05,0.9,0.9,0,0.6,0.5,0.1,0.1,0.4,0.4,"STEEP, NEAR_VERTICAL",10,0.16,0.5,10,10,-0.11163327,0.522727273
NLA06608-0696,1,0,0,0,0.004878049,0.004878049,0.085365854,0,0,0.904878049,1.3,3,2.307692308,-0.03106665,0.098241374,0.15,0.1,0.2,0,0,0.35,0,0.1,0,0,0,0.75,1.65,0.9,0.75,0.8,0.3,0.5,1,0.8,0,1,0,0,GRADUAL,10,1,0.5,10,10,0.124938737,0.711320755
NLA06608-0707,1,0,0.012714693,0.119237124,0.11199005,0.130647342,0.275581335,0,0,0.349829456,5.2,5,0.961538462,-0.074616368,0.133911206,0.1,0,0.15,0,0,0.35,0,0,0,0.166666667,0,0.8,1.566666667,0.6,0.966666667,1.011111111,0.1,0.911111111,1,1,0,0.6,0.4,0,GRADUAL,10,0.74,0.5,10,10,0.064457989,0.805194805
NLA06608-0709,1,0,0.005714286,0.033699634,0,0.08974359,0.007407407,0,0.012812813,0.850622271,1.7,5,2.941176471,-0.003018421,0.172370615,0.3,0.05,0.2,0.15,0.4,0.15,0.6,0.4,0.1,0,0,0,2.35,2.35,0,1.6,1.6,0,1,0.6,0,0.6,0.2,0.2,GRADUAL,10,5.62,0.5,10,10,0.64476673,0.650746269
NLA06608-0710,1,0,0.022222222,0,0,0.012195122,0.471178321,0.02848216,0.04298758,0.422934594,3.7,5,1.351351351,-0.319894961,0.08176807,0.3,0.1,0.15,0.2,0.25,0,0.5,0.2,0.15,0,0,0,1.85,1.85,0,1.1,1.1,0,0.8,0.5,0.2,0.7,0.1,0,GRADUAL,10,2.08,0.11,10,10,0.443227738,0.574561404
NLA06608-0711,1,0,0.088803089,0.07641196,0,0,0.039468039,0.031746032,0.062737821,0.700833059,2.428571429,5,2.058823529,0.061482421,0.260306176,0.428571429,0,0.214285714,0.642857143,0.428571429,0.071428571,0,0.571428571,0,0,0,0,2.357142857,2.357142857,0,1.714285714,1.714285714,0,0.714285714,0.714285714,0.857142857,0.142857143,0,0,FLAT,7,0.128571429,0.042857143,7,7,0.034304231,0.708206687
NLA06608-0712,1,0,0.016459627,0.012701307,0.124585263,0,0.380070928,0.063409395,0.035690818,0.367082661,4.7,6,1.276595745,-0.190500364,0.101166356,0.1,0,0.2,0.2,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0,0.3,0.3,0.2,0.3,0.3,0.2,"GRADUAL, STEEP",10,0,0,10,10,0,0.316666667
NLA06608-0713,1,0,0.003448276,0.10549547,0.30754166,0.291896855,0.287536106,0,0.004081633,0,3.5,6,1.714285714,-0.031976997,0.186065802,0,0,0.2,0,0,0,0.4,0,0.05,0,0,0,0.65,0.65,0,0.5,0.5,0,0.5,0.4,0.2,0.3,0.5,0,STEEP,10,81,13,10,10,0.767685817,0.396969697
NLA06608-0715,1,0.163606772,0.242984185,0.196662738,0.219003432,0.094743641,0.047916667,0.00625,0.011964286,0.01686828,4.3,8,1.860465116,0.318205868,0.2217001,0,0,0.1,0.05,0,0,0,0,0,0,0,0,0.15,0.15,0,0.1,0.1,0,0.1,0.1,0,0,1,0,STEEP,10,0,0.1,10,10,-0.041392685,0.115217391
NLA06608-0717,1,0,0.04618089,0.035897436,0,0.054696199,0.030448654,0.098263092,0.040209402,0.694304327,3.6,6,1.666666667,0.077908779,0.294635652,0.45,0.2,0.5,0.35,0.25,0.1,0,0.8,0.1,0,0,0,2.75,2.75,0,1.9,1.9,0,0.8,0.8,0.2,0.5,0,0.3,GRADUAL,10,0.1,0.2,10,10,-0.037788561,0.766666667
NLA06608-0718,1,0,0.142857143,0.044526902,0.059456303,0.035821546,0.436066266,0,0,0.281271841,3.9,5,1.282051282,-0.104030259,0.315181238,0,0,0.2,0,0,0,0,0,0,0,0,1,1.2,0.2,1,1,0,1,1,1,0.1,0.4,0.4,0.1,"GRADUAL, STEEP",10,2.01,0.3,10,10,0.364623143,0.772727273
NLA06608-0720,1,0,0.017857143,0.017857143,0.017857143,0.114978355,0.494343629,0,0.062492687,0.2746139,2.25,6,2.666666667,-0.167816655,0.198197012,0.0625,0,0.125,0,0.125,0.0625,0,0.0625,0.125,0,0,0,0.5625,0.5625,0,0,0,0,0.375,0,0.375,0.25,0.125,0.25,FLAT,8,0.25,0.3125,8,8,-0.021189299,0.18
NLA06608-0721,1,0,0.004444444,0.004444444,0.004444444,0.004444444,0.214901509,0.139069562,0.017659445,0.610591706,3.7,7,1.891891892,-0.29045541,0.131096674,0.1,0,0.3,0,0,0.2,0.6,0.05,0.2,0,0,0.05,1.5,1.45,0.05,1.1,1.1,0,0.7,0.6,0.6,0.3,0.1,0,FLAT,10,0,0,1,1,0,0.6
NLA06608-0723,1,0,0,0,0,0.427477723,0.075031824,0.04524459,0.004255319,0.447990544,2.4,4,1.666666667,-0.074995167,0.074801046,0,0,0.2,0,0.1,0.1,0.1,0,0.1,0,0,0.2,0.8,0.6,0.2,0,0,0,0.5,0,0.5,0.4,0.1,0,FLAT,10,2.9,0.42,10,10,0.438776263,0.222222222
NLA06608-0724,1,0,0.013211382,0.592254872,0.003921569,0,0.003921569,0,0.023024541,0.363666068,2.9,5,1.724137931,0.314015504,0.111513689,0.35,0.05,0.3,1,0.65,0.05,0.05,0.9,0.1,0,0,0,3.45,3.45,0,2.8,2.8,0,1,1,0,0,1,0,STEEP,10,0.15,0.26,10,10,-0.039672705,0.887640449
NLA06608-0726,1,0,0.04955578,0.108157413,NA,0.015320513,0.301788365,NA,NA,0.525177929,3.3,NA,NA,-0.123562414,0.266263877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,GRADUAL,10,0.19,0.1,10,10,0.034154276,0
NLA06608-0727,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-0731,1,0,0,0.063852408,0.015411659,0.055128205,0.004878049,0.004878049,0.036505924,0.819345706,2.6,6,2.307692308,0.031578131,0.1865404,0.35,0,0.25,0.4,0.65,0.25,0.3,0.75,0.25,0,0,0,3.2,3.2,0,2.1,2.1,0,0.9,0.8,0,0.7,0.3,0,GRADUAL,10,0.2,0.11,10,10,0.033858267,0.780952381
NLA06608-0733,1,0,0.071474359,0.156361546,0.091652054,0.171162277,0.032431818,0.057124126,0.104041747,0.315752072,3.9,7,1.794871795,0.027578888,0.291378896,0,0,0.6,0.1,0,0.1,0.3,0,0.35,0,0,0,1.45,1.45,0,1.2,1.2,0,0.7,0.6,0.4,0.2,0.4,0,"FLAT, STEEP",10,0.04,0.37,10,10,-0.119687228,0.595918367
NLA06608-0734,1,0,0,0,0,0,0.132585412,0.146453614,0.080127083,0.640833891,3.7,3,0.810810811,-0.281456583,0.148340644,0.4,0,0.45,0,0.25,0.25,0,0.15,0,0,0,0,1.5,1.5,0,0.4,0.4,0,0.9,0.2,0.6,0.4,0,0,FLAT,10,1.75,0.32,10,10,0.318758763,0.4
NLA06608-0738,1,0.090694133,0.180966322,0.07335138,NA,0.106451613,0.132475876,NA,NA,0.416060676,3.5,NA,NA,0.267810252,0.224423352,0.2,0,0.2,0,0.2,NA,0,0.1,0.1,0,0,0,0.8,0.8,0,0.5,0.5,0,0.5,0.3,0,0,1,0,STEEP,10,0.09,0.075,10,10,0.006018034,0.372222222
NLA06608-0743,1,0,0,0,0,0.002941176,0.200650777,0.213299962,0.069380464,0.513727621,3.8,4,1.052631579,-0.349620042,0.006959182,0.05,0,0,0,0.05,0,0.1,0,0,0,0,0,0.2,0.2,0,0.1,0.1,0,0.2,0.1,1,0,0,0,FLAT,10,0,0,10,10,0,0.133333333
NLA06608-0744,1,0,0,0.131428571,0.023255814,0,0.257220948,0,0,0.588094667,2.3,3,1.304347826,-0.227572237,0.209275446,0,0,0,0.1,0.1,0,0,0,0,0,0,0.3,0.5,0.2,0.3,0.4,0.1,0.3,0.5,0.4,0.2,0.5,0.1,0.2,GRADUAL,10,0,0.05,10,10,-0.021189299,0.366666667
NLA06608-0749,1,0,0,0,0.004081633,0.008959681,0.035292466,0.06289305,0.034350551,0.85442262,3,5,1.666666667,-0.115509609,0.155026441,0.15,0,0.2,0.05,0.1,0.15,0,0.1,0,0,0,0,0.75,0.75,0,0.5,0.5,0,0.3,0.2,0.9,0.1,0,0,FLAT,10,0.21,0.23,10,10,-0.007119741,0.314285714
NLA06608-0751,1,0.228896978,0.030587833,0.204965933,0.12176689,0.02222009,0.118503412,0,0.187959753,0.085099111,5.8,7,1.206896552,0.263473382,0.202140158,0.2,0,0,0.05,0.1,0,0.1,0.1,0.05,0,0,0,0.6,0.6,0,0.4,0.4,0,0.3,0.2,0,0,0,1,NEAR_VERTICAL,10,0,0.3,10,10,-0.113943352,0.2875
NLA06608-0753,1,0,0.078275181,0.048658955,0.121096889,0.166266262,0.112065198,0.038015046,0.098153073,0.337469397,4.5,7,1.555555556,-0.047755441,0.265758127,0.6,0.1,0.65,0,0.65,0.7,0,0.6,0.3,0,0,0,3.6,3.6,0,3.5,3.5,0,0.8,0.8,0.6,0.4,0,0,FLAT,10,0.01,0.01,10,10,0,0.791304348
NLA06608-0754,1,0,0.399221612,0.168617216,0.038461538,0.005128205,0,0.003636364,0.008461538,0.376473526,3.4,6,1.764705882,0.449364524,0.054468583,0.15,0.05,0.2,0.05,0.1,0.2,0,0.3,0.2,0,0,0,1.25,1.25,0,0.9,0.9,0,0.4,0.3,0,0,1,0,STEEP,10,0.2,0.4,10,10,-0.06694679,0.427777778
NLA06608-0755,1,0,0.006451613,0.006451613,0,0,0.006451613,0.006451613,0,0.974193548,1.4,4,2.857142857,0.01661742,0.052548896,0.15,0,0.35,0.1,0,0.35,0,0,0,0,0,0.95,1.9,0.95,0.95,1,0.1,0.9,1,0.9,0.9,0.1,0,0,FLAT,10,0,0,9,9,0,0.777586207
NLA06608-0756,1,0,0,0.146432749,0.028439917,0.0701119,0.207763451,0.027946128,0.055174838,0.472443114,3.8,6,1.578947368,-0.139639596,0.234588524,0.05,0,0.2,0.1,0.05,0.05,0.111111111,0,0.1,0,0,0,0.661111111,0.661111111,0,0.311111111,0.311111111,0,0.4,0.2,0.1,0.4,0.5,0,STEEP,10,0.03,0.24,10,10,-0.08058446,0.298996656
NLA06608-0759,1,0,0.004444444,0.146126906,0.30371774,0.361422434,0.047380952,0.071343915,0.035792175,0.029771433,4.6,7,1.52173913,0.073589199,0.123504498,0.25,0,0.15,0,0.15,0.15,0,0.15,0.1,0.1,0,0,1.05,0.95,0.1,0.8,0.7,0.1,0.5,0.4,0.333333333,0.444444444,0.222222222,0,GRADUAL,9,4.25,0.54,10,10,0.532638583,0.456097561
NLA06608-0761,1,0,0.028571429,0.892168012,0,0,0,0,0,0.079260559,2.1,2,0.952380952,0.354878382,0.014341089,0.05,0,0.8,1,0,0.05,0,0.1,0.15,0,0,0,2.15,2.15,0,2,2,0,1,1,0,0,0.1,0.9,NEAR_VERTICAL,10,0.07,0.51,10,10,-0.14959317,0.841269841
NLA06608-0762,1,0,0.111187449,0.267626697,0.181221256,0.236596265,0.143386419,0,0,0.059981913,4.1,5,1.219512195,0.124345011,0.24757079,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0,1,0,0.1,0.8,0.1,0,GRADUAL,10,1.39,0.2,10,10,0.299216655,0.166666667
NLA06608-0764,1,0,0.213903056,0.23869988,0.122538489,0.169670234,0,0,0.01754386,0.137644481,3.2,5,1.5625,0.207458749,0.184910629,0.05,0,0.5,0.35,0,0.1,0.15,0.6,0.5,0,0,0,2.25,2.25,0,1.9,1.9,0,0.9,0.9,0,0.9,0.1,0,GRADUAL,10,1.65,0.51,10,10,0.244268927,0.796153846
NLA06608-0765,1,0,0.111107752,0.110753521,0.015331633,0.134574336,0.179739608,0.100500016,0.038885,0.323046635,5.3,7,1.320754717,-0.016213472,0.281002114,0.35,0.05,0.35,0.3,0.35,0.15,0.2,0.5,0,0,0,0,2.25,2.25,0,1.3,1.3,0,1,0.8,0.7,0.1,0.2,0,FLAT,10,0,0,10,10,0,0.746153846
NLA06608-0766,1,0.003333333,0.237177231,0.202135343,0.047075716,0.108016803,0.118716806,0,0.069903745,0.213641021,4.8,7,1.458333333,0.187480421,0.307032759,0.2,0,0.2,0.2,0.3,0.15,0,0.2,0,0,0,0.6,1.85,1.25,0.6,1.4,0.9,0.5,1,1,0.3,0.1,0.4,0.2,STEEP,10,1.17,0.3,10,10,0.222516382,0.824561404
NLA06608-0769,1,0.06969697,0.059821429,0.03125,0.00625,0,0,0,0.021714286,0.811267316,1.8,5,2.777777778,0.152791257,0.251595542,0.15,0,0.35,0.1,0.15,0.05,0.1,0.15,0,0,0,0.05,1.1,1.05,0.05,0.5,0.5,0,0.8,0.4,0.5,0,0.4,0.1,FLAT,10,2.32,0.17,10,10,0.452952222,0.461904762
NLA06608-0770,1,0,0,0.031216794,0.126599677,0.016516517,0.059027778,0,0,0.766639235,2.3,4,1.739130435,0.068213186,0.179896841,0.95,0.1,0.1,1,0.8,0,0,0.75,0.25,0,0,0,3.95,3.95,0,3.5,3.5,0,1,1,0,0.1,0.1,0.8,NEAR_VERTICAL,10,0,0.22,10,10,-0.086359831,0.898989899
NLA06608-0771,1,0,0,0.064389251,0.12776101,0.327779021,0.201866652,0.1037717,0.097314566,0.08596458,4.181818182,6,1.434782609,-0.076745279,0.178978199,0.045454545,0,0,0,0.272727273,0,0,0.136363636,0,0,0,0,0.454545455,0.454545455,0,0.181818182,0.181818182,0,0.454545455,0.090909091,0.090909091,0.090909091,0.727272727,0.090909091,STEEP,11,1.054545455,0.463636364,11,11,0.147282563,0.201704545
NLA06608-0775,1,0,0.163094695,0.055380678,0.067750792,0,0.21202882,0.044555867,0.040300548,0.4168886,5.1,6,1.176470588,-0.03745664,0.339878616,0,0,0.1,0.2,0,0.05,0,0,0,0,0,0.85,1.2,0.35,0.85,1.1,0.3,0.8,1,1,0.2,0.5,0.3,0,GRADUAL,10,0,0,10,10,0,0.772727273
NLA06608-0779,1,0,0.006451613,0.011579818,0.134846675,0.028395062,0.613937138,0,0.005128205,0.199661489,2.1,6,2.857142857,-0.18806104,0.22881943,0,0,0.15,0,0,0,0,0,0,0.5,0,0.35,1,0.15,0.85,0.9,0.1,0.8,1,0.9,0.2,0.5,0.3,0,GRADUAL,10,0,0,10,10,0,0.7
NLA06608-0781,1,0,0.208880309,0.007142857,0.041119691,0.034169884,0.005405405,0,0.020857143,0.68242471,2.3,6,2.608695652,0.172431614,0.247581659,0.6,0,0.05,0.3,0.45,0.05,0.1,0.95,0.05,0,0,0,2.55,2.55,0,1.7,1.7,0,1,0.9,0,0.7,0.1,0.2,GRADUAL,10,0,0.01,10,10,-0.004321374,0.80915493
NLA06608-0782,1,0.109994767,0.171542242,0.060623086,0,0,0.103096402,0.157957887,0.039436654,0.37314475,5.6,6,1.071428571,0.290412954,0.181405342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.4,0,"GRADUAL, STEEP",10,0.58,0.3,10,10,0.084713735,0
NLA06608-0783,1,0,0.098268398,0.3,0,0,0.022222222,0,0.175411255,0.404098124,1.6,4,2.5,0.169920927,0.279536911,0.35,0,0.5,0.15,0.5,0.3,0.1,0.7,0.3,0.1,0,0.05,3.05,2.9,0.15,1.7,1.7,0,0.9,0.6,0,0.3,0.6,0.1,STEEP,10,0.14,0.4,10,10,-0.089223184,0.67654321
NLA06608-0785,1,0,0.127627628,0.005405405,0,0.034285714,0.039382239,0.005714286,0,0.787584728,2.1,5,2.380952381,0.126399389,0.381522654,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,0.1,0.4,0.1,0.5,0,STEEP,10,0.016666667,0.183333333,6,6,-0.065928514,0.095454545
NLA06608-0792,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-0793,1,0,0.363811513,0.200491249,0.012293806,0.017991812,0,0.025654647,0.032135076,0.347621896,3.444444444,6,1.741935484,0.329365152,0.191967576,0.8,0,0.25,0.95,0.85,0.35,0.1,0.95,0.05,0,0,0,4.3,4.3,0,3.2,3.2,0,1,0.9,0.2,0.6,0,0.2,GRADUAL,10,0.14,0.19,10,10,-0.01864211,0.855660377
NLA06608-0794,1,0.102564103,0.35157392,0.143558544,0.060278868,0.07358226,0.051111111,0.035964294,0.105407074,0.093574462,5.1,8,1.568627451,0.315460842,0.28612018,0,0,0.05,0,0.1,0,0.2,0,0.1,0,0,0,0.45,0.45,0,0.2,0.2,0,0.5,0.2,0,0.3,0.6,0.1,STEEP,10,0.15,0.27,10,10,-0.043105881,0.255172414
NLA06608-0794,2,0.071659919,0.215107203,0.227973335,0.098974918,0.128540591,0.003921569,0,0.143089004,0.110733462,4.8,7,1.458333333,0.320908072,0.182461437,0,0,0.1,0,0,0.05,0.2,0.05,0.1,0,0,0,0.5,0.5,0,0.3,0.3,0,0.3,0.2,0,0.7,0.2,0.1,GRADUAL,10,0.74,0.32,10,10,0.119975317,0.266666667
NLA06608-0797,1,0,0,0.09375,0.117005814,0.042005814,0.069119691,0.036571429,0,0.641547252,2.7,5,1.851851852,-0.066158106,0.261487785,0,0,0.75,0.4,0,0.65,0.35,0,0.1,0,0,0.45,2.7,2.25,0.45,1.6,1.6,0,1,0.6,0.666666667,0.333333333,0,0,FLAT,9,2.24,0.5,10,10,0.334453751,0.664864865
