SITE_ID,VISIT_NO,RES_PIPES,AGR_CROPLAND,AGR_PASTURE,AGR_LIVESTOCK,AGR_ORCHARDS,AGR_POULTRY,AGR_FEEDLOT,AGR_WITHDRAWL,IND_INDUSTRIAL,IND_MINES,IND_OIL,IND_POWER,IND_LOGGING,IND_FIRE,IND_ODORS,IND_COMMERCIAL,MAN_LEVEL_FLUCTUATIONS,RES_SCORE,REC_SCORE,AGR_SCORE,IND_SCORE,MAN_SCORE,HYDRO_TYPE,OUTLET_DAMS,SWIMMABILITY,LAKE_LEVEL,LEVEL_CHANGES,TROPHIC_STATE
NLA06608-1055,1,NA,NA,L,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,3,0,3,DRAINAGE,ARTIFICIAL,FAIR,YES,0.2,EUTROPHIC
NLA06608-1056,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,0,0,1,RESERVOIR,ARTIFICIAL,GOOD,NA,NA,MESOTROPHIC
NLA06608-1057,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,4,3,0,1,0,RESERVOIR,ARTIFICIAL,GOOD,YES,NA,OLIGOTROPHIC
NLA06608-1058,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,14,0,0,3,SEEPAGE,NONE,GOOD,NO,NA,MESOTROPHIC
NLA06608-1059,1,H,M,M,NA,L,L,L,M,M,L,NA,M,L,L,M,H,L,35,23,12,17,12,DRAINAGE,ARTIFICIAL,FAIR,YES,NA,HYPEREUTROPHIC
NLA06608-1060,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,1,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1060,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,1,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1070,1,L,M,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,0,0,SEEPAGE,NONE,GOOD,NO,NA,EUTROPHIC
NLA06608-1073,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,1,DRAINAGE,NONE,GOOD,YES,0.4,OLIGOTROPHIC
NLA06608-1075,1,NA,L,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,0,1,SEEPAGE,NONE,FAIR,YES,0.2,EUTROPHIC
NLA06608-1083,1,NA,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,0,1,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NO,NA,HYPEREUTROPHIC
NLA06608-1086,1,NA,NA,H,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,0,0,SEEPAGE,NONE,UNSWIMMABLE,YES,-0.5,EUTROPHIC
NLA06608-1087,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,7,0,0,0,1,RESERVOIR,ARTIFICIAL,FAIR,YES,0.2,EUTROPHIC
NLA06608-1089,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,1,SEEPAGE,NONE,GOOD,YES,5,EUTROPHIC
NLA06608-1091,1,NA,M,M,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,L,NA,NA,3,0,6,2,0,DRAINAGE,NONE,GOOD,NO,NA,EUTROPHIC
NLA06608-1096,1,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,2,0,3,3,0,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,0,0,13,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,MESOTROPHIC
NLA06608-1101,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,L,17,5,0,1,7,RESERVOIR,ARTIFICIAL,GOOD,YES,0.5,EUTROPHIC
NLA06608-1102,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,DRAINAGE,NATURAL,GOOD,NO,NA,OLIGOTROPHIC
NLA06608-1103,1,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,H,20,11,7,8,17,RESERVOIR,ARTIFICIAL,FAIR,YES,2,EUTROPHIC
NLA06608-1107,1,NA,L,M,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,NA,8,0,5,3,0,SEEPAGE,NONE,UNSWIMMABLE,YES,1.5,HYPEREUTROPHIC
NLA06608-1108,1,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,L,13,7,1,1,5,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1108,2,L,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,L,14,3,3,0,13,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,EUTROPHIC
NLA06608-1111,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3,0,0,DRAINAGE,NONE,UNSWIMMABLE,NA,NA,EUTROPHIC
NLA06608-1113,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,16,4,0,0,2,RESERVOIR,ARTIFICIAL,GOOD,YES,0.4,EUTROPHIC
NLA06608-1114,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,DRAINAGE,NATURAL,GOOD,YES,0.3,OLIGOTROPHIC
NLA06608-1115,1,L,NA,NA,NA,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,NA,NA,NA,7,5,0,5,6,RESERVOIR,NATURAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1119,1,NA,NA,NA,L,NA,NA,NA,L,NA,NA,NA,NA,L,L,NA,NA,L,3,4,2,2,4,RESERVOIR,ARTIFICIAL,GOOD,YES,1.8,MESOTROPHIC
NLA06608-1120,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,0,0,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,MESOTROPHIC
NLA06608-1122,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,0,0,0,0,3,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,2,MESOTROPHIC
NLA06608-1124,1,NA,NA,H,M,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,M,2,5,11,0,4,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,2,EUTROPHIC
NLA06608-1125,1,NA,L,L,L,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,L,3,9,3,1,7,DRAINAGE,ARTIFICIAL,GOOD,YES,0.3,EUTROPHIC
NLA06608-1129,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,0,3,0,0,8,RESERVOIR,ARTIFICIAL,FAIR,YES,NA,OLIGOTROPHIC
NLA06608-1130,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,0,0,0,DRAINAGE,NONE,GOOD,NO,NA,MESOTROPHIC
NLA06608-1131,1,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,20,9,7,8,13,DRAINAGE,NATURAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1134,1,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,8,7,7,8,7,DRAINAGE,NONE,FAIR,NO,NA,MESOTROPHIC
NLA06608-1141,1,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,L,M,8,4,1,1,8,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1143,1,NA,H,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,6,0,1,DRAINAGE,NONE,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1145,1,NA,H,L,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,7,0,4,RESERVOIR,ARTIFICIAL,GOOD,NA,0.2,EUTROPHIC
NLA06608-1147,1,NA,M,M,L,L,NA,NA,M,L,NA,NA,L,NA,NA,L,M,H,6,9,11,6,11,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NA,0,MESOTROPHIC
NLA06608-1148,1,NA,NA,H,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,8,0,0,SEEPAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-1150,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,DRAINAGE,NATURAL,GOOD,NO,NA,MESOTROPHIC
NLA06608-1151,1,NA,NA,NA,L,NA,NA,NA,H,NA,NA,NA,NA,M,NA,NA,NA,H,0,3,6,3,11,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,7,HYPEREUTROPHIC
NLA06608-1153,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,3,8,0,3,0,DRAINAGE,NONE,GOOD,YES,0.5,NA
NLA06608-1155,1,NA,H,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,0,0,SEEPAGE,NONE,GOOD,NO,NA,EUTROPHIC
NLA06608-1162,1,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,0,0,DRAINAGE,NA,GOOD,NO,NA,MESOTROPHIC
NLA06608-1163,1,NA,M,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,6,0,1,SEEPAGE,NONE,GOOD,NO,NA,MESOTROPHIC
NLA06608-1164,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,0,0,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1166,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,1,9,0,0,3,SEEPAGE,NONE,GOOD,YES,1.7,OLIGOTROPHIC
NLA06608-1167,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,0,0,0,DRAINAGE,ARTIFICIAL,GOOD,YES,0.2,OLIGOTROPHIC
NLA06608-1170,1,NA,NA,M,M,NA,NA,NA,H,NA,NA,NA,NA,NA,L,NA,NA,H,4,11,11,1,8,RESERVOIR,ARTIFICIAL,GOOD,YES,4.2,MESOTROPHIC
NLA06608-1172,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,0,7,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,EUTROPHIC
NLA06608-1174,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,NA,3,1,0,3,0,DRAINAGE,NONE,GOOD,YES,0.3,MESOTROPHIC
NLA06608-1175,1,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,1,0,1,DRAINAGE,NONE,FAIR,NA,1,EUTROPHIC
NLA06608-1177,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,7,3,0,0,2,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,0.2,EUTROPHIC
NLA06608-1179,1,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,1,0,0,RESERVOIR,NA,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1181,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,3,6,0,0,2,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,0.2,EUTROPHIC
NLA06608-1183,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,2,SEEPAGE,NONE,FAIR,YES,NA,OLIGOTROPHIC
NLA06608-1185,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9,0,0,4,SEEPAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-1189,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,SEEPAGE,NONE,GOOD,YES,-0.5,MESOTROPHIC
NLA06608-1190,1,NA,M,NA,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,L,M,8,11,6,1,6,RESERVOIR,ARTIFICIAL,FAIR,NA,NA,MESOTROPHIC
NLA06608-1191,1,NA,NA,M,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,0,1,DRAINAGE,ARTIFICIAL,FAIR,YES,0.5,MESOTROPHIC
NLA06608-1195,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,0,0,4,DRAINAGE,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1198,1,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,0,1,SEEPAGE,NONE,GOOD,NO,NA,EUTROPHIC
NLA06608-1199,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,4,7,0,0,1,RESERVOIR,ARTIFICIAL,FAIR,YES,0.3,EUTROPHIC
NLA06608-1204,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,9,0,0,2,RESERVOIR,ARTIFICIAL,GOOD,YES,0.1,MESOTROPHIC
NLA06608-1206,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,DRAINAGE,NONE,UNSWIMMABLE,YES,0.4,MESOTROPHIC
NLA06608-1207,1,L,H,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,0,2,DRAINAGE,NA,GOOD,NO,NA,MESOTROPHIC
NLA06608-1208,1,NA,M,M,L,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,0,1,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1208,2,L,M,M,M,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,10,0,0,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1209,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,L,9,3,0,1,6,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,MESOTROPHIC
NLA06608-1210,1,NA,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,5,0,0,SEEPAGE,NONE,UNSWIMMABLE,NA,-0.5,EUTROPHIC
NLA06608-1217,1,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,H,4,4,3,3,6,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,5,EUTROPHIC
NLA06608-1219,1,L,NA,H,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,4,0,8,1,0,RESERVOIR,NA,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1220,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,1,2,0,1,0,DRAINAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-1222,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,0,3,SEEPAGE,NONE,GOOD,NO,NA,MESOTROPHIC
NLA06608-1223,1,NA,H,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,0,4,SEEPAGE,NONE,UNSWIMMABLE,YES,0.3,EUTROPHIC
NLA06608-1224,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,6,RESERVOIR,NONE,UNSWIMMABLE,YES,1,EUTROPHIC
NLA06608-1227,1,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,0,1,RESERVOIR,ARTIFICIAL,GOOD,NA,NA,MESOTROPHIC
NLA06608-1232,1,NA,L,M,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,7,0,0,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,MESOTROPHIC
NLA06608-1236,1,L,NA,L,L,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,M,6,9,5,0,3,NA,ARTIFICIAL,FAIR,YES,NA,MESOTROPHIC
NLA06608-1238,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,12,3,0,1,0,DRAINAGE,NONE,GOOD,YES,0.3,OLIGOTROPHIC
NLA06608-1239,1,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,0,0,DRAINAGE,NONE,UNSWIMMABLE,YES,0.3,EUTROPHIC
NLA06608-1240,1,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1241,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,0,0,0,RESERVOIR,ARTIFICIAL,GOOD,YES,0.4,MESOTROPHIC
NLA06608-1242,1,NA,M,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,11,6,3,1,3,SEEPAGE,NONE,FAIR,YES,0.3,MESOTROPHIC
NLA06608-1243,1,L,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,3,0,1,DRAINAGE,NONE,FAIR,YES,0.5,EUTROPHIC
NLA06608-1244,1,NA,NA,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,5,0,0,SEEPAGE,NATURAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1245,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,1,5,0,0,1,SEEPAGE,NONE,FAIR,YES,0.3,MESOTROPHIC
NLA06608-1255,1,NA,M,H,M,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,12,0,0,DRAINAGE,NATURAL,UNSWIMMABLE,NO,NA,HYPEREUTROPHIC
NLA06608-1256,1,NA,NA,M,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,RESERVOIR,NONE,FAIR,NO,NA,MESOTROPHIC
NLA06608-1258,1,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,NA,NA,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1259,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,0,0,0,DRAINAGE,NONE,GOOD,NO,NA,MESOTROPHIC
NLA06608-1261,1,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0,1,3,0,1,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,0.3,MESOTROPHIC
NLA06608-1262,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,NA,NA,M,15,1,0,3,14,DRAINAGE,NONE,FAIR,YES,0.3,EUTROPHIC
NLA06608-1263,1,NA,NA,L,L,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,L,8,2,3,0,5,RESERVOIR,ARTIFICIAL,FAIR,YES,1,MESOTROPHIC
NLA06608-1266,1,NA,NA,H,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,10,0,0,RESERVOIR,NONE,UNSWIMMABLE,NA,NA,EUTROPHIC
NLA06608-1268,1,L,L,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,4,0,1,RESERVOIR,ARTIFICIAL,FAIR,YES,0.5,EUTROPHIC
NLA06608-1269,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,24,4,0,0,11,RESERVOIR,NONE,UNSWIMMABLE,NO,NA,HYPEREUTROPHIC
NLA06608-1270,1,NA,NA,NA,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0,1,5,0,3,DRAINAGE,NATURAL,GOOD,YES,0.5,OLIGOTROPHIC
NLA06608-1271,1,NA,M,L,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,3,1,5,0,3,SEEPAGE,NONE,UNSWIMMABLE,YES,3,HYPEREUTROPHIC
NLA06608-1273,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,18,10,0,0,2,RESERVOIR,ARTIFICIAL,GOOD,YES,0.2,HYPEREUTROPHIC
NLA06608-1274,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,DRAINAGE,NATURAL,GOOD,NO,NA,OLIGOTROPHIC
NLA06608-1278,1,L,M,M,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,H,11,6,9,1,8,DRAINAGE,NONE,FAIR,NA,NA,EUTROPHIC
NLA06608-1279,1,NA,NA,M,M,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,L,1,10,7,0,7,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NA,1,EUTROPHIC
NLA06608-1281,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,0,SEEPAGE,NONE,FAIR,NO,NA,MESOTROPHIC
NLA06608-1283,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,0,0,0,1,0,SEEPAGE,NONE,UNSWIMMABLE,NO,NA,MESOTROPHIC
NLA06608-1284,1,L,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,M,5,9,3,0,11,RESERVOIR,ARTIFICIAL,GOOD,NA,2,MESOTROPHIC
NLA06608-1288,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,0,0,6,RESERVOIR,ARTIFICIAL,FAIR,YES,0.6,EUTROPHIC
NLA06608-1292,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,0,0,1,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,MESOTROPHIC
NLA06608-1295,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,3,0,0,DRAINAGE,NONE,NA,NA,0.3,EUTROPHIC
NLA06608-1297,1,NA,H,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,0,3,8,0,4,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,0.5,MESOTROPHIC
NLA06608-1300,1,L,NA,L,L,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,M,6,9,5,0,3,RESERVOIR,ARTIFICIAL,GOOD,YES,20,MESOTROPHIC
NLA06608-1303,1,M,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,1,0,1,DRAINAGE,NONE,FAIR,YES,0.5,HYPEREUTROPHIC
NLA06608-1312,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,7,1,0,0,4,RESERVOIR,ARTIFICIAL,GOOD,YES,-2,MESOTROPHIC
NLA06608-1316,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,3,MESOTROPHIC
NLA06608-1319,1,NA,L,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,3,0,3,0,2,SEEPAGE,NONE,FAIR,YES,2,HYPEREUTROPHIC
NLA06608-1321,1,NA,NA,NA,M,NA,NA,NA,M,NA,NA,NA,NA,L,NA,NA,NA,M,4,12,6,1,9,RESERVOIR,ARTIFICIAL,GOOD,YES,4,MESOTROPHIC
NLA06608-1323,1,L,L,L,L,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,L,13,6,4,0,2,RESERVOIR,ARTIFICIAL,FAIR,YES,1,EUTROPHIC
NLA06608-1326,1,NA,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,2,0,0,SEEPAGE,NONE,GOOD,NO,NA,MESOTROPHIC
NLA06608-1329,1,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,NA,1,2,3,5,1,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,OLIGOTROPHIC
NLA06608-1332,1,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,RESERVOIR,ARTIFICIAL,FAIR,YES,0.5,MESOTROPHIC
NLA06608-1333,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,0,RESERVOIR,ARTIFICIAL,GOOD,YES,-0.5,OLIGOTROPHIC
NLA06608-1334,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,0,0,0,DRAINAGE,NONE,FAIR,NO,NA,MESOTROPHIC
NLA06608-1334,2,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,0,0,3,DRAINAGE,NONE,GOOD,NO,NA,MESOTROPHIC
NLA06608-1336,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NA,NA,EUTROPHIC
NLA06608-1338,1,NA,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,5,0,0,DRAINAGE,ARTIFICIAL,UNSWIMMABLE,YES,0.3,EUTROPHIC
