"SITE_ID","VISIT_NO","YEAR","DATE_COL","ECOREG_5","E_I","VertDD_m","HorizDD_m","LkArea_km2","DpthMx_m","SLD","bffFlat_grad","inflow","BFIWs","Temp_degC_avg_yr","Precip_mm_total_yr","Precip_mm_total_yr_sc","PHDI","Precip8110Ws","Precip8110Ws_grp_sc","HydrAP","hydrap_bin","hydrap_phdi","OUTLET_DAMS","damht_zmax","PctDEVELOPED_Cat","PCT_AG_URB_CAT","PctAgDrainageCat","PctIrrigated.AgLandCat"
"NLA06608-0793",1,2007,"6/18/2007","Appalachians",0.09,0.19,0.14,0.885850886,7.6,3.297770932,0.8,8.99022904929058,41,12.52666667,1007.58,1.00758,-0.524615385,1169.32377424,-0.314968944244382,6,"High",-3.14769231,"DAM",1.7607188703466,4.5858343337335,26.4345738295318,0,0
"NLA06608-0794",1,2007,"6/9/2007","West",0.08,0.27,0.15,20.45331917,185,2.422956424,0.3,3.34436297360728,61.15937362951,5.777222222,298.04,0.29804,-3.546923077,829.914114756,-0.0415368673325882,2,"Low",-7.093846154,"DAM",0.0247135135135135,0.0253995899780475,0.0253995899780475,0,0
"NLA06608-0797",1,2007,"6/28/2007","West",0.07,0.5,2.24,0.82688516,1.6,1.169102788,1,9.49357097846574,69.5594397642663,11.72694444,151.71,0.15171,-2.947692308,367.166079495,-0.903860606079978,6,"High",-17.686153848,"DAM",1.74171428571429,0,0.91703988057155,0,0
"NLA06608-0802",1,2007,"7/20/2007","Appalachians",0.08,0.136363636,1.8,0.120793498,2.4,1.401743861,0.636363637,57.3305251363778,48.4687415426252,9.728888889,1245.41,1.24541,1.66,1253.7913016,0.28806488027272,5,"Moderate",8.3,"DAM",1.20172043027982,0.967221923696937,5.64212788823214,0,0
"NLA06608-0804",1,2007,"8/19/2007","Appalachians",0.2,0.76,2.15,0.204157657,4.4,2.043546885,0.8,21.0193297818509,27.072675641565,17.49972222,1004.62,1.00462,0.503846154,1247.8663504,0.245765240471673,5,"Moderate",2.51923077,"DAM",1.77209302325581,0,0,0,0
"NLA06608-0805",1,2007,"8/22/2007","Appalachians",0.17,0.4,2.51,0.105916918,5.5,1.473730491,0.777777777,4.86536160941352,50,10.69694444,1073.75,1.07375,1.268461538,1165.55026325,-0.341908939237471,NA,NA,NA,"DAM",NA,1.61616161616162,20.7070707070707,0,0
"NLA06608-0806",1,2007,"9/7/2007","Appalachians",0.1,0.37,0.4,0.278275962,5,1.574804849,0.7,32.3125048344061,47.3483431402911,7.808888889,1149.89,1.14989,2.976923077,1117.91740043,-0.681971308017613,NA,NA,NA,"DAM",NA,0,0,0,0
"NLA06608-0807",1,2007,"7/11/2007","Midwest",0.66,0,0,0.230253493,6,1.524183772,0.6,0.329816597985334,30.1276329882185,8.471944444,710.25,0.71025,2.456923077,587.146367267,-1.52465841897557,0,"Low",0,"NONE",NA,0,44.4554947787171,4.425658876,0
"NLA06608-0808",1,2007,"9/6/2007","Midwest",0.4,0.14,1.56,0.117548558,2.8,1.410180108,0.8,2.88702652889625,29,16.13861111,1226.47,1.22647,-2.187692308,1157.72633132,1.80820161356702,NA,NA,NA,"DAM",NA,0,61.6561656165616,0,0
"NLA06608-0809",1,2007,"7/24/2007","West",0.32,0.61,1.47,0.61372139,9.8,3.237316375,0.3,18.2452683145034,47.7614774672939,14.24611111,342.86,0.34286,-4.141538462,591.074097129,-0.48661151113187,6,"High",-24.849230772,"DAM",2.28380403458213,14.1084622891398,17.9631953157674,0,3.45741
"NLA06608-0811",1,2007,"7/23/2007","Midwest",0.24,0.31,0.1,0.070923477,9,1.348792003,1,12.8430552826281,44.6082677165354,11.58944444,1074.06,1.07406,1.610769231,972.373202035,0.725520700426345,4,"Moderate",6.443076924,"NONE",NA,0.078740157480315,55.6299212598425,5.472440945,0
"NLA06608-0812",1,2007,"6/28/2007","Coastal Plains",0.51,0.27,0.25,0.354987889,5.2,1.523899284,0.7,3.26896715207374,33,20.75694444,1308.8,1.3088,-1.89,1490.39413995,1.34063190528307,4,"Moderate",-7.56,"DAM",1.39305301645338,0,0.310921103769918,0,0
"NLA06608-0815",1,2007,"7/17/2007","Coastal Plains",0.01,0.3,0.57,0.322687803,2.9,2.401829462,0.9,18.9066709757418,60,20.41388889,966.11,0.96611,-3.430769231,1241.80576059,-0.169745253951114,5,"Moderate",-17.153846155,"DAM",1.84785,0.266885649763909,32.1083966331348,0,8.519811
"NLA06608-0820",1,2007,"8/6/2007","Appalachians",0.03,0.14,0.18,0.302182921,1.4,3.49055846,0.6,317.958170510834,33.9641948971234,17.23333333,891.76,0.89176,-2.852307692,1416.15691009,1.44723168576557,7,"High",-19.966153844,"DAM",7.83771428571429,6.3413777972795,63.2575691092584,0.308907416,0
"NLA06608-0823",1,2007,"7/26/2007","Midwest",0.33,0.13,0.36,2.203464305,18.3,1.64774851,0.5,0.671639801399914,60.8391783364946,8.686388889,704.61,0.70461,-4.131538462,812.735688627,-0.206950682467473,NA,NA,NA,"DAM",NA,0.178126113288208,37.643985274908,0.035625223,0
"NLA06608-0824",1,2007,"9/5/2007","Midwest",0.23,0.5375,1.1875,3.253718103,11,3.991378251,0.625,15.3530277153577,12,17.32361111,1303.87,1.30387,-0.196153846,1029.29410337,1.05800590675599,6,"High",-1.176923076,"DAM",2.298383531961,0.0728401317456296,0.462376488472258,0,0
"NLA06608-0825",1,2007,"9/6/2007","West",0.17,10,92,0.314137302,4.3,1.51320927,0.8,18.1927693243192,66.3185389310446,12.86416667,299.19,0.29919,-0.866923077,446.689908836,-0.755669191721703,6,"High",-5.201538462,"DAM",1.5986013986014,0,0,0,0
"NLA06608-0827",1,2007,"7/5/2007","Great Plains",0.4,0.2,0.65,0.182457747,5.7,1.068687238,0.888888889,0.0888867742694422,58,13.625,448.65,0.44865,-1.413846154,405.875588974,-0.852842653339532,NA,NA,NA,"DAM",NA,59.6649484536082,60.8247422680412,0,0
"NLA06608-0828",1,2007,"7/11/2007","Coastal Plains",0.4,1,0.78,0.774847455,2.6,1.930249597,0.4,3.12589622541149,26.7181756296801,20.06944444,1217.6,1.2176,-1.173076923,1390.1730458,0.731707015602663,NA,NA,NA,"DAM",NA,0,24.8444932308818,13.28210757,4.098061
"NLA06608-0831",1,2007,"7/19/2007","Appalachians",0.01,6.75,23.45,1.838848436,20,2.497185136,0.5,19.568087294244,66,16.60972222,1349.52,1.34952,-2.431538462,1747.52047214,3.81291519011365,6,"High",-14.589230772,"DAM",1.70915887850467,0,0.211780277961615,0,0
"NLA06608-0833",1,2007,"8/7/2007","West",0.15,0.5,2.17,1.053238619,8.5,2.606767415,1,60.6772684599823,68,5.638888889,1245.67,1.24567,-2.512307692,1673.3074683,1.53011347895697,1,"Low",-2.512307692,"NONE",NA,0,0,0,0
"NLA06608-0834",1,2007,"6/1/2007","West",0.17,0.5,0.6875,3.734884097,24,3.52472142,0.111111111,77.3361810715916,43.6366204940947,25.01972222,171.63,0.17163,-3.020769231,577.551317238,-0.511811000325353,7,"High",-21.145384617,"DAM",2.57524897959184,0,0,0,0
"NLA06608-0836",1,2007,"8/29/2007","West",0.6,0.39,12.55,1.109901187,2.3,1.203584572,1,0.289618439387253,32.7340120389448,13.04333333,310.89,0.31089,-4.141538462,266.004706658,-1.09237324491251,NA,NA,NA,"DAM",NA,0,0,0,0
"NLA06608-0837",1,2007,"7/19/2007","West",0.22,1.75,18.3,0.817921045,3,2.757164819,0.8,3.9925846437904,75.0522093732792,10.22027778,258.31,0.25831,-1,369.593170639,-0.899337759627709,NA,NA,NA,"DAM",NA,1.40376592626001,20.4701770210847,0,8.817229
"NLA06608-0842",1,2007,"8/1/2007","West",0.07,0.41,9.65,0.154375485,26,1.169796454,0.9,4.39049809114187,71,1.097777778,880.25,0.88025,-2.418461538,1094.00118592,0.450585266546477,0,"Low",0,"NONE",NA,0,0,0,0
"NLA06608-0843",1,2007,"7/18/2007","Appalachians",0.32,0.1,0.18,0.427393466,3.8,2.211265586,0.7,9.37347455677528,35.3511943962163,19.76694444,965.72,0.96572,-2.833846154,1433.96865182,1.57439395832713,6,"High",-17.003076924,"DAM",2.26646153846154,1.08225108225108,7.35930735930736,0,0
"NLA06608-0846",1,2007,"8/28/2007","Midwest",0.33,1.175,22.33333333,17.80118125,4.9,7.38157936,0.916666667,4.57051099630537,65.6172464117934,7.357222222,645.87,0.64587,-2.315384615,794.002084566,-0.316377027894816,5,"Moderate",-11.576923075,"DAM",1.73096296296296,0.00127865792064649,0.00127865792064649,0.002557316,0
"NLA06608-0847",1,2007,"8/30/2007","Midwest",0.27,NA,NA,51.14443686,2.2,2.425265465,NA,2.83734901964859,25.6004738721595,12.71916667,1098.78,1.09878,2.774615385,963.098804103,0.671347276645577,5,"Moderate",13.873076925,"DAM",2.70163636363636,5.22733280465239,39.6320711075866,25.83597674,0
"NLA06608-0849",1,2007,"7/31/2007","West",0.22,NA,NA,30.36176287,43.9,2.559818084,1,15.3373648567271,47.0433391089861,10.73111111,2887.86,2.88786,1.126153846,2593.90238841,3.24562773918145,1,"Low",1.126153846,"NONE",NA,0.126264269815029,0.126264269815029,0,0
"NLA06608-0850",1,2007,"8/7/2007","West",0.04,4.5,33.7,4.201827721,23.5,1.66953895,0.7,65.8820174236744,64.9608689330515,10.96583333,379.65,0.37965,-1.07,785.941690709,-0.123478792995455,6,"High",-6.42,"DAM",1.905,0.364488414475397,2.69027163065174,0,2.195609
"NLA06608-0851",1,2007,"6/5/2007","Great Plains",0.35,0,0,0.577621329,4.1,2.153242983,1,0.436722767226624,25,8.681944444,525.92,0.52592,-0.882307692,493.062578374,-0.468331199837694,4,"Moderate",-3.529230768,"DAM",1.11512195121951,1.13222806308128,9.11174012670171,0.026957811,0
"NLA06608-0856",1,2007,"6/19/2007","Great Plains",0.18,0.31,0.57,1.607371379,9.3,2.958732622,0.6,7.89414486511956,26.8324013356399,18.65333333,1123.72,1.12372,0.264615385,979.145571306,1.6753886306214,5,"Moderate",1.323076925,"DAM",1.87130072840791,4.15664720027482,20.1133631054621,0,0
"NLA06608-0857",1,2007,"6/22/2007","Appalachians",0.08,0.76,1.41,5.01248966,5.8,4.704500223,0.4,19.5435402245378,39.7799581466459,17.71888889,875.74,0.87574,0.037692308,1105.80058091,-0.768476172602879,5,"Moderate",0.18846154,"DAM",1.90035365853659,2.37687540769732,14.9624918460535,0,0
"NLA06608-0859",1,2007,"7/5/2007","Midwest",0.13,0,0,4.893771604,19,4.604856247,0.1,54.1322792364218,45.6099597193347,10.385,1047.46,1.04746,2.117692308,882.430730317,0.20015057160568,NA,NA,NA,"DAM",NA,17.2048883730457,44.4152386154161,6.400628115,0.8534171
"NLA06608-0860",1,2007,"7/19/2007","Midwest",0.02,2.96,11.9,12.41453394,9.1,6.533372273,0.7,152.327801067271,40.4099373827834,12.50166667,1038.75,1.03875,0.453076923,891.566094483,0.253511874192105,6,"High",2.718461538,"DAM",1.41532338308458,3.11644675991468,12.27136304434,1.038186383,0
"NLA06608-0862",1,2007,"8/8/2007","Midwest",0.57,0.3,0.22,0.174604075,7.3,1.186392196,0.2,0.417891042997708,60.3034682080925,7.256944444,627.12,0.62712,-2.315384615,825.445858201,-0.132708299543405,0,"Low",0,"NONE",NA,0,0,0,0
"NLA06608-0863",1,2007,"7/2/2007","Appalachians",0.07,0.57,1.01,6.040491796,6.2,3.873902266,0.3,10.623691933934,38.355834711729,12.45722222,958.43,0.95843,1.891538462,1016.36142221,-1.40700365906029,7,"High",13.240769234,"DAM",2.92644017725258,3.31431288635283,9.93818354731337,0,0
"NLA06608-0864",1,2007,"6/25/2007","Great Plains",0.83,0.63,6.8,3.03645989,11.2,1.397361118,1,0.0487425773293188,20.6653915923969,13.54111111,486.61,0.48661,2.501538462,378.106650426,-0.975309032747452,1,"Low",2.501538462,"NONE",NA,0.0394352866945343,22.5293792885874,0,0
"NLA06608-0865",1,2007,"9/12/2007","Coastal Plains",0.34,1.5,6.1,0.097157605,2.9,1.109189509,0.3,0.396463622745744,45.707794751273,24.63833333,990.52,0.99052,-3.326923077,1311.62517357,0.254464626283935,3,"Moderate",-9.980769231,"NONE",NA,84.6846846846846,84.6846846846846,0.039169604,0
"NLA06608-0868",1,2007,"8/18/2007","Midwest",0.24,0.53,1.22,0.347656266,4.3,1.982086429,0.9,4.51615637255938,13,16.91166667,1077.62,1.07762,0.503846154,1162.1836129,1.83423739569692,5,"Moderate",2.51923077,"DAM",1.95627329192547,0,12.9912309191296,0.487171159,0
"NLA06608-0869",1,2007,"8/9/2007","Appalachians",0.07,0,0,0.291065806,1.6,2.232527488,1,31.3080940727369,41.7797576621525,10.16083333,1055.26,1.05526,1.851538462,1152.52846619,-0.434874654330677,5,"Moderate",9.25769231,"DAM",1.905,0.0393159032828779,0.0393159032828779,0,0
"NLA06608-0870",1,2007,"8/9/2007","West",0,1.1,0.62,0.636915806,64,2.171723992,0.1,127.964640733315,64.0931292491169,10.15361111,1954.03,1.95403,-0.11,2681.49690807,3.40885875894016,5,"Moderate",-0.55,"DAM",1.1191875,0,0,0,0
"NLA06608-0871",1,2007,"7/12/2007","Midwest",0.56,0.5,1.314285714,0.919480939,1.2,1.265133597,0.7,0.775374940284216,35.712573109132,9.103055556,620.77,0.62077,0.987692308,634.341366759,-1.24898395185015,4,"Moderate",3.950769232,"NONE",NA,0.0706022918590127,74.1975777982946,16.90110248,4.056916
"NLA06608-0872",1,2007,"6/21/2007","Great Plains",0.25,0.11,0.19,0.887350165,2.7,2.008149106,0.5,24.1139516197374,26.6284907874881,15.6425,1073.89,1.07389,0.144615385,904.815734734,1.34757970298737,7,"High",1.012307695,"DAM",4.12185053380783,2.68685881778212,13.9912066438691,0.117244748,0
"NLA06608-0873",1,2007,"6/20/2007","West",0.21,0.91,4.55,0.493828656,5.4,1.366669243,1,1.19731400255152,33.4566749532279,12.07833333,402.98,0.40298,-4.141538462,566.778196028,-0.531886543497668,5,"Moderate",-20.70769231,"DAM",1.44912836767036,0,0,0,0
"NLA06608-0874",1,2007,"8/30/2007","Midwest",0.04,0,0,0.230273152,11.8,1.562253194,0.8,29.5589496107214,76.0144423086914,10.73888889,870.76,0.87076,0.998461538,886.217633342,0.222270552211878,2,"Low",1.996923076,"NONE",NA,5.39589442815249,40.8797653958944,5.337243402,0
"NLA06608-0875",1,2007,"9/14/2007","Midwest",0.63,0.04,0.03,0.457886331,6.3,1.069593881,0.7,1.43831921414793,68.2514836795252,11.33472222,913.27,0.91327,1.848461538,896.72066559,0.283620649665726,2,"Low",3.696923076,"NONE",NA,1.29821958456973,20.8456973293768,0.148367953,0
"NLA06608-0877",1,2007,"9/13/2007","West",0.36,0.3,3.13,0.550064197,3.7,3.998503857,0.6,0.00701191296858756,39,26.21027778,31.67,0.03167,-4.152307692,91.1679687761,-1.41817877620057,NA,NA,NA,"DAM",NA,3.59103385178408,53.4309240622141,0,37.92315
"NLA06608-0878",1,2007,"8/1/2007","Midwest",0.31,0.25,0.02,2.805232362,15,1.686981767,0.7,5.54320893807655,65.0434202726734,8.181388889,653.26,0.65326,0.987692308,660.053938659,-1.09879220201957,2,"Low",1.975384616,"NONE",NA,0.848245842479259,46.6684028423677,0.353435768,2.953979
"NLA06608-0880",1,2007,"7/17/2007","Great Plains",0.49,6,6.1,7.406546548,3.1,1.958689812,1,12.8726174036866,39.9448518170425,12.84861111,506.31,0.50631,-0.013846154,431.197514016,-0.741168075855337,NA,NA,NA,"DAM",NA,0.791314837153197,9.46200241254523,0.009650181,1.182147
"NLA06608-0881",1,2007,"7/30/2007","West",0.03,11.35,110.2,9.118180094,11.6,2.347100289,0.6,1.0926689567314,67.588742671514,9.479166667,291.41,0.29141,-2.154615385,625.79128368,-0.421916576039248,6,"High",-12.92769231,"DAM",2.21793464052288,0.0474895307170919,0.803004792125373,0,0
"NLA06608-0885",1,2007,"7/11/2007","West",0.22,0.94,2,0.267345594,6.5,1.328753617,0.3,1.03850783605583,26.2236926498779,22.2675,67.34,0.06734,-4.259230769,373.857775772,-0.891390734546348,6,"High",-25.555384614,"DAM",1.92548387096774,7.97546,7.97546,0,0
"NLA06608-0889",1,2007,"7/11/2007","West",0.06,6.4,20.2,2.333338323,2.8,2.072988138,0.7,0.932329223343408,62.9795928088095,10.48472222,234.14,0.23414,-2.947692308,343.422936025,-0.948105583230704,6,"High",-17.686153848,"DAM",1.9215652173913,0,3.28201838785546,0,3.549284
"NLA06608-0890",1,2007,"7/30/2007","Midwest",0.24,0.1,0.32,0.592063823,8.5,2.079991144,1,1.60072210845114,54.9321051849651,5.357777778,810.53,0.81053,-3.665384615,768.513995476,-0.465257533320441,1,"Low",-3.665384615,"NONE",NA,0.23508668821628,0.23508668821628,0,0
"NLA06608-0891",1,2007,"8/18/2007","Great Plains",0.24,1.2,43,0.902652545,2.6,2.473667467,0.9,54.422995846979,63.2811711824725,11.4975,354.13,0.35413,-3.31,406.90023728,-0.848323756515825,7,"High",-23.17,"DAM",3.8501052631579,0,39.102810935695,0.057758953,18.79091
"NLA06608-0893",1,2007,"6/28/2007","Appalachians",0,0.2,0.25,3.862780202,10.5,6.015389458,0.7,11.7746013380313,38.693527699314,12.50055556,968.65,0.96865,1.891538462,1023.59499181,-1.35536148037773,6,"High",11.349230772,"DAM",2.10796261682243,0.0217425066004038,9.87109799658332,0,0
"NLA06608-0895",1,2007,"7/9/2007","West",0.39,15.5,18.3,5.292331386,2,3.177375714,0.7,6.1580196673648,53.5431751849015,14.59027778,276.3,0.2763,-4.141538462,443.565866936,-0.761490795026171,5,"Moderate",-20.70769231,"DAM",1.04502857142857,0.7276822454195,0.7276822454195,0,0
"NLA06608-0899",1,2007,"6/20/2007","Great Plains",0.62,0.957142857,7.45,0.865480116,2.1,1.120136541,1,7.04789285156726,27.2226715351039,7.535833333,571.39,0.57139,-0.023846154,483.591257685,-0.510101552384234,2,"Low",-0.047692308,"NONE",NA,0.226085600686053,27.087393778748,0.701644968,0
"NLA06608-0900",1,2007,"6/18/2007","Midwest",0.09,0.16,0.21,2.338842349,8.2,5.076499329,0.7,7.16082402199012,10.2943478612436,15.2725,940.56,0.94056,0.063076923,1078.86840811,1.34757832310127,6,"High",0.378461538,"DAM",1.67712918660287,0.387836051123843,18.8717496694579,8.620537682,0
"NLA06608-0904",1,2007,"7/31/2007","Midwest",0.21,0.13,5.82,0.958995218,2.7,3.116054522,0.9,4.74814175767871,42.7670631290027,11.78666667,854.34,0.85434,2.906153846,720.334722406,-0.746681319166948,4,"Moderate",11.624615384,"NONE",NA,7.31320524550168,73.1686489783471,20.09149131,2.052455
"NLA06608-0905",1,2007,"6/21/2007","West",0.36,0.244444444,0.077777778,1.409360139,10.2,1.522153209,0.555555555,0.593302948495409,71.0966622801771,8.840833333,422.93,0.42293,-2.944615385,850.857150828,-0.00250984659949647,5,"Moderate",-14.723076925,"DAM",1.4591489362323,0,0,0,0
"NLA06608-0906",1,2007,"6/12/2007","West",0.01,0.23,0.38,1.857627304,48,1.255554378,0.5,21.9509311201296,75.1412527097459,5.873333333,1036.98,1.03698,-2.567692308,1565.60940539,1.32941982023182,0,"Low",0,"NONE",NA,0,0,0,0
"NLA06608-0913",1,2007,"9/6/2007","Appalachians",0.37,0.01,0.03,1.043875226,2.8,3.076999413,0.9,22.8747129444952,50,5.734166667,1111.12,1.11112,3.421538462,1057.12538546,-1.11598000263959,0,"Low",0,"NONE",NA,0,0,0,0
"NLA06608-0914",1,2007,"8/2/2007","Appalachians",0.28,0.22,0.5,0.834465356,10.7,2.187849649,0.2,3.56523544905548,55,8.4225,1353.61,1.35361,3.253846154,1259.35537078,0.327788097257547,0,"Low",0,"NONE",NA,0,0,0,0
"NLA06608-0915",1,2007,"8/8/2007","Midwest",0.52,0.06,32.5,0.042979225,1.7,1.206875174,0.9,14.43144886056,45,7.108333333,643.59,0.64359,-1.368461538,607.130694504,-1.40792637487726,4,"Moderate",-5.473846152,"NONE",NA,0,66.6210295728368,3.888280394,3.340635
"NLA06608-0916",1,2007,"8/8/2007","West",0.05,NA,NA,0.102228481,8.7,1.374235557,0.5,59.4897447367921,46.7652633899052,6.151111111,557.77,0.55777,2.501538462,737.45479532,-0.213833365518953,6,"High",15.009230772,"DAM",1.78675862068966,0,0,0,0
"NLA06608-0918",1,2007,"8/14/2007","Appalachians",0.02,0.3,0.39,2.828830619,22.5,1.800555437,0.3,26.0373741411627,46.2462055339567,5.764722222,1180.68,1.18068,3.421538462,1142.99565847,-0.502931642352561,0,"Low",0,"NONE",NA,0,0,0,0
"NLA06608-0921",1,2007,"6/25/2007","Appalachians",0.12,NA,NA,6.675551704,7,7.126123842,NA,123.303895027101,29.4465699276777,18.11444444,913.58,0.91358,-1.262307692,1150.9223143,-0.446341355763218,7,"High",-8.836153844,"DAM",4.00594285714286,0.65391948,6.31267448,0.006945224,0.193932
"NLA06608-0922",1,2007,"6/8/2007","Great Plains",0.15,0,0,12.530546,33.9,2.351993044,0.2,0.230393775331099,61.8227311794114,10.17722222,370.34,0.37034,-3.198461538,469.114854863,-0.573945283299495,5,"Moderate",-15.99230769,"DAM",1.07893805309735,0.0537698649778946,2.6018640219859,0,2.655634
"NLA06608-0924",1,2007,"8/12/2007","Great Plains",0.25,0.19,0.28,0.130009374,1.4,1.294833074,1,2.80445825104427,80,12.12638889,548.08,0.54808,1.023846154,565.129785027,-0.150500906916003,0,"Low",0,"NONE",NA,0,0,0,0
"NLA06608-0925",1,2007,"10/3/2007","West",0.16,NA,NA,611.3321842,19.5,13.13435821,NA,10.3547300695182,53.6062418235896,24.99138889,69.87,0.06987,-4.354615385,374.596179219,-0.890014731251678,7,"High",-30.482307695,"DAM",11.3479384615385,0.105354148249538,0.105354148249538,0,0
"NLA06608-0926",1,2007,"8/6/2007","Midwest",0.4,0.29,1.38,0.708648489,22,1.201671937,0.8,0.4668685380348,64,7.782777778,646.62,0.64662,-4.131538462,858.112289831,0.0581021937169212,0,"Low",0,"NONE",NA,0,0,0,0
"NLA06608-0927",1,2007,"8/15/2007","West",0.23,0.5,15,4.529228912,3,1.668247109,1,0.0404792720107939,58.1038829172648,12.04694444,165.28,0.16528,-0.865384615,184.046224768,-1.24510159628321,4,"Moderate",-3.46153846,"DAM",0.696685714285714,1.56156997304016,45.4886033402192,0.136549841,37.89433
"NLA06608-0929",1,2007,"6/16/2007","West",0.11,0.3,0.55,11.270674,8.8,2.357099473,0.833333334,2.6404376684783,78.6587181394091,6.31,676.5,0.6765,-1.3,679.241197127,-0.322313496853088,5,"Moderate",-6.5,"DAM",1.49050549450549,0.0418541383279272,0.131840535732971,0,0
"NLA06608-0930",1,2007,"8/21/2007","Appalachians",0.15,0.19,0.25,16.69501872,52,2.976915141,0.3,32.2726309014226,62.3503820912138,9.973055556,1087.45,1.08745,4.053846154,1150.36195299,-0.450341908809367,1,"Low",4.053846154,"NONE",NA,6.85705488415056,10.304056654607,0.001539527,0
"NLA06608-0933",1,2007,"7/31/2007","West",0.02,4.86,19.08,7.167880851,7.3,1.554936308,0.7,8.48958322105904,69.9051756855547,12.09694444,183.26,0.18326,-2.781538462,581.143024151,-0.505117910570891,7,"High",-19.470769234,"DAM",2.75723684210526,0,2.79517787495568,0,2.050585
"NLA06608-0934",1,2007,"8/28/2007","West",0.3,0.24,1.47,24.43702474,130,2.026420029,0.8,4.56837964863099,81.1525721926388,7.031944444,1848.28,1.84828,-0.11,1954.75228463,2.05458149994353,1,"Low",-0.11,"NONE",NA,0.136057613361796,0.136057613361796,0,0
"NLA06608-0935",1,2007,"8/6/2007","Midwest",0.52,0.61,0.63,0.701298513,8.6,1.113269316,0.6,0.469024553907759,52.0607752956636,9.782777778,790.59,0.79059,-1.951538462,778.274052444,-0.408247287897655,4,"Moderate",-7.806153848,"NONE",NA,3.0880420499343,57.9172141918528,3.777923784,0
"NLA06608-0938",1,2007,"8/7/2007","Midwest",0.04,0.11,0.325,18.9963343,19,3.204487711,0.5,151.593316653135,74.5425042003683,11.05,838.32,0.83832,0.998461538,851.225806301,0.0178770067705254,2,"Low",1.996923076,"NONE",NA,38.811008014708,38.811008014708,0.017236179,0
"NLA06608-0940",1,2007,"8/17/2007","Great Plains",0.14,1.125,3.6,0.982750692,2.1,1.417769519,1,0.354095780657054,74,12.26583333,235.39,0.23539,-3.31,388.929810993,-0.927576805384857,2,"Low",-6.62,"NONE",NA,2.13787584314623,11.5239510689379,0.171487367,0.045729965
