"","COMID","X.x","SITE_ID","VISIT_NO","LON_DD83","LAT_DD83","X.y","CatAreaSqKm","WsAreaSqKm","CatPctFull","WsPctFull","inStreamCat","BFICat","BFIWs","X.x","ElevWs","ElevCat","X.y","PctCarbResidWs","PctNonCarbResidWs","PctAlkIntruVolWs","PctSilicicWs","PctExtruVolWs","PctColluvSedWs","PctGlacTilClayWs","PctGlacTilLoamWs","PctGlacTilCrsWs","PctGlacLakeCrsWs","PctGlacLakeFineWs","PctHydricWs","PctEolCrsWs","PctEolFineWs","PctSalLakeWs","PctAlluvCoastWs","PctCoastCrsWs","PctWaterWs","PctCarbResidCat","PctNonCarbResidCat","PctAlkIntruVolCat","PctSilicicCat","PctExtruVolCat","PctColluvSedCat","PctGlacTilClayCat","PctGlacTilLoamCat","PctGlacTilCrsCat","PctGlacLakeCrsCat","PctGlacLakeFineCat","PctHydricCat","PctEolCrsCat","PctEolFineCat","PctSalLakeCat","PctAlluvCoastCat","PctCoastCrsCat","PctWaterCat","X.x","OmWs","PermWs","RckdepWs","WtDepWs","OmCat","PermCat","RckdepCat","WtDepCat","X.y","AvgWetIndxWs","AvgWetIndxCat","X.x","CanalDensWs","CanalDensCat","X.y","DamDensWs","DamNIDStorWs","DamNrmStorWs","DamDensCat","DamNIDStorCat","DamNrmStorCat","X.x","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","NABD_DensCat","NABD_NIDStorCat","NABD_NrmStorCat","X.y","RdDensWs","RdDensCat","X","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","Precip8110Cat","Tmax8110Cat","Tmean8110Cat","Tmin8110Cat","PctNoDataCat_2002","PctIrrigated.AgLandCat_2002","PctNoDataCat_2007","PctIrrigated.AgLandCat_2007","PctNoDataCat_2012","PctIrrigated.AgLandCat_2012","PctNoDataWs_2002","PctIrrigated.AgLandWs_2002","PctNoDataWs_2007","PctIrrigated.AgLandWs_2007","PctNoDataWs_2012","PctIrrigated.AgLandWs_2012"
"104",2803209,61,"NLA12_CA-188",1,-122.1186618,37.77693239,374476,15.2892,78.2739,100,100,1,28.9666823640217,30.0833611203735,374476,247.970669763,196.46575936,374476,0,44.4538984259121,0,3.33559462349519,0,0,0,0,0,0,0,0,0,0,0,52.2105069505927,0,0,0,97.821991994349,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17800800565105,0,0,374476,1.68475825275092,2.9713666624507,73.0722471858436,180.535613940279,1.80816340946551,3.22620437956204,64.4385919472569,182.84559453732,374476,314.901047475595,459.071462208618,374476,0,0,374476,0.0255513012639,662424.707086,662424.707086,0.0654056458153,3388415.35201,3388415.35201,374476,0,0,0,0,0,0,374476,3.16651307280588,1.31389201333294,374476,712.977340553,26.590350756,14.3685117324,3.58951949139,678.695388651,26.0105897206,14.3338197469,3.58813278105,100,0,100,0,100,0,100,0,100,0,100,0
"105",2806117,49,"NLA12_CA-143",1,-121.9971818,37.56448938,248392,0.0495,0.0495,100,100,0,21,21,248392,14.4796363636,14.4796363636,248392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,248392,0.64,0.82,152.4,179.52,0.64,0.82,152.4,179.52,248392,817.072727272727,817.072727272727,248392,0,0,248392,0,0,0,0,0,0,248392,0,0,0,0,0,0,248392,NA,NA,248392,385.956999067,20.9839564931,15.5826889732,10.1770776575,385.956999067,20.9839564931,15.5826889732,10.1770776575,100,0,100,0,100,0,100,0,100,0,100,0
"106",2875411,1025,"NLA12_WY-107",1,-104.6433761,41.12628679,274785,3.2625,891.5769,100,100,1,59.1191724137931,57.1070973238539,274785,2096.40066098,1786.72529379,274785,0,65.6034829973724,0,32.6022242164417,0,0,0,0,0,0,0,0,0,0,0,1.79429278618591,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274785,0.686979258883894,13.8621674854968,103.374707457091,180.374039233183,0.53751724137931,14.1237517241379,152.4,182.88,274785,448.317356136078,582.494620689655,274785,0.0264475223618,0.128735632184,274785,0.0145809071545,31592.4880288,20418.1092848,0.306513409962,680918.767816,331574.547126,274785,0.00897286594123,28122.0250996,18560.7855924,0,0,0,274785,2.15022835724546,1.32079351162207,274785,438.013607796,26.8079186013,6.61480270879,-10.420173734,410.362138276,29.6598075062,7.99859143197,-10.11732442,100,0,100,0,100,0,99.81305,0.1869497,99.80013,0.1998706,99.74744,0.2525637
"107",2888108,82,"NLA12_CO-119",1,-105.604528,40.25822853,274857,0.9846,0.9846,100,100,1,68,68,274857,3823.54393053,3823.54393053,274857,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274857,0.9,22.8,125.5,155.98,0.9,22.8,125.5,155.98,274857,239.187385740402,239.187385740402,274857,0,0,274857,0,0,0,0,0,0,274857,0,0,0,0,0,0,274857,0,0,274857,1291.90692529,13.802742102,-3.17754305542,-17.6981716574,1291.90692529,13.802742102,-3.17754305542,-17.6981716574,100,0,100,0,100,0,100,0,100,0,100,0
"108",2888348,78,"NLA12_CO-111",1,-105.2171741,40.0798358,274895,4.2192,29.1996,100,100,1,61.337457337884,62.8081001109604,274895,1668.45318333,1584.45069326,274895,0,93.0372333867587,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96276661324128,0,0,0,93.0460750853242,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95392491467577,0,0,274895,0.416032606898376,3.69019910041011,114.809982801958,181.409328614896,0.469912663755458,5.7829992684711,87.214762253109,182.874974396489,274895,546.589939588213,1080.67278156997,274895,0.307195988986,0.220420932878,274895,0.20548226688,987304.434307,707444.26499,0.474023511566,5813657.39477,4287886.6041,274895,0.13698817792,147259.252866,87865.5324046,0,0,0,274895,1.69880307882197,1.05054321080205,274895,462.396297904,30.6834392673,9.99967131312,-8.6299994607,411.204991331,31.106826346,10.0760068401,-9.10787130887,91.01962,8.980375,84.47099,15.52901,85.19625,14.80375,94.02663,5.973369,92.13106,7.868943,93.14819,6.851806
"109",2890152,71,"NLA12_CO-104",1,-104.9472807,40.22358076,274929,9.9522,32.2038,100,100,1,59.3553083740279,59.1982840534347,274929,1526.59900984,1509.54309007,274929,0,90.1207310938461,0,0,0,0,0,0,0,0,0,0,0,9.87926890615393,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274929,0.59,2.9,152.4,182.88,0.59,2.9,152.4,182.88,274929,633.24517914035,695.467263519624,274929,0.382874070762,0.274311207572,274929,0.0931567082146,73693.6485756,53355.1208243,0.100480295814,171285.681558,124064.375716,274929,0.0931567082146,273708.32262,136279.626628,0.200960591628,834862.77205,408755.555556,274929,3.16878095690571,2.96391154817327,274929,372.716552035,31.0386143748,9.79024334554,-10.4816695343,365.581193104,31.1814345094,9.79152739727,-10.5844998595,84.27383,15.72617,67.92368,32.07632,77.03925,22.96075,75.77553,24.22447,63.49561,36.50439,72.50014,27.49986
"110",2890242,86,"NLA12_CO-127",1,-104.9459108,40.12169493,59621,0.2367,0.2367,100,100,0,56,56,59621,1509.81969582,1509.81969582,59621,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,59621,0.31,7.33,129.54,182.88,0.31,7.33,129.54,182.88,59621,1178.84410646388,1178.84410646388,59621,0,0,59621,4.22475707647,5054818.75792,4038643.85298,4.22475707647,5054818.75792,4038643.85298,59621,0,0,0,0,0,0,59621,4.32148357714829,4.32148357714829,59621,344.525384475,18.4348409529,9.87546820696,1.30763610642,344.525384475,18.4348409529,9.87546820696,1.30763610642,100,0,100,0,79.84791,20.15209,100,0,100,0,79.84791,20.15209
"111",2890996,77,"NLA12_CO-110",1,-105.112227,39.99496234,59593,0.6984,0.9135,100,100,0,58,58,59593,1627.85953695,1627.74819588,59593,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59593,0.61,20.21,152.4,174.11,0.61,20.21,152.4,174.11,59593,697.009852216749,723.063144329897,59593,1.67487684729,1.07388316151,59593,1.09469074986,1131533.92447,815568.604269,1.43184421535,1480034.7079,1066755.32646,59593,0,0,0,0,0,0,59593,6.81762746613793,6.9132337570232,59593,405.875588974,18.359498724,10.246189607,2.13071709432,406.333244009,18.359432014,10.2481835036,2.13435030107,100,0,100,0,100,0,100,0,100,0,100,0
"112",2975088,62,"NLA12_CA-190",1,-121.0282226,38.06047879,374634,3.2733,19.9134,100,100,1,37,37.9277772756034,374634,64.6857262949,53.2388039593,374634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,374634,0.838243243243243,4.48814019705324,100.079478893609,181.206945222815,0.806315644762167,5.73335441297773,84.2867418201815,180.205677756393,374634,502.051568290699,602.838603244432,374634,0,0,374634,0.0502174415218,6194.22097683,6194.22097683,0,0,0,374634,0.0502174415218,6194.22097683,6194.22097683,0,0,0,374634,0.165683696250565,0.151195106448721,374634,442.561033577,34.7883756054,16.4768274328,2.43354430997,432.871353313,34.7566676409,16.5041429899,2.46362390051,88.25955,11.74045,99.78004,0.2199615,96.97553,3.024471,95.29513,4.704872,97.35153,2.648468,96.64648,3.353521
"113",2986560,438,"NLA12_MO-101",1,-94.20729855,37.80745621,52606,0.9999,0.9999,100,100,0,29,29,52606,259.111710171,259.111710171,52606,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52606,1.05,5.02,100.99,140.13,1.05,5.02,100.99,140.13,52606,569.55895589559,569.55895589559,52606,0,0,52606,0,0,0,0,0,0,52606,0,0,0,0,0,0,52606,1.44280968423942,1.44280968423942,52606,1157.72633132,19.4221291563,13.3584554957,7.28967337861,1157.72633132,19.4221291563,13.3584554957,7.28967337861,100,0,100,0,100,0,100,0,100,0,100,0
"114",3101659,489,"NLA12_MT-142",1,-104.3108863,48.4922034,257530,19.8693,1167.4629,100,100,1,24,24.6596257577007,257530,671.608480659,612.502784346,257530,0,0.531922684652335,0,0,0,0,0,86.327582658087,0,0,3.81087912943529,0,0,0,0,9.32961552782534,0,0,0,0,0,0,0,0,0,53.6168863523124,0,0,0,0,0,0,0,46.3831136476876,0,0,257530,0.960873233786322,7.64222444574393,151.119593872132,176.539086042575,0.984457580287177,19.7353141278253,152.4,160.224410019477,257530,529.600799734193,633.268333559813,257530,0,0,257530,0.00942214095197,6476.63613122,1632.36587647,0,0,0,257530,0.00856558268361,6417.46947162,1607.00873664,0,0,0,257530,0.82150702380778,0.315847281921457,257530,353.475852014,28.3529319463,4.94371246818,-19.0658932486,333.680879509,28.8853599196,5.38161356665,-19.1129728933,93.9711,6.028899,92.97912,7.020881,98.73171,1.268288,98.31604,1.683959,98.58362,1.416379,98.82376,1.176243
"115",3122926,836,"NLA12_TX-161",1,-95.64840829,29.61660959,131584,0.3672,1.9026,100,100,0,17,16.8973509933775,131584,23.6570624409,23.5863970588,131584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,131584,0.98,3.3,152.4,182.88,0.98,3.3,152.4,182.88,131584,806.787133396405,790.09068627451,131584,0.0315357931252,0.16339869281,131584,0,0,0,0,0,0,131584,0,0,0,0,0,0,131584,3.21225299774361,3.82880750181373,131584,1250.22924695,26.3178908999,21.0210047544,15.7186964774,1250.76637837,26.3118076792,21.0225490355,15.7328807092,100,0,100,0,100,0,97.63482,2.365184,100,0,100,0
"116",3124062,849,"NLA12_TX-205",1,-95.58166196,29.12694253,140182,5.859,5.859,100,100,0,24.0904761904762,24.0904761904762,140182,7.00539477727,7.00539477727,140182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,140182,1.89,0.6,152.4,182.88,1.89,0.6,152.4,182.88,140182,919.842549923195,919.842549923195,140182,0,0,140182,0,0,0,0,0,0,140182,0,0,0,0,0,0,140182,2.5194920596467,2.5194920596467,140182,1349.17579372,26.0992178848,20.8524413588,15.6024266109,1349.17579372,26.0992178848,20.8524413588,15.6024266109,96.74347,3.256528,98.23349,1.766513,100,0,96.74347,3.256528,98.23349,1.766513,100,0
"117",3192814,1033,"NLA12_WY-131",1,-110.6568886,41.94495085,299504,2.2617,711.0486,100,100,1,68,71.4037521485873,299504,2474.55080694,2205.14164743,299504,0.113030248565288,92.3833054449443,0,0,0,1.92607087616796,0,0,0,0,0,0,0,0,0,5.57759343032248,0,0,0,94.508555511341,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49144448865897,0,0,299504,0.793613027098724,5.8426631483134,118.057246556648,171.729859891411,0.982642260246717,13.6991643454039,144.811301233585,89.6265578989256,299504,372.867544496958,789.83286908078,299504,0.0114760088129,0,299504,0.0042191208871,77445.4532644,76361.2446744,0.442145288942,1292544.36928,964772.569306,299504,0.00562549451613,77983.220725,76689.109352,0.442145288942,1292544.36928,964772.569306,299504,0.845437104671326,0.402782527616395,299504,637.183834618,23.4610423894,2.86903023102,-13.2127106298,408.565298886,26.4182650031,3.4716704313,-14.1291285404,97.33386,2.666136,97.93076,2.06924,100,0,99.859,0.141003,99.91064,0.08936098,99.95418,0.04581965
"118",3230297,79,"NLA12_CO-114",1,-107.9111308,39.03670301,110601,0.2529,0.2529,100,100,0,66,66,110601,3121.46918149,3121.46918149,110601,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,110601,0.36,5.68,109.22,182.88,0.36,5.68,109.22,182.88,110601,384.501779359431,384.501779359431,110601,0,0,110601,0,0,0,0,0,0,110601,3.95413206801,3877487.54448,3814082.08778,3.95413206801,3877487.54448,3814082.08778,110601,1.34262132262989,1.34262132262989,110601,1129.85746575,7.59731241139,0.621204146498,-6.35548848021,1129.85746575,7.59731241139,0.621204146498,-6.35548848021,100,0,100,0,100,0,100,0,100,0,100,0
"119",3230751,69,"NLA12_CO-102",1,-108.0511795,38.99724122,299616,5.6124,5.6124,100,100,1,67,67,299616,3169.16701732,3169.16701732,299616,0,0,0,10.952533675433,0,38.8710711994868,0,0,50.1763951250802,0,0,0,0,0,0,0,0,0,0,0,0,10.952533675433,0,38.8710711994868,0,0,50.1763951250802,0,0,0,0,0,0,0,0,0,299616,0.356492944194997,9.62419339320077,102.507286722258,182.88,0.356492944194997,9.62419339320077,102.507286722258,182.88,299616,434.008178319436,434.008178319436,299616,0,0,299616,0.712707576082,671640.453282,457357.258927,0.712707576082,671640.453282,457357.258927,299616,0.17817689402,263733.162284,203294.312594,0.17817689402,263733.162284,203294.312594,299616,0.209037304201411,0.209037304201411,299616,1118.25007511,20.2067993081,1.2052376189,-14.4401699711,1118.25007511,20.2067993081,1.2052376189,-14.4401699711,100,0,100,0,100,0,100,0,100,0,100,0
"120",3262179,72,"NLA12_CO-105",1,-108.4056506,37.4167824,299697,4.6422,4.6422,100,100,1,56.0738658394727,56.0738658394727,299697,2231.25601396,2231.25601396,299697,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299697,0.772753005040713,0.671488949205118,94.4929934082978,182.88,0.772753005040713,0.671488949205118,94.4929934082978,182.88,299697,529.946490887941,529.946490887941,299697,0.103399250355,0.103399250355,299697,0.215415104907,852664.107535,636110.275301,0.215415104907,852664.107535,636110.275301,299697,0.215415104907,852664.107535,636110.275301,0.215415104907,852664.107535,636110.275301,299697,2.83037526909655,2.83037526909655,299697,498.418379494,27.9467621078,7.67518241297,-11.4396083395,498.418379494,27.9467621078,7.67518241297,-11.4396083395,100,0,100,0,100,0,100,0,100,0,100,0
"121",3276897,874,"NLA12_UT-165",1,-111.6019686,38.04946334,299748,24.4962,24.4962,100,100,1,72.6487985891689,72.6487985891689,299748,3193.67603975,3193.67603975,299748,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299748,0.376868248952899,7.0778455433904,134.838786097436,180.922107428907,0.376868248952899,7.0778455433904,134.838786097436,180.922107428907,299748,461.626129767066,461.626129767066,299748,0,0,299748,0,0,0,0,0,0,299748,0,0,0,0,0,0,299748,1.16703047691234,1.16703047691234,299748,701.297013058,20.3701080953,2.0395946786,-13.7173818869,701.297013058,20.3701080953,2.0395946786,-13.7173818869,100,0,100,0,100,0,100,0,100,0,100,0
"122",3319884,319,"NLA12_ME-109",1,-69.23749986,44.85554819,303361,50.5827,485.1954,100,100,1,45.0944255644716,46.1457709615549,303361,109.433741268,70.4631117556,303361,0,0,0,0,0,0,0,0,46.7140042960012,0,53.2859957039988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09246837357436,0,98.9075316264256,0,0,0,0,0,0,0,303361,10.6987860348456,4.47421224497641,117.959419002681,76.3348723704821,9.26373764624179,4.37077553745493,116.340753371612,79.1204550674322,303361,572.007707204149,929.853086134192,303361,0,0,303361,0.0103051265531,51569.2065506,39404.6192524,0.0197696050231,343834.314894,257509.954985,303361,0.0144271771744,54297.0230963,41407.8992505,0.0197696050231,343834.314894,257509.954985,303361,1.41167752006841,1.70858227292315,303361,1118.69017664,26.1946219934,6.26257873407,-14.8052863589,1109.40706915,26.5256019339,6.27925141039,-15.4563938167,100,0,100,0,99.65304,0.3469566,99.97162,0.02838032,99.97477,0.02522695,99.94788,0.05212333
"123",3395864,353,"NLA12_MI-120",1,-86.47416191,41.79511788,343214,0.3114,2.0079,100,100,1,69,69.0022411474675,343214,226.106768265,214.371011561,343214,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,343214,1.46,6.01,152.4,148.89,1.46,6.01,152.4,148.89,343214,484.219184222322,572.315028901734,343214,0,0,343214,0,0,0,0,0,0,343214,0,0,0,0,0,0,343214,1.58318778296728,3.7328276634104,343214,1002.60164785,28.8164941454,9.78256462488,-8.5,1002.96410198,28.8985545263,9.72507104708,-8.5,100,0,100,0,100,0,100,0,93.50067,6.499328,96.86239,3.137606
"124",3399284,223,"NLA12_IN-134",1,-87.16882512,41.4463142,343280,0.2952,1.4184,100,100,1,42,41.8781725888325,343280,241.216116751,236.09875,343280,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,343280,2.43,1.45,152.4,81.53,2.43,1.45,152.4,81.53,343280,635.448604060914,861.298780487805,343280,0,0,343280,0.705019740553,149575.972927,102616.07445,0,0,0,343280,0.705019740553,149575.972927,102616.07445,0,0,0,343280,2.23740735445431,2.17674313994512,343280,1000.40035422,28.7000007629,9.85692442253,-9.24847715152,1000.55982022,28.7000007629,9.85394660146,-9.30000019073,100,0,100,0,96.34146,3.658537,100,0,100,0,99.23858,0.7614213
"125",3407659,247,"NLA12_IN-191",1,-85.19511755,38.93722484,8190,1.2519,1.2519,100,100,0,16.018691588785,16.018691588785,8190,289.707843278,289.707843278,8190,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,8190,0.44,1.8,147.32,130.83,0.44,1.8,147.32,130.83,8190,454.681524083393,454.681524083393,8190,0,0,8190,0,0,0,0,0,0,8190,0,0,0,0,0,0,8190,1.34381439555715,1.34381439555715,8190,1132.83416489,17.4214150369,11.7427327432,6.05809074748,1132.83416489,17.4214150369,11.7427327432,6.05809074748,100,0,100,0,100,0,100,0,100,0,100,0
"126",3468843,368,"NLA12_MI-139",1,-84.90798786,42.38808843,209251,0.1593,0.1593,100,100,0,69.9717514124294,69.9717514124294,209251,289.304971751,289.304971751,209251,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,209251,3.02553672316384,2.62457627118644,152.4,78.6631073446328,3.02553672316384,2.62457627118644,152.4,78.6631073446328,209251,465.514124293785,465.514124293785,209251,0,0,209251,0,0,0,0,0,0,209251,0,0,0,0,0,0,209251,2.75107481519774,2.75107481519774,209251,903.553439898,14.1226126137,8.95530919977,3.77946066991,903.553439898,14.1226126137,8.95530919977,3.77946066991,100,0,100,0,100,0,100,0,100,0,100,0
"127",3472041,359,"NLA12_MI-128",1,-85.70757399,42.20474298,210511,9.738,23.6754,100,100,0,80.1414972273568,80.1642210902456,210511,285.268291264,281.724027726,210511,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,210511,1.35242416178819,26.38642895157,152.4,160.340271420969,0.650655268022181,27.5311866913124,152.4,161.800824399261,210511,592.2418459667,632.679574861368,210511,0,0,210511,0,0,0,0,0,0,210511,0,0,0,0,0,0,210511,3.00260749287995,2.45824196420518,210511,985.797682266,15.0150709083,9.7461317496,4.4716448197,985.528952856,15.0027365457,9.70752954926,4.4064940007,98.78928,1.210721,98.27172,1.728281,98.42884,1.571165,98.02707,1.972934,96.44188,3.558124,96.30122,3.698776
"128",3472089,349,"NLA12_MI-115",1,-85.57428357,42.18639352,343486,4.0509,4.0509,100,100,1,82.0173294823373,82.0173294823373,343486,263.398995779,263.398995779,343486,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,343486,5.26,19.92,152.4,152.09,5.26,19.92,152.4,152.09,343486,911.929126860698,911.929126860698,343486,0,0,343486,0,0,0,0,0,0,343486,0,0,0,0,0,0,343486,4.94101208826927,4.94101208826927,343486,978.6484981,29.2193739398,9.43989116239,-8.69833352242,978.6484981,29.2193739398,9.43989116239,-8.69833352242,100,0,100,0,100,0,100,0,100,0,100,0
"129",3484673,658,"NLA12_OH-127",1,-82.69067345,39.05604224,6827,8.1117,8.1117,100,100,0,27.9325418839454,27.9325418839454,6827,241.981182736,241.981182736,6827,0,0,0,0,0,88.4833018972595,0,0,0,0,11.5166981027405,0,0,0,0,0,0,0,0,0,0,0,0,88.4833018972595,0,0,0,0,11.5166981027405,0,0,0,0,0,0,0,6827,0.699719294352602,3.91275490957506,107.016483967602,128.458805059359,0.699719294352602,3.91275490957506,107.016483967602,128.458805059359,6827,408.389770331743,408.389770331743,6827,0,0,6827,0.12327872086,948713.798587,638659.713747,0.12327872086,948713.798587,638659.713747,6827,0.12327872086,948713.798587,638659.713747,0.12327872086,948713.798587,638659.713747,6827,1.38398849694885,1.38398849694885,6827,1055.71081818,17.8481878665,11.5649805047,5.27534628386,1055.71081818,17.8481878665,11.5649805047,5.27534628386,100,0,100,0,100,0,100,0,100,0,100,0
"130",3503819,883,"NLA12_UT-222",1,-112.4333455,38.62493587,313933,9.8505,24.7698,100,100,1,72.121608040201,72.0483613109512,313933,2236.97584405,2171.13302604,313933,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313933,1.1951856696461,7.99368832206962,101.37587784318,182.88,1.17,8.28,100.01,182.88,313933,361.279885182763,415.893010507081,313933,0,0,313933,0.0403717430096,76688.515854,49797.7375675,0.101517689457,192838.860972,125220.039592,313933,0.0403717430096,76688.515854,49797.7375675,0.101517689457,192838.860972,125220.039592,313933,0.576851922418429,0.71749672003746,313933,499.395470442,28.6296418397,7.74911012615,-8.66797843245,488.069029245,28.5282320921,7.83542100333,-8.60234819458,98.59296,1.407035,98.59296,1.407035,100,0,99.24424,0.755759,99.24424,0.755759,100,0
"131",3505401,869,"NLA12_UT-141",1,-111.9613903,38.8475374,313939,10.0872,8210.8287,100,100,1,65.9800142755175,72.6985211127349,313939,2397.20866262,1633.86425054,313939,0,16.376209383104,0,56.598257859161,2.26173151073046,1.07444331410787,0,0,0.161446554109697,0,0,0,0,0,0,23.5279113787869,0,0,0,3.94361170592434,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0563882940757,0,0,313939,0.795704628862134,6.60880890664325,124.279499794443,179.559832642755,1.10242684524676,3.51128077373974,144.428256154748,182.88,313939,374.503991771257,597.330835117773,313939,0.0416596195704,0.190340233167,313939,0.0028011788871,38245.8675618,24134.838384,0,0,0,313939,0.0026793885007,38341.4473557,24148.0943267,0,0,0,313939,1.16203357725512,3.26399440649536,313939,463.116977936,26.3790157782,6.29041943341,-11.1614263901,244.497022095,32.6469668469,9.6014152318,-10.1038279143,76.85582,23.14418,75.83869,24.16131,87.06281,12.93719,97.33594,2.66406,97.1775,2.822503,97.38829,2.61171
"132",3505411,881,"NLA12_UT-210",1,-111.7748779,38.78818748,313940,0.4257,21.5262,100,100,1,62.5327695560254,62.2419516681997,313940,2524.30548792,2227.32486258,313940,0,28.5517183711013,0,10.5401789447278,0,0,0,0,0,0,0,0,0,0,0,60.9081026841709,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313940,1.03435362488502,4.55962831340413,117.812330462413,182.88,0.817589852008457,5.88260042283298,97.1570613107823,182.88,313940,372.738815954511,448.744186046512,313940,0,0,313940,0.0464550176065,63031.4686289,55868.8017393,2.34907211651,3187286.82171,2825095.13742,313940,0.0464550176065,63031.4686289,55868.8017393,2.34907211651,3187286.82171,2825095.13742,313940,0.823076290689021,3.03694959321353,313940,679.294315269,23.9514591866,5.65809542299,-11.5489839736,536.175260321,27.0139535416,6.93959198442,-10.6909093857,100,0,100,0,100,0,100,0,100,0,100,0
"133",3622797,201,"NLA12_IL-120",1,-89.99244717,38.75131255,68684,0.7191,0.7191,100,100,0,16.9086357947434,16.9086357947434,68684,161.721026283,161.721026283,68684,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,68684,0.48,3.32,152.4,162.45,0.48,3.32,152.4,162.45,68684,485.610763454318,485.610763454318,68684,0,0,68684,1.39062717285,608935.335836,324193.742178,1.39062717285,608935.335836,324193.742178,68684,0,0,0,0,0,0,68684,5.55418477369212,5.55418477369212,68684,1065.79110439,18.58401151,13.3165151372,8.04556886603,1065.79110439,18.58401151,13.3165151372,8.04556886603,100,0,100,0,100,0,100,0,100,0,100,0
"134",3748090,15,"NLA12_AR-109",1,-94.05998348,33.81796398,91033,0.2115,0.2115,100,100,0,22,22,91033,115.145957447,115.145957447,91033,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91033,1.57,1.79,130.75,133.42,1.57,1.79,130.75,133.42,91033,406.063829787234,406.063829787234,91033,0,0,91033,0,0,0,0,0,0,91033,0,0,0,0,0,0,91033,2.76164466015745,2.76164466015745,91033,1303.06909699,23.5257041606,17.0705132992,10.614059712,1303.06909699,23.5257041606,17.0705132992,10.614059712,100,0,100,0,100,0,100,0,100,0,100,0
