SITE_ID,pet_201110,pet_201111,pet_201112,pet_201201,pet_201202,pet_201203,pet_201204,pet_201205,pet_201206,pet_201207,pet_201208,pet_201209,E_avg_11_12,precip_201110,precip_201111,precip_201112,precip_201201,precip_201202,precip_201203,precip_201204,precip_201205,precip_201206,precip_201207,precip_201208,precip_201209,precip_201210,precip_201211,precip_201212,Precip_PT_avg_11_12,Precip_WY_11_12,VP_201110,VP_201111,VP_201112,VP_201201,VP_201202,VP_201203,VP_201204,VP_201205,VP_201206,VP_201207,VP_201208,VP_201209,VP_201210,Vpsat_201110,Vpsat_201111,Vpsat_201112,Vpsat_201201,Vpsat_201202,Vpsat_201203,Vpsat_201204,Vpsat_201205,Vpsat_201206,Vpsat_201207,Vpsat_201208,Vpsat_201209,Vpsat_201210,RH_201110,RH_201111,RH_201112,RH_201201,RH_201202,RH_201203,RH_201204,RH_201205,RH_201206,RH_201207,RH_201208,RH_201209,RH_201210,RH_PT_avg_11_12,tmean_201110,tmean_201111,tmean_201112,tmean_201201,tmean_201202,tmean_201203,tmean_201204,tmean_201205,tmean_201206,tmean_201207,tmean_201208,tmean_201209,tmean_201210,tmean_201211,tmean_201212,TMEAN_PT_avg_11_12,tdmean_201110,tdmean_201111,tdmean_201112,tdmean_201201,tdmean_201202,tdmean_201203,tdmean_201204,tdmean_201205,tdmean_201206,tdmean_201207,tdmean_201208,tdmean_201209,tdmean_201210,tdmean_201211,tdmean_201212,WaterYearPrecip_Avg_Ws,HmaUS_Avg_Ws,HmaUS_PrecipWeighted_Avg_Ws,HmaCIUS_Avg_Ws,OmaUS_Avg_Ws,OmaUS_PrecipWeighted_Avg_Ws,OmCIUS_Avg_Ws,WaterYearPrecip_Site,HmaUs_Site,OmaUS_Site
NLA12_NM-132,35.83179971,18.18321148,12.20326718,16.42761759,15.6692486,31.8544503,48.8674897,72.32881227,111.2576374,120.6036078,96.02382343,59.82098595,53.25599595,16.82999992,12.26000023,36.06000137,1.720000029,7.130000114,14.02000046,40.77000046,36.43999863,24.23999977,26.93000031,34.54999924,22.22999954,13.26000023,0,6.920000076,22.03384618,286.4400003,4.866648182,3.290913234,2.808367611,2.954797496,2.836681634,2.754632508,4.420328378,4.740128955,6.903015396,9.845510681,9.266013283,6.706038066,4.20035875,12.31647367,8.152441912,5.258897251,7.005902039,6.075191176,9.72906797,12.990261,16.2190886,24.0085188,25.87812337,23.27047631,17.78180962,11.82294516,0.395133243,0.403672086,0.534022149,0.421758323,0.466928785,0.283134265,0.340280182,0.292256185,0.287523585,0.380456903,0.398187521,0.377129112,0.355271778,2.302700593,10.18500042,4.099999905,-2.0849998,1.930000067,-0.079999924,6.675000191,10.99000072,14.3949995,20.61499977,21.83499908,20.11000061,15.82999992,9.569999695,6.184999943,0.160000324,10.31307693,-3.150000095,-8.399999619,-10.47000027,-9.81000042,-10.34000015,-10.72000027,-4.460000038,-3.50999999,1.720000029,6.849999905,5.960000038,1.309999943,-5.150000095,-11.71000004,-11.84000015,311.7732705,-67.38647265,-67.49527317,4.559841327,-9.556180449,-9.570832772,0.666166995,276.8358469,-64.23844147,-9.131778717
NLA12_NM-133,26.23454714,13.95907431,9.980691963,12.30076199,11.72228067,22.35628054,33.32099424,49.03903095,75.44110651,77.48106277,65.3201639,43.04432343,36.68335987,78.66999817,35.88999939,56.91999817,19.76000023,42.20999908,40.02000046,50.43999863,31.25,7.440000057,62.36000061,65.20999908,45.20000076,10.51000023,18,60.90999985,41.99076884,545.8799949,3.884474299,2.552812615,2.138971145,2.207791767,2.070445276,2.213032953,3.449313657,3.609106576,4.603025356,7.530721982,6.772724361,5.117656521,3.129518715,8.771378177,6.042719589,4.149238276,5.019911367,4.325046701,6.544210882,8.562512521,10.72860596,16.16171184,16.52995253,15.69901816,12.59297924,9.486922579,0.44285792,0.422460877,0.515509354,0.439806922,0.478710502,0.33816651,0.402838962,0.336400329,0.284810508,0.455580376,0.431410697,0.406389657,0.329877122,1.82431477,5.159999847,-0.154999971,-5.315000057,-2.724999905,-4.755000114,0.964999914,4.809999943,8.119999886,14.34000015,14.68999958,13.88999939,10.52000046,6.304999828,2.184999943,-3.745000362,5.065384535,-6.199999809,-11.69999981,-13.94999981,-13.55000019,-14.35999966,-13.52000046,-7.78000021,-7.179999828,-3.910000086,2.960000038,1.450000048,-2.460000038,-9.06000042,-15.06999969,-15.17000008,529.8191485,-80.27886047,-80.28004171,4.309893513,-11.40924206,-11.40940298,0.58819598,528.3187222,-80.17458344,-11.39503574
NLA12_NM-134,38.35688648,18.5809503,13.21752634,14.51736562,18.01020177,31.88567469,51.29263832,83.87009288,128.4378808,145.2280723,128.9032645,75.47207983,62.31438615,47.22999954,22.06999969,13.52000046,8.090000153,25.65999985,13.90999985,2.910000086,6.179999828,1.120000005,32.02999878,4.909999847,22.79000092,1.590000033,11.68000031,28.76000023,15.5392307,202.009999,5.478316733,4.120059827,3.454535721,2.845445238,3.420719198,3.086757809,3.483384572,3.555117024,3.79254828,10.61358295,9.719144502,6.672916329,3.47024477,13.24094045,8.346565046,5.765686699,6.077361554,7.120163126,9.739000189,13.67882268,18.90083113,27.68207074,31.04646833,31.09305895,22.51767262,14.05585176,0.413740757,0.493623401,0.599154255,0.468204041,0.480427083,0.316948121,0.254655291,0.188093158,0.137003778,0.341861201,0.312582449,0.296341298,0.246889682,2.741536593,11.27999973,4.43999958,-0.809999943,-0.074999809,2.159999847,6.690000057,11.77500057,16.79000092,22.93999863,24.84000015,24.86500168,19.57999992,12.19000053,6.470000267,0.00999999,12.05115399,-1.519999981,-5.409999847,-7.760000229,-10.30000019,-7.889999866,-9.239999771,-7.650000095,-7.380000114,-6.519999981,7.960000038,6.659999847,1.24000001,-7.699999809,-8.880000114,-8.989999771,201.5211728,-76.82215489,-76.82253415,2.155510974,-10.61434978,-10.6143972,0.316381921,199.7234854,-76.09967041,-10.523036
NLA12_NM-138,32.02121404,16.71561591,12.24570975,15.0617555,14.78141773,25.60234676,40.11043621,63.2955991,96.28198097,98.2328191,87.98612729,54.98402288,46.44325377,52.49000168,36.38999939,27.55999947,22.30999947,41,23.95999908,9.949999809,1.429999948,2.410000086,66.04000092,60.18000031,27.20999908,3.039999962,17.34000015,58.68000031,28.76692302,373.9699992,4.529147529,3.288412919,2.867461208,2.373723327,2.819227365,2.56078167,3.122355088,2.947995254,3.246169428,9.438501922,9.034223525,6.075191143,3.246169428,10.86299049,7.32542978,5.185021157,6.246581132,5.63250624,7.623310939,10.55648611,14.23619239,20.99772837,21.30218729,21.46259062,16.32913264,11.6507387,0.416933765,0.448903753,0.55302787,0.380003601,0.50052805,0.33591463,0.295775986,0.207077509,0.15459622,0.443076657,0.420928847,0.372046163,0.278623486,2.185820525,8.305000305,2.564999819,-2.279999733,0.309999943,-1.134999752,3.134999752,7.880000114,12.38500023,18.45999908,18.69000053,18.81000137,14.5,9.349999428,5.055000305,-1.214999914,8.536538545,-4.130000114,-8.409999847,-10.19999981,-12.63000011,-10.42000008,-11.65999985,-9.090000153,-9.840000153,-8.579999924,6.230000019,5.590000153,-0.079999998,-8.579999924,-10.52999973,-10.80000019,434.9805872,-83.36879438,-83.52776619,2.891385667,-11.44756455,-11.46950454,0.480309879,334.3096398,-79.84346771,-10.95975685
NLA12_NM-150,39.27546844,18.91567232,13.25891097,14.86093029,18.42417321,32.6591872,52.78451106,85.47495244,133.5306231,149.5079229,129.5756646,76.75554623,63.75196356,43.95999908,18.10000038,10.60999966,6.639999866,13.25,8.56000042,0.150000006,1.039999962,1.720000029,38.31999969,6.940000057,14.36999989,0.689999998,11.21000004,25.68000031,12.64230762,164.349999,5.474362822,4.228480792,3.536393248,2.916437511,3.423309791,3.067922436,3.364169552,3.407792324,3.764225598,10.52804084,9.581166945,6.588418761,3.43628964,13.571498,8.503660518,5.776047441,6.233244921,7.299804582,9.997054658,14.10650976,19.28754202,28.78595193,31.9614253,31.27065435,22.90552692,14.24549539,0.403372039,0.497254186,0.61225142,0.467884312,0.468959101,0.306882631,0.238483481,0.176683598,0.130766063,0.329398353,0.306394834,0.287634455,0.241219385,2.774547078,11.65499973,4.710000038,-0.785000086,0.279999971,2.515000105,7.074999809,12.24500084,17.11000061,23.58500099,25.32500076,24.95999908,19.85499954,12.3949995,6.524999619,-0.125,12.37884622,-1.529999971,-5.059999943,-7.449999809,-9.979999542,-7.880000114,-9.319999695,-8.109999657,-7.940000057,-6.619999886,7.840000153,6.449999809,1.059999943,-7.829999924,-8.75,-8.640000343,166.7349058,-75.10824743,-75.11033117,2.443249709,-10.38397506,-10.38426424,0.334838907,165.3778989,-74.85534668,-10.34829521
NLA12_NM-152,36.67082445,19.16422154,12.09512703,16.86776854,16.21941137,31.66297408,47.52234735,71.62106765,107.5499173,113.5178333,95.55975324,60.7216292,52.43107292,24.78000069,9.56000042,27.73999977,3.980000019,2.950000048,13.01000023,23.48999977,27.45999908,13.97999954,67.08999634,71.08000183,33.86999893,10.90999985,2.700000048,22.20000076,25.37692281,329.8999965,4.757522418,3.221549149,2.791070493,2.880744192,2.854233236,2.574781465,4.020131318,4.228480792,6.114363668,9.522572525,9.108823238,6.354196062,3.832522204,12.5804805,8.559561491,5.128828952,7.130177514,6.280033899,9.656507504,12.65982516,16.17213085,23.41499731,24.56996967,23.28489316,18.08464509,12.76490677,0.378166988,0.37636848,0.544192548,0.404021385,0.454493285,0.266636925,0.317550303,0.261467139,0.261130231,0.387569568,0.391190253,0.351358627,0.30023895,2.369595769,10.50500011,4.805000305,-2.430000305,2.180000067,0.385000229,6.565000057,10.60000038,14.35000038,20.20999908,20.98999977,20.12000084,16.09499931,10.72500038,6.335000038,0.255000114,10.39230774,-3.460000038,-8.680000305,-10.55000019,-10.14000034,-10.26000023,-11.59000015,-5.739999771,-5.059999943,0.01,6.360000134,5.710000038,0.550000012,-6.380000114,-12.18000031,-11.78999996,317.907425,-63.41720545,-63.42081819,3.816868466,-9.093642557,-9.094148569,0.5368409,314.240565,-63.08549118,-9.047183037
NLA12_NM-160,38.10639779,20.25120019,12.46648972,17.79111867,17.00460872,32.23633419,49.21806971,74.7559714,113.0905777,115.2743317,98.93468301,62.54541652,54.30626661,38.43999863,3.109999895,35.95999908,5.829999924,5.730000019,5.699999809,11,16.64999962,6.690000057,35.65000153,49.83000183,29.19000053,18.44000053,1.889999986,19.37999916,20.17076934,262.2200015,4.806529762,3.115206235,3.023602565,2.975289383,2.963889225,2.403702925,3.89610487,4.053195778,6.006106834,9.993664713,9.412768081,6.277798628,4.062255802,13.07190887,9.034223229,5.256991109,7.504453758,6.597759733,9.842166754,13.18003934,16.99804318,24.77493312,25.09678682,24.20185045,18.66265872,13.68331016,0.367699148,0.344822809,0.575158394,0.396469814,0.449226608,0.244224975,0.295606468,0.238450728,0.242426763,0.398204949,0.388927619,0.336382866,0.296876688,2.461363114,11.08500004,5.589999676,-2.090000153,2.910000086,1.079999924,6.845000267,11.21000004,15.125,21.125,21.33499908,20.74500084,16.59000015,11.77999973,7.109999657,1.069999933,11.02538459,-3.319999933,-9.119999886,-9.510000229,-9.720000267,-9.770000458,-12.47000027,-6.159999847,-5.630000114,-0.239999995,7.070000172,6.190000057,0.379999995,-5.599999905,-12.02999973,-11.85000038,297.959167,-65.21295594,-65.51235252,3.236876777,-9.39142895,-9.432394287,0.426894189,240.2614681,-62.74023438,-9.054384232
NLA12_NM-161,22.71765547,11.791227,8.995591176,10.81774534,9.986587633,18.46496089,27.56882061,43.05240747,64.41960784,68.19997196,58.10180936,38.58122748,31.89146769,126.4100037,66.47000122,87.05999756,43.43999863,93.73000336,55.84000015,83.73999786,36.00999832,5.760000229,66.91999817,63.58000183,52.38000107,23.11000061,41.49000168,94.41999817,61.88076944,804.4500027,3.43628964,2.255368885,1.8856541,1.959583112,1.806958242,1.8856541,2.843252,3.189794344,3.88737894,7.358863424,6.734545461,4.806529762,2.654051912,7.454770221,4.941844588,3.636377063,4.286819462,3.555117024,5.243666481,6.932272442,9.335942624,13.75079144,14.52240853,13.91851833,11.20368282,8.098929615,0.460951785,0.456381994,0.518552963,0.45711818,0.508269694,0.359606033,0.410147181,0.341668161,0.282702196,0.506724722,0.483855056,0.429013373,0.327704035,1.656353854,2.815000057,-2.940000057,-7.079999924,-4.875,-7.380000114,-2.125,1.780000091,6.069999695,11.85499954,12.69000053,12.03999996,8.765000343,4.005000114,-0.295000076,-6.559999943,2.740000018,-7.829999924,-13.27999973,-15.52999973,-15.05000019,-16.05999947,-15.52999973,-10.31000042,-8.81000042,-6.190000057,2.630000114,1.370000005,-3.319999933,-11.19999981,-16.70999908,-16.68000031,744.3893606,-84.35348036,-84.36694661,5.178816112,-11.99723996,-11.99908762,0.671477116,745.6842124,-84.42214966,-12.00699806
NLA12_NM-162,31.5974724,15.2059953,10.87897925,12.85035212,13.5441047,25.21369523,40.83533134,63.46804502,94.27747471,103.1158979,90.03070327,57.25015495,46.52235052,59.65000153,34.88999939,38.45000076,23.75,43.79999924,11.61999989,19.95999908,20.27000046,1.25,72.16999817,37.13000107,29.71999931,7.309999943,16.56999969,46.40000153,30.76692299,399.9699988,4.803014258,3.366721431,2.637614226,2.394297771,2.683040144,2.631473651,3.343815681,3.415543185,3.916533712,9.798784914,8.83188639,5.74914408,3.084397648,10.75753534,6.665837877,4.597954001,5.283731818,5.1306933,7.50183152,10.70695478,14.13883115,20.31724288,22.12878129,21.80701685,16.99259625,11.05439935,0.446479059,0.505071004,0.573649546,0.453145211,0.522939101,0.350777493,0.312303148,0.241571821,0.192768957,0.442807256,0.405002044,0.338332295,0.279019922,2.20739083,8.159999847,1.224999905,-3.925000191,-2.019999981,-2.424999952,2.90500021,8.090000153,12.28000069,17.93499947,19.29999924,19.06499863,15.11999989,8.565000534,3.465000153,-3.5400002,8.021153727,-3.329999924,-8.100000381,-11.27999973,-12.52000046,-11.06000042,-11.31000042,-8.18999958,-7.909999847,-6.090000153,6.78000021,5.260000229,-0.850000024,-9.25,-11.30000019,-12.21000004,397.9186868,-80.31082292,-80.30979433,1.608914313,-11.49544077,-11.49530539,0.389098604,390.2059851,-80.81517792,-11.56500626
NLA12_NV-101,30.50206436,13.50004062,10.85145605,12.6466643,13.90028158,24.31109416,38.87633194,57.46124912,77.39457773,116.3971955,101.9405874,61.89296618,46.63954241,16.55999947,9.869999886,4.03000021,18.88999939,8.989999771,19.89999962,28.42000008,12.81999969,7.699999809,1.679999948,3.430000067,2.390000105,9.579999924,26.09000015,42.84999847,11.09692292,144.259998,4.698617499,3.555117024,2.609068911,2.894082815,3.246169428,3.619992603,4.089544986,4.095631757,4.579402158,5.132558079,4.336254018,3.619992603,3.699804369,10.66376893,6.333892511,5.198211872,5.778121654,5.58805934,7.251337695,9.815449677,11.96552976,15.40214782,23.37155849,23.61867337,18.18275144,10.89590466,0.440615089,0.56128471,0.501916616,0.500869138,0.580911767,0.499217214,0.416643671,0.34228587,0.297322309,0.21960701,0.183594309,0.199089374,0.339559173,2.277438157,8.029999733,0.505000114,-2.244999886,-0.779999971,-1.244999886,2.420000076,6.804999828,9.75,13.59500027,20.18000031,20.35000038,16.18000031,8.349999428,3.375,-2.450000048,7.838076977,-3.630000114,-7.380000114,-11.42000008,-10.07999992,-8.579999924,-7.139999866,-5.510000229,-5.489999771,-3.980000019,-2.420000076,-4.71999979,-7.139999866,-6.849999905,-3.549999952,-7.099999905,164.6358625,-109.7332705,-109.8543609,1.99535368,-14.63371653,-14.6500689,0.201995171,137.0876464,-108.4040985,-14.45584965
NLA12_NV-102,38.55448609,16.60575502,12.78114726,15.27224863,16.96566303,29.14076682,46.28709754,76.42537778,110.5032744,127.6314092,116.1298576,72.00479191,56.52515627,60.29999924,9.630000114,8.420000076,20.11000061,27.17000008,27.87999916,9.43999958,1.039999962,0,49.56999969,60.29999924,24,27.36000061,5.110000134,46.40000153,25.01692295,325.2199984,4.688290841,3.702584457,2.737634088,2.456990329,3.480753084,3.541733837,3.688702531,2.934433085,2.889630365,7.155268454,10.15755912,5.946237321,4.413809473,13.39429513,7.48611471,5.687488294,6.583752725,6.727408456,8.83188639,12.17824241,16.96538599,23.50209608,27.00009915,27.83380603,21.4223861,14.15732981,0.350021468,0.494593604,0.481343248,0.373189947,0.517398803,0.401016689,0.302892848,0.17296589,0.122952028,0.26500897,0.364936046,0.277571195,0.3117685,2.667691676,11.45499992,2.874999762,-0.999999762,1.049999952,1.355000019,5.260000229,10.01499939,15.09500027,20.27000046,22.53000069,23.02999878,18.77999878,12.30000019,6.43999958,-0.269999981,11.00115374,-3.660000086,-6.840000153,-10.80000019,-12.18999958,-7.659999847,-7.429999828,-6.889999866,-9.899999619,-10.10000038,2.230000019,7.309999943,-0.379999995,-4.480000019,-6.380000114,-6.480000019,298.8444495,-98.76679092,-98.87792042,0.95326618,-13.43177764,-13.44687298,0.152359065,299.4086741,-92.92032623,-12.65282249
NLA12_NV-103,34.63985139,15.37856285,12.43995692,13.95405679,16.62481456,30.23600719,46.30753624,75.68874717,109.5537561,124.4502268,116.7717112,69.49966759,55.46207457,36.74000168,7.039999962,3.180000067,13.82999992,16.79999924,20.51000023,11.72000027,2.160000086,0,42.66999817,41.08000183,16.45999908,10.97000027,5.550000191,28.85000038,17.16615391,223.1600008,4.565952171,3.387200767,2.550823801,2.36256832,3.488653047,3.622718659,3.565856381,2.735515897,2.66851054,6.672916329,9.633521989,5.886903996,4.275727266,11.98146731,6.917630137,5.57599217,5.995376391,6.607112583,9.205997131,12.14592058,16.70077057,23.14108443,26.17265619,27.86762592,20.64527039,13.64744114,0.381084558,0.489647567,0.457465456,0.394065054,0.528014772,0.393517248,0.293584694,0.163795789,0.115314844,0.254957551,0.34568865,0.285145405,0.313298824,2.580552796,9.770000458,1.750000238,-1.275000095,-0.264999866,1.099999905,5.864999771,9.975000381,14.85000038,20.02000046,22.02000046,23.04999924,18.18999863,11.73999977,5.974999905,-0.600000143,10.52230767,-4.019999981,-8.020000458,-11.71000004,-12.68999958,-7.630000114,-7.130000114,-7.340000153,-10.81000042,-11.13000011,1.24000001,6.53000021,-0.519999981,-4.909999847,-6.53000021,-6.75,226.1629692,-97.03570171,-97.24395718,2.026554806,-13.12606397,-13.15430002,0.296851408,213.9278054,-94.38730621,-12.79880714
NLA12_NV-104,36.51377192,15.3764081,10.98549827,13.76200559,16.24042423,30.48650238,47.82295802,76.85831841,104.4310616,150.8665512,125.5785254,73.01191696,58.49449517,11.42000008,10.89000034,1.470000029,21.09000015,8.180000305,25.15999985,23.03000069,1.75999999,0.02,0.090000004,0,3.029999971,11.61999989,3.839999914,39.70000076,9.058461638,117.7600013,4.778470274,3.622718659,2.258929555,2.780308566,3.507149313,3.672105982,4.123122458,3.81820256,4.178602592,5.268436545,5.318292146,4.479389215,3.875771811,12.84528861,7.188005071,5.104649596,6.195597668,6.593087652,9.320008437,12.38611248,16.51401822,21.34218582,30.66678088,29.33027939,21.57685732,13.38989155,0.372001784,0.503995006,0.442523921,0.448755506,0.531943377,0.394002431,0.332882691,0.231209782,0.195790751,0.171796204,0.181324292,0.207601559,0.289455056,2.618002082,10.81999969,2.295000076,-2.494999886,0.195000172,1.069999695,6.045000076,10.2699995,14.67499924,18.71999931,24.63500023,23.89500046,18.89500046,11.44999981,5.375,-0.845000029,10.80538453,-3.400000095,-7.130000114,-13.26000023,-10.60000038,-7.559999943,-6.949999809,-5.400000095,-6.429999828,-5.21999979,-2.059999943,-1.929999948,-4.28000021,-6.230000019,-5.179999828,-5.699999809,201.8090785,-107.693187,-108.999802,1.585616907,-14.35332055,-14.51842971,0.275891455,108.2906764,-101.7854309,-13.59162617
NLA12_NV-105,32.87002026,14.30400907,10.79154327,12.62713626,13.66113468,25.13138493,42.61655481,62.81544015,89.24124292,128.9731104,115.0260282,63.54678766,50.96703272,24.29999924,9.739999771,2.220000029,45.31999969,8.289999962,39.25,16.93000031,12.27999973,4.559999943,8.109999657,0,3.130000114,8.260000229,15.85999966,60.79000092,14.0299999,182.3899987,4.616573532,3.238765706,2.291205453,2.627387293,3.187363562,3.722098302,3.934120855,3.697026028,4.053195778,5.490193857,5.299066962,4.272562724,3.552436802,11.51151457,6.680001523,5.065806634,5.673187579,5.431038524,7.520204819,10.90323133,13.28022401,18.05013395,26.13267893,26.79516902,18.71601295,11.26012634,0.401039629,0.484845055,0.452288376,0.463123642,0.586879203,0.4949464,0.360821553,0.278385818,0.224552116,0.210089209,0.197762028,0.228283809,0.315488183,2.311642954,9.170000076,1.255000114,-2.599999905,-1.034999847,-1.640000105,2.940000057,8.359999657,11.32499981,16.06500053,21.99499893,22.40499878,16.63500023,8.839999199,4.325000286,-1.660000086,8.747307502,-3.869999886,-8.609999657,-13.07999992,-11.32999992,-8.819999695,-6.769999981,-6.03000021,-6.860000134,-5.630000114,-1.49000001,-1.980000019,-4.920000076,-7.389999866,-5.400000095,-7.190000057,215.4155492,-110.309823,-110.6816443,1.00222652,-14.65975735,-14.70974612,0.12451282,178.8713862,-107.6551132,-14.30446529
NLA12_NV-106,40.8560006,17.62844648,12.12280135,15.0830989,18.04167858,32.56759446,50.77127395,81.11316202,109.7932658,147.198167,134.438921,80.23549416,61.65415869,8.529999733,3.25999999,0,12.46000004,5.429999828,6.869999886,12.18999958,6.139999866,0,1.590000033,7.110000134,0.920000017,0,0,11.81000042,4.961538393,64.49999911,5.384127129,3.812488168,2.35886039,3.007420281,3.652828238,3.504501542,4.34588089,4.132322935,4.722792661,6.75838455,7.205687948,5.976104786,4.705513372,14.36693917,8.211955553,5.553929904,6.70366729,7.333133023,10.00383828,13.3064714,17.71387445,22.84165567,30.41899994,31.66644641,23.78715444,14.92009658,0.374758121,0.464260692,0.42471915,0.448623142,0.498126548,0.350315693,0.326599048,0.233281711,0.206762274,0.222176421,0.227549623,0.251232437,0.315380892,2.870069118,12.52500057,4.204999924,-1.330000162,1.304999828,2.579999685,7.085000038,11.3550005,15.77000046,19.80999947,24.5,25.17000008,20.46500015,13.1050005,6.589999676,1.420000076,12.04192316,-1.75999999,-6.449999809,-12.71000004,-9.579999924,-7.019999981,-7.570000172,-4.690000057,-5.369999886,-3.559999943,1.419999957,2.329999924,-0.310000002,-3.609999895,-4.460000038,-4.869999886,64.13564868,-98.8776976,-98.87759671,4.021766115,-13.45216546,-13.45215094,0.748721834,64.12184574,-98.84609985,-13.44813442
