SITE_ID,VISIT_NO,DATE_COL,JULIAN_DAY,REPEAT,Chir_PCT_C,Chir_d13C,CAT_13C,Chir_PCT_N,Chir_d15N,CAT_15N,Lake_dD,P_dD_K,Lake_d18O,P_d18O_K,d-excess,E_I,BASINAREA_KM2,IRT,PRT,ORT,MRT,LON_DD,LAT_DD,ALBERS_X,ALBERS_Y,ST,STATE_NAME,EPA_REG,MDCATY,WGT,WGT_NLA,ADJWGT_CAT,URBAN,WSA_ECO3,WSA_ECO9,ECO_LEV_3,NUT_REG,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,REF_CLUSTER,RT_NLA,REF_NUTR,AREA_HA,LAKEAREA,LAKEPERIM,SLD,DEPTH_X,DEPTHMAX,Lake_Vol,ELEV_PT,Max_WSelev,Mean_WSelev,Stdev_WSelev,DOM_GEOL,GEOL_PT,Precip_WS,Precip_PT,P_WY,E,RH_WS,RH_PT,RH_COLMO,RH_FW,T_FW,TMAX_WS,TMEAN_WS,TMIN_WS,TMAX_PT,TMEAN_PT,TMIN_PT,LITRIPCVR_OE,LITRIPCVR_COND,OE5,OE5_COND_R,OE5_COND,LDC_ADJ,LDC_COND,RDis_IX,RDIS_COND,DO2_2M,DO2_COND,PTL_COND,NTL_COND,CHLA_COND,PTL,NTL,CHLA,RT_BUG,ECOBUG,MMI_NLABUG,totlrich,CHIRrich,totlnind,CHIRptax,CHIRpind,POP_DEN,FarmFert,LvStckCon,LvStckUnC,NnFarmFert,ATM_N,Hum_N,Fert,manure,largest_source,AN,AN_CAT,HN,HN_CAT,FertN,FN_CAT,ManureN,MN_CAT,N_CAT,Nload,MaxNload,EN,NEN,nsource,PCT_DEVELOPED_BSN,PCT_FOREST_BSN,PCT_SHRUBLAND_BSN,PCT_GRASS_BSN,PCT_PASTURE_BSN,PCT_CROPS_BSN,PCT_AGRIC_BSN,PCT_WETLAND_BSN,PCT_BURR,PCT_SPRL,PCT_CLIM,PCT_COLL,PCT_FILT,PCT_PRED,PCT_SHRD
NLA06608-1517,1,8/1/2007,212,N,43.09,-25.48,AVG,10.3,5.41,AVG,-33.98,-43.31,-4.95,-7.28,5.58,0.111,45.20,0.31,0.01,0.31,0.04,-77.39673538,38.54281635,1595987.36,273592.7102,VA,Virginia,Region_3,0.027186658,36.42865445,18.68349386,VA,YES,  Eastern_Highlands,SAP,45,IX,IX,MAN-MADE,EHIGH MAN-MADE,B,Fair,Y,23.78638566,0.237863857,4.829222307,2.79323862,8.5,8.5,512632.6449,39.81,141,93,19,Sedimentary,Sedimentary,1093.59,1083,0.79,0.76,67,67,0.49,0.57,21.49,30.73,13.23,-4,30.7,13.5,-3.5,0.676007972,Fair,1.173807, Good,NOT POOR,4.631943976, Good,0.023809524,Least,6.375,HIGH,LEAST DISTURBED,LEAST DISTURBED,LEAST DISTURBED,14,339,6.384,Fair,SAP,64.31020699,49,18,300,36.73469388,55,14.00984149,2829.884,340.953,2264.325,248.055,59185.96553,3444.097708,3077.939,2605.278,Atmospheric,13.09470001,HIGH,0.761995279,LOW,0.68098387,LOW,0.57640918,LOW,INT,15.11408834,13.09470001,1.338404459,13.77568388,not enriched,1,93,0,0,1.1,2.7,3.8,0.8,13.31,47.15,36.5,49.43,33.46,17.87,4.94
NLA06608-1521,1,8/14/2007,225,N,42.85,-18.86,HIGH,11.9,6.73,AVG,-102.96,-112.26,-12.02,-15.29,-6.81,0.123,78.19,0.18,0.02,0.18,0.35,-111.8535786,42.23317529,-1293843.02,638377.4149,ID,Idaho,Region_10,0.09031038,10.96632932,3.399432485,ID,NO, Western_Region,XER,13,III,III,MAN-MADE,WMTNS MAN-MADE,G,Fair,N,61.47497504,0.61474975,5.862205512,2.109147376,2.8,2.8,510729.5561,1512,2038,1714,113,Quaternary,Quaternary,527.49,503,0.38,0.56,56.2,57,0.21,0.35,18.51,29.01,6.99,-9.68,30.1,7.2,-10.5,0.655585392,Fair,0.620605,Poor,POOR,-26.08222535,Poor,0.421227197,Intermediate,7.9,HIGH,INTERMEDIATE DISTURBANCE,INTERMEDIATE DISTURBANCE,MOST DISTURBED,113,1351,82.512,Fair,WMX,23.76089993,31,8,300,25.80645161,15.66666667,3.213291514,27418.998,35145.486,46078.611,538.244,25726.8235,1366.566996,27957.242,81224.097,Manure,3.290216115,LOW,0.174770925,LOW,3.575465434,LOW,10.38778973,INT,INT,17.4282422,10.38778973,10.56256065,6.865681548,enriched,3.3,3.7,74.3,3.6,10.1,4.3,14.4,0.2,15.73,60.67,23.6,85.39,0,11.24,13.48
NLA06608-1524,1,6/12/2007,162,N,41.57,-26.32,AVG,9.38,7.56,HIGH,-4.99,-26.91,-0.71,-4.61,0.68,0.334,9.68,0.6,0.07,0.6,0.23,-98.33930518,34.37370438,-213450.0545,-347408.3542,OK,Oklahoma,Region_6,0.078811688,12.56632614,3.451225091,OK,YES,Plains,SPL,27,V,V,MAN-MADE,PLNLOW MAN-MADE,C,Poor,N,51.21707047,0.512170705,3.924951149,1.54711272,4.4,4.4,852974.2474,310.31,342,323,8,Sedimentary,Sedimentary,852.75,855,1.25,0.93,63,63,0.54,0.6,23.94,35.88,17.05,-2.12,36,17.1,-2,0.332278303,Poor,0.860367,Fair,NOT POOR,-10.03683937,Fair,0.732352941,Intermediate,7.04,HIGH,INTERMEDIATE DISTURBANCE,LEAST DISTURBED,LEAST DISTURBED,157,968,7.72,Poor,PLN,44.69401868,32,12,290,37.5,38.27586207,25.92737622,8524.4,8.08,16600.08,10.557,8217.322535,1364.931223,8534.957,16608.16,Manure,8.489794806,INT,1.410189993,LOW,8.817961484,LOW,17.158858,INT,INT,35.87680428,17.158858,18.56904799,17.30775629,enriched,3.6,0.2,0.1,70.7,0,18.8,18.8,0,44.14,6.31,48.65,18.02,27.93,6.31,74.77
NLA06608-1527,1,8/8/2007,219,N,44.09,-21.32,HIGH,11.87,12.26,HIGH,-25.12,-55.79,-2.34,-8.29,-6.44,0.47,37.03,0.45,0.01,0.45,0.11,-94.94774508,43.45913401,84757.83397,667656.674,IA,Iowa,Region_7,0.070577995,14.03232502,6.08408436,IA,NO,Plains,TPL,47,VI,VI,NATURAL,PLNLOW NATURAL,E,Poor,N,66.92461413,0.669246141,4.128622874,1.42366348,1.5,1.5,394086.0192,418.93,476,444,12,Sedimentary,Sedimentary,742.49,741,0.8,0.61,70,70,0.56,0.58,19.32,28.92,7.38,-15.1,28.9,7.4,-15.1,0.899184499, Good,0.745056,Fair,NOT POOR,-18.17465404,Fair,0.650746269,Intermediate,8.05,HIGH,MOST DISTURBED,MOST DISTURBED,MOST DISTURBED,587,5191,381.6,Poor,PLN,21.52623844,18,5,300,27.77777778,24.66666667,20.00053024,204446.878,35017.138,19688.894,720.636,47716.46461,4028.153049,205167.514,54706.032,Fertilizer,12.88614054,HIGH,1.08782884,LOW,55.40681696,HIGH,14.77371852,INT,HIGH,84.15450487,55.40681696,15.86154736,68.29295751,not enriched,6.7,0.8,1.8,11.4,1.1,73.2,74.3,1.9,8.26,89.26,2.48,9.09,0.83,89.26,1.65
NLA06608-1529,1,6/19/2007,169,N,34.98,-25.22,AVG,9.44,7.13,HIGH,-94.97,-102.55,-10.37,-13.24,-12,0.108,32242.12,0.56,0.04,0.56,0.81,-118.2702746,40.69367958,-1849323.285,575584.8805,NV,Nevada,Region_9,0.12642225,7.833853361,1.224245099,NV,NO, Western_Region,XER,13,III,III,MAN-MADE,WMTNS MAN-MADE,G,Fair,N,4566.923773,45.66923773,160.5150704,6.700373312,14.3,14.3,153764731,1261,3460,1745,286,Sedimentary,Sedimentary,322.99,225,0.12,0.65,51.07,49,0.12,0.23,20.54,30.26,7.8,-8.98,34.2,10.3,-7.8,0.48277495,Poor,0.838219,Fair,NOT POOR,1.457530953, Good,0.355072464,Intermediate,8.333333333,HIGH,INTERMEDIATE DISTURBANCE,INTERMEDIATE DISTURBANCE,LEAST DISTURBED,55,649,6.04,Fair,WMX,31.21288295,19,9,175,47.36842105,68,6.28029522,2190177.115,619925.283,4400360.348,7950.148,4941862.844,1101343.212,2198127.263,5020285.631,Manure,1.532735183,LOW,0.341585257,LOW,0.681756475,LOW,1.557058271,LOW,LOW,4.113135186,1.557058271,1.898643528,2.214491658,not enriched,0.9,3.8,79.9,10.6,2.1,0.3,2.4,1.6,28.57,6.72,64.71,86.55,34.45,6.72,6.72
NLA06608-1532,1,7/24/2007,204,N,46.34,-24.8,AVG,12,9.23,HIGH,-33.09,-37.88,-5.14,-5.99,8,0.048,17.96,0.18,0.06,0.18,0.25,-90.39676778,40.98641214,467374.661,404465.554,IL,Illinois,Region_5,0.12642225,7.833853361,4.706553114,IL,YES,Plains,TPL,54,VI,VI,MAN-MADE,PLNLOW MAN-MADE,C,Fair,N,42.64401666,0.426440167,7.406650179,3.199542246,9.8,9.8,1065635.73,229.16,253,241,5,Sedimentary,Sedimentary,946.65,947,0.99,0.68,70,70,0.47,0.57,20.58,29.65,10.1,-9.9,29.7,10.1,-9.9,1.178421434, Good,0.766455,Fair,NOT POOR,-25.80840774,Poor,0.549554566,Intermediate,14.63333333,HIGH,LEAST DISTURBED,MOST DISTURBED,INTERMEDIATE DISTURBANCE,59,6203,42.66,Fair,PLN,54.47823466,33,13,300,39.39393939,26,223.045563,89029.801,13236.426,10164.715,1702.701,19976.8842,21792.42645,90732.502,23401.141,Fertilizer,11.12076876,HIGH,12.13144817,INT,50.50913664,HIGH,13.02699035,INT,HIGH,86.78834392,50.50913664,25.15843853,61.6299054,not enriched,28.7,3.2,0,0.6,0.7,63.9,64.6,0,35.25,30.33,29.51,25.41,13.93,40.98,27.87
NLA06608-1537,1,7/15/2007,195,N,43.75,-26.66,AVG,12.39,4.84,AVG,-104.91,-107.38,-13.41,-13.76,2.35,0.02,191.69,0.15,0.01,0.15,0.01,-116.6384102,48.1617266,-1536917.876,1356750.454,ID,Idaho,Region_10,0.020429638,48.47728408,15.02738514,ID,NO, Western_Region,WMT,15,II,II,NATURAL,WMTNS NATURAL,F,Fair,N,17.406049,0.17406049,1.55597886,1.052079745,11,11,691951.8368,647,1489,842,151,Gneiss,Granitic,893.22,786,0.7,0.56,64.61,65,0.24,0.44,16.54,26.11,6.6,-7.54,27.2,7.2,-6.8,0.746861098,Fair,1.119344, Good,NOT POOR,-0.936989753, Good,0.753921569,Most,10.02666667,HIGH,LEAST DISTURBED,LEAST DISTURBED,INTERMEDIATE DISTURBANCE,8,138,2.184,Fair,WMX,69.77638577,44,21,300,47.72727273,55.33333333,19.84595077,16875.663,3685.773,30356.541,2237.022,75281.04482,20691.75461,19112.685,34042.314,Atmospheric,3.927166255,LOW,1.079421262,LOW,0.997046358,LOW,1.775876346,LOW,LOW,7.779510221,3.927166255,2.855297608,4.924212613,not enriched,1.9,75.5,14,1.5,2.1,0.1,2.2,3.1,17.01,20.83,62.15,40.28,43.06,21.18,6.6
NLA06608-1538,1,7/26/2007,206,N,,,,,,,-39.23,-51.81,-4.95,-8.40,0.36,0.161,24.19,0.95,0.15,0.95,0.45,-78.65197531,39.7038049,1465920.859,381173.9703,MD,Maryland,Region_3,0.223178978,4.43757462,1.661162686,MD,YES,  Eastern_Highlands,SAP,67,XI,XI,MAN-MADE,EHIGH MAN-MADE,B, Good,Y,85.66929955,0.856692995,7.64014301,2.328541314,12.3,12.3,3294216.978,380.07,724,464,83,Sedimentary,Sedimentary,1000.83,998,0.92,0.65,68.25,69,0.42,0.57,19.06,28.66,10.13,-6.76,29.3,10.6,-6.5,0.649736513,Fair,1.312234, Good,NOT POOR,11.87190163, Good,0.393589744,Intermediate,8.5,HIGH,LEAST DISTURBED,LEAST DISTURBED,LEAST DISTURBED,1,252,2.616, Good,SAP,58.75618025,49,12,300,24.48979592,28.66666667,26.77648774,6070.76,3452.04,4061.04,103.797,26568.87961,3522.376082,6174.557,7513.08,Atmospheric,10.98525611,HIGH,1.456373168,LOW,2.55295259,LOW,3.106382699,LOW,INT,18.10096457,10.98525611,4.562755868,13.5382087,not enriched,6.3,80.3,0,0,8.6,1,9.6,0,13.66,74.53,3.11,57.76,1.24,32.3,14.91
NLA06608-1544,1,7/25/2007,205,N,,,,,,,-14.46,-50.79,-0.6,-7.78,-9.68,0.665,1.68,1.16,0.64,1.16,0.89,-93.63628619,42.27012122,193682.4545,536746.4385,IA,Iowa,Region_7,0.070577995,14.03232502,6.08408436,IA,YES,Plains,TPL,47,VI,VI,NATURAL,PLNLOW NATURAL,C,Fair,N,98.73513483,0.987351348,4.221470275,1.198458339,3.4,3.4,1119964.089,317.91,327,319,2,Sedimentary,Sedimentary,861,861,1.05,0.65,69,69,0.47,0.61,19.64,29.5,8.8,-13,29.5,8.8,-13,0.631885152,Fair,0.700211,Poor,POOR,-9.800594278,Fair,0.721794872,Intermediate,8.1,HIGH,LEAST DISTURBED,INTERMEDIATE DISTURBANCE,LEAST DISTURBED,69,2228,26.64,Fair,PLN,38.99430141,29,10,300,34.48275862,13.33333333,11.8,2117.898,991.146,43.248,48.16,2556.213424,107.5096861,2166.058,1034.394,Atmospheric,15.25986121,HIGH,0.641802,LOW,12.93074519,INT,6.175035592,LOW,INT,35.00744399,15.25986121,6.816837592,28.1906064,not enriched,15.8,0,0,6.9,0,15.5,15.5,2.8,14.06,28.13,56.25,23.44,48.44,28.13,9.38
NLA06608-1556,1,8/14/2007,225,N,40.58,-22.1,HIGH,10.18,2.66,LOW,-27.45,-35.26,-3.6,-5.88,1.35,0.102,0.96,0.3,0.2,0.3,0.38,-87.18335673,39.00356446,755362.8043,203587.6654,IN,Indiana,Region_5,0.01127306,87.85311101,27.49163488,IN,YES,Plains,TPL,72,IX,IX,NATURAL,PLNLOW NATURAL,C,Fair,N,10.34160255,0.103416025,1.711863837,1.501655683,6.1,6.1,220098.792,149.24,161,150,4,Sedimentary,Sedimentary,1130.5,1129,1.13,0.73,69,69,0.41,0.55,21.55,31.1,12.2,-6.2,31,12.2,-6.2,1.590147235, Good,1.147151, Good,NOT POOR,-15.83863899,Fair,0,Least,7.533333333,HIGH,LEAST DISTURBED,LEAST DISTURBED,LEAST DISTURBED,19,474,5.387, Good,PLN,64.33688654,39,17,300,43.58974359,55,18.6,216.744,106.92,39.525,0.415,1201.204513,96.62953206,217.159,146.445,Atmospheric,12.57590019,HIGH,1.011654,LOW,2.273526181,LOW,1.533192461,LOW,INT,17.39427283,12.57590019,2.544846461,14.84942637,not enriched,0.4,62.3,0,0.5,0,4.2,4.2,2.5,10.09,29.97,58.36,48.58,56.47,25.55,0.95
NLA06608-1558,1,9/12/2007,254,N,43.94,-25.32,AVG,11.79,3.15,AVG,-44.1,-67.18,-5.23,-10.27,-2.27,0.299,25.73,0.52,0.03,0.52,0.05,-68.22649939,44.87906853,2159852.334,1143350.197,ME,Maine,Region_1,0.010740478,92.20942966,68.10333034,ME,NO,  Eastern_Highlands,NAP,82,VIII,VIII,NATURAL,EHIGH NATURAL,B, Good,N,103.9486572,1.039486572,6.052489132,1.674632998,2.9,2.9,970829.3026,98.23,272,147,38,Granitic,Granitic,1130.74,1134,1.17,0.53,69,69,0.44,0.56,15.4,25.79,5.33,-15.22,26,5.6,-14.8,0.924135712, Good,0.955287, Good,NOT POOR,13.53497907, Good,0.045454545,Least,8.343333333,HIGH,LEAST DISTURBED,LEAST DISTURBED,LEAST DISTURBED,8,280,2.976, Good,NAP,59.51029928,50,24,300,48,44.66666667,2.581332613,60.35,4.375,110.11,0,13614.53413,361.25405,60.35,114.485,Atmospheric,5.291186718,INT,0.140398681,LOW,0.023454575,LOW,0.044493738,LOW,LOW,5.499533712,5.291186718,0.184892419,5.314641294,not enriched,0,78.7,1.1,5.8,0.1,0,0.1,2.4,32.74,23.89,24.78,63.27,20.35,11.5,19.91
NLA06608-1560,1,8/21/2007,232,N,,,,,,,-7.45,-31.09,-1.06,-5.14,0.99,0.28,2291.59,0.88,0.07,0.88,0.24,-94.60523041,32.76230788,129915.5175,-529060.9592,TX,Texas,Region_6,0.12642225,7.833853361,2.186087249,TX,NO,Plains,CPL,35,IX,IX,MAN-MADE,PLNLOW MAN-MADE,D,Fair,N,7062.474313,70.62474313,191.0197915,6.412021858,10.1,10.1,206272717.2,69.44,195,111,22,Sedimentary,Sedimentary,1210.04,1255,1.37,0.93,68.05,70,0.5,0.64,24.68,34.67,17.95,0.67,34.5,18,0.9,,NA,,,,-7.860595368,Fair,,NA,5.866666667,HIGH,LEAST DISTURBED,INTERMEDIATE DISTURBANCE,LEAST DISTURBED,42,852,27.467,,,,,,,,,62.89191421,2393227.126,4710144.086,2923841.041,1252988.499,2963701.771,783883.7029,3646215.625,7633985.127,Manure,12.93292433,HIGH,3.420691214,LOW,15.91126044,INT,33.31298477,INT,INT,65.57786075,33.31298477,36.73367598,28.84418477,enriched,7.8,39.1,8.4,0,26.3,2.2,28.5,8.6,,,,,,,
NLA06608-1561,1,6/19/2007,169,N,44.97,-27.46,AVG,11.75,6.86,AVG,-43.34,-52.20,-6.39,-8.61,7.77,0.102,46.91,0.23,0.01,0.23,0.02,-81.07000814,37.67100497,1299063.99,121418.7505,WV,West Virginia,Region_3,0.280543173,3.530199504,10.76992391,WV,YES,  Eastern_Highlands,SAP,69,XI,XI,MAN-MADE,EHIGH MAN-MADE,A,Fair,N,37.38984381,0.373898438,6.587880169,3.039232561,6.6,6.6,511913.2568,849.34,1088,912,37,Sedimentary,Sedimentary,1151.42,1119,1,0.61,79.56,79,0.51,0.61,17.71,25.54,10.01,-5.82,25.7,10.1,-6,0.808597308,Fair,1.135046, Good,NOT POOR,7.879467206, Good,0.133333333,Least,9.4,HIGH,LEAST DISTURBED,LEAST DISTURBED,LEAST DISTURBED,10,263,3.235,Fair,SAP,62.46998177,57,28,300,49.12280702,38,111.9185277,11793.867,386.745,18090.769,762.928,51738.87026,28554.89792,12556.795,18477.514,Atmospheric,11.02953941,HIGH,6.087248722,LOW,2.676820437,LOW,3.93898181,LOW,INT,23.73259038,11.02953941,10.02623053,13.70635984,not enriched,9.7,45.9,0,3.3,37.6,0.3,37.9,0,21.8,18.96,47.87,32.7,19.43,12.32,42.65
NLA06608-1562,1,6/11/2007,161,N,19.19,-26.14,AVG,3.78,3.47,AVG,-118.06,-139.37,-14.56,-18.67,-1.6,0.237,7.19,1.38,2.04,2.04,9.56,-110.2208282,42.59773028,-1155568.43,657586.5074,WY,Wyoming,Region_8,0.039126394,25.31215577,10.04239227,WY,NO, Western_Region,XER,18,III,III,MAN-MADE,WMTNS MAN-MADE,G,Fair,N,134.1905791,1.341905791,8.417962257,2.049939428,6.9,6.9,3167893.011,2153.13,2266,2180,25,Sedimentary,Sedimentary,276.11,253,0.22,0.41,50,50,0.15,0.37,13.78,25.77,1.79,-19.39,25.9,1.8,-19.6,0.570056268,Poor,1.070218, Good,NOT POOR,11.98160875, Good,0.915966387,Most,8.4,HIGH,LEAST DISTURBED,LEAST DISTURBED,LEAST DISTURBED,16,348,2.944,Fair,WMX,39.3560446,21,11,300,52.38095238,20,2.9,0,0,2240.46,0,1306.949355,113.4391582,0,2240.46,Manure,1.817242229,LOW,0.157731,LOW,0,LOW,3.115238175,LOW,LOW,5.090211403,3.115238175,3.272969175,1.817242229,enriched,0,0,80.6,5.6,0,0,0,0.9,29.31,39.66,58.62,87.07,8.62,0.86,10.34
NLA06608-1564,1,6/26/2007,176,N,42.22,-30.12,LOW,11.98,9.38,HIGH,-18.32,-40.69,-3.64,-6.76,10.81,0.265,150.71,0.22,0.01,0.22,0.04,-99.07349782,35.16889537,-277544.728,-256598.4634,OK,Oklahoma,Region_6,0.07157412,13.83703171,3.800212608,OK,NO,Plains,SPL,27,V,V,MAN-MADE,PLNLOW MAN-MADE,E,Fair,N,141.5132309,1.415132309,12.45807789,2.95425233,2.8,2.8,1048906.638,499.88,598,548,26,Sedimentary,Sedimentary,744.32,747,1.01,0.89,60.68,61,0.49,0.58,23.1,35.41,15.62,-4.13,35.6,15.9,-3.9,0.536999567,Fair,0.688251,Poor,POOR,-19.84578986,Poor,0.446153846,Intermediate,4.11,MODERATE,MOST DISTURBED,INTERMEDIATE DISTURBANCE,LEAST DISTURBED,161,1159,12.8,Fair,PLN,38.07741134,28,9,300,32.14285714,19.33333333,35.20809768,518985.96,8631.084,222457.06,422.97,112279.0307,28860.35296,519408.93,231088.144,Fertilizer,7.450040536,INT,1.914968433,LOW,34.46429453,INT,15.33337106,INT,INT,59.16267456,34.46429453,17.2483395,41.91433507,not enriched,7.6,2.2,16.8,6.3,0,66,66,0.2,17.59,70.37,12.04,23.15,12.04,76.85,0
NLA06608-1568,1,7/10/2007,190,N,40.39,-29.51,LOW,10.88,12.13,HIGH,-26.93,-32.60,-4.29,-5.33,7.39,0.058,4932.35,0.07,0,0.07,0.01,-99.56836014,36.53187298,-316483.5884,-102534.7751,OK,Oklahoma,Region_6,0.12642225,7.833853361,2.151495273,OK,NO,Plains,SPL,27,V,V,MAN-MADE,PLNLOW MAN-MADE,E,Fair,N,673.5793487,6.735793487,18.93515961,2.058115088,3,3,6919813.229,611.27,994,788,89,Sedimentary,Sedimentary,577.81,632,0.75,0.82,58.44,61,0.43,0.55,22.57,34.28,13.93,-6.44,34.5,14.4,-6.1,0.868742321, Good,1.042103, Good,NOT POOR,-19.13711714,Fair,0.255882353,Intermediate,6.335,HIGH,LEAST DISTURBED,LEAST DISTURBED,LEAST DISTURBED,115,760,11.491,Fair,PLN,45.87633647,33,11,300,33.33333333,18,2.840176683,5794042.269,2792238.014,2700905.614,2205.881,3253493.797,76193.63252,5796248.15,5493143.628,Fertilizer,6.596228939,INT,0.15447721,LOW,11.75148384,INT,11.13696083,INT,INT,29.63915082,11.75148384,11.29143804,18.34771278,not enriched,2.3,0.1,13.8,61.8,0,21.2,21.2,0.3,32.29,19.79,47.92,16.67,18.75,19.79,63.54
NLA06608-1569,1,8/14/2007,225,N,44.82,-23.72,AVG,11.61,14.19,HIGH,10.43,-16.18,1.62,-3.27,-2.51,0.341,161.52,0.48,0.14,0.48,1.05,-81.49933161,27.74198501,1430179.964,-977981.7923,FL,Florida,Region_4,0.12642225,7.833853361,2.082890779,FL,YES,Plains,CPL,75,XII,CPL,NATURAL,PLNLOW NATURAL,D,Poor,N,1395.78022,13.9578022,16.2246514,1.225072871,4,4,21351367.98,22.88,91,37,9,Sedimentary,Quaternary,1298.12,1304,0.96,1.09,72,72,0.5,0.58,26.41,33.2,22.49,9.63,33.2,22.5,9.6,0.833469722, Good,0.551022,Poor,POOR,-7.871529204,Fair,0.877536232,Most,7.933333333,HIGH,LEAST DISTURBED,INTERMEDIATE DISTURBANCE,LEAST DISTURBED,22,978,19.467,Poor,CPL,29.82631272,32,8,185,25,20.54054054,138.7821421,458178.279,27838.811,141848.6,26067.076,168129.9149,121920.8719,484245.355,169687.411,Fertilizer,10.40925335,HIGH,7.548360709,LOW,29.9805813,INT,10.50568099,INT,INT,58.44387634,29.9805813,18.0540417,40.38983464,not enriched,17.3,3.7,4.7,2.2,9.9,18.6,28.5,22.7,34.21,5.26,60.53,44.74,15.79,5.26,50
NLA06608-1572,1,8/20/2007,231,N,47.11,-21.07,HIGH,8.38,2.98,LOW,-9.15,-30.76,-0.19,-5.30,-7.63,0.315,9.71,0.33,0.05,0.33,0.09,-87.52287716,37.2690553,743671.4668,7309.388665,KY,Kentucky,Region_4,0.108171086,9.155620139,3.36522162,KY,YES,Plains,TPL,72,IX,IX,MAN-MADE,PLNLOW MAN-MADE,E,Fair,N,57.94522091,0.579452209,4.400732648,1.630839575,2.4,2.4,483103.0306,128.93,214,149,15,Sedimentary,Sedimentary,1234.83,1233,1.05,0.81,68,68,0.36,0.54,23.14,31.91,14.2,-3.55,32,14.2,-3.6,0.893794131, Good,0.957247, Good,NOT POOR,3.224469677, Good,0.568181818,Intermediate,,NA,LEAST DISTURBED,LEAST DISTURBED,LEAST DISTURBED,26,420,4.453,Fair,PLN,61.04733685,38,18,300,47.36842105,42.66666667,65.26908081,5093.098,644.219,1300.464,80.928,13133.51435,3447.019878,5174.026,1944.683,Atmospheric,13.52582363,HIGH,3.549985305,LOW,5.328578574,LOW,2.002772342,LOW,INT,24.40715985,13.52582363,5.552757647,18.85440221,not enriched,1.4,74.9,0.2,6,6.9,1.8,8.7,1.6,31.58,22.81,44.3,40.79,15.35,18.42,28.07
NLA06608-1575,1,7/24/2007,204,N,41.02,-23.46,AVG,11.12,4.85,AVG,-26.64,-79.25,-2.14,-11.16,-9.49,0.81,55.65,2.73,0.01,2.73,0.04,-97.78599752,45.18456035,-140240.9818,860785.301,SD,South Dakota,Region_8,0.006201093,159.7094735,80.67893749,SD,NO,Plains,TPL,46,VI,VI,NATURAL,PLNLOW NATURAL,E,Fair,N,16.03992677,0.160399268,2.6540629,1.869412268,6.8,6.8,324279.665,527,579,549,10,Sedimentary,Sedimentary,547.11,544,0.71,0.6,68,68,0.46,0.59,17.96,28.68,6.02,-17.59,28.8,6.1,-17.6,0.222254089,Poor,0.745651,Fair,NOT POOR,-35.18640445,Poor,0.404761905,Intermediate,10.83333333,HIGH,MOST DISTURBED,MOST DISTURBED,MOST DISTURBED,215,2503,88.2,Fair,PLN,29.62034087,23,7,300,30.43478261,7.333333333,2.304926034,153009.64,21416.916,33380.636,140.751,40658.40718,697.666932,153150.391,54797.552,Fertilizer,7.305976554,INT,0.125364927,LOW,27.51984752,INT,9.846662915,LOW,INT,44.79785191,27.51984752,9.972027842,34.82582407,not enriched,2.8,0.7,0,10.4,13.1,54.5,67.6,3.9,22.22,11.11,63.89,63.89,52.78,11.11,22.22
NLA06608-1576,1,9/9/2007,251,N,43.76,-27.65,AVG,11.51,10.67,HIGH,-12.95,-40.16,-1.26,-7.29,-2.9,0.448,368.45,0.64,0.02,0.64,0.07,-93.9527628,38.3067683,177316.9457,92332.51294,MO,Missouri,Region_7,0.045232698,21.89507638,5.825117208,MO,NO,Plains,TPL,40,IX,IX,MAN-MADE,PLNLOW MAN-MADE,E,Fair,N,650.4758526,6.504758526,28.27966458,3.127906283,3.5,3.5,7273115.583,229.32,308,259,17,Sedimentary,Sedimentary,1075.15,1079,1.06,0.78,65.83,65,0.45,0.59,22.13,32.58,13.22,-6.55,32.6,13.2,-6.6,0.887092357, Good,0.653131,Poor,POOR,-17.09036856,Fair,0.486842105,Intermediate,7.25,HIGH,MOST DISTURBED,INTERMEDIATE DISTURBANCE,INTERMEDIATE DISTURBANCE,255,1344,68.4,Fair,PLN,17.22477168,17,4,264,23.52941176,75.75757576,9.659737323,1074265.948,184863.415,521071.589,293.93,355561.5426,19357.95573,1074559.878,705935.004,Fertilizer,9.650274455,INT,0.525393113,LOW,29.16456506,INT,19.15973951,INT,INT,58.49997214,29.16456506,19.68513262,38.81483951,not enriched,4.1,8.2,0.2,0.5,50.1,27.9,78,6.4,98,2,0,10,88,2,88
