SITE_ID,pet_200610,pet_200611,pet_200612,pet_200701,pet_200702,pet_200703,pet_200704,pet_200705,pet_200706,pet_200707,pet_200708,pet_200709,E_avg_06_07,precip_200610,precip_200611,precip_200612,precip_200701,precip_200702,precip_200703,precip_200704,precip_200705,precip_200706,precip_200707,precip_200708,precip_200709,Precip_PT_avg_06_07,Precip_WY_06_07,RH_200610,RH_200611,RH_200612,RH_200701,RH_200702,RH_200703,RH_200704,RH_200705,RH_200706,RH_200707,RH_200708,RH_200709,RH_PT_avg_06_07,tmean_200610,tmean_200611,tmean_200612,tmean_200701,tmean_200702,tmean_200703,tmean_200704,tmean_200705,tmean_200706,tmean_200707,tmean_200708,tmean_200709,TMEAN_PT_avg_06_07,tdmean_200610,tdmean_200611,tdmean_200612,tdmean_200701,tdmean_200702,tdmean_200703,tdmean_200704,tdmean_200705,tdmean_200706,tdmean_200707,tdmean_200708,tdmean_200709
NLA06608-0630,26.16,11.45,6.36,5.71,7.97,16.23,31.66,65.75,96.55,108.69,86.58,48.36,42.62,47.18,38.68,44.22,33.75,23.45,60.89,61.44,36.85,68.4,62.59,28.56,110.31,51.36,616.32,61.07,70.64,74.24,68.92,60.57,58.23,51.41,47.31,52.23,56.02,54.70,60.51,59.65,6.47,2.30,-3.22,-7.52,-11.33,-0.05,4.90,15.05,20.18,20.97,20.84,16.69,7.106944444,169.1835782,26.36984987,-20.44522983,-42.93152283,-90.310052,-0.86539664,155.2254951,989.3681528,1948.282378,2279.1947,1804.685167,807.2769965
NLA06608-0632,45.06,22.86,13.50,12.56,17.13,32.45,55.83,91.89,131.56,159.11,131.64,77.73,65.94,81.53,41.88,74.01,34.49,36.8,64.49,116.63,206.1,272.86,158.74,33,60.45,98.415,1180.98,51.78,53.93,62.88,63.00,60.27,56.44,53.24,63.47,62.88,61.97,56.59,57.04,58.62,15.00,10.57,4.36,0.39,-0.04,14.17,13.05,21.81,24.86,27.03,29.76,23.88,15.40333333,675.6976416,241.6694251,58.8479446,4.89782865,-0.6852578,459.7509496,728.4344878,2004.335824,3270.536852,4301.277722,3917.515632,1855.945596
NLA06608-0634,24.31,9.78,5.34,4.83,7.81,16.18,34.11,71.63,105.83,126.47,99.82,48.61,46.23,22.37,2.33,14.23,3.96,11.19,38.75,19.69,171.94,89.22,24.33,32.04,22.92,37.7475,452.97,54.30,58.01,63.24,70.43,74.48,61.18,45.21,57.02,60.39,51.59,48.62,45.41,57.49,6.07,-0.48,-4.32,-8.70,-12.56,1.74,6.94,14.68,20.20,25.58,21.31,17.11,7.298055556,147.5548106,-4.661167082,-23.06768801,-41.99904366,-98.02779719,28.10769992,236.8147216,1051.497455,2137.358904,3235.48528,2127.117211,831.6921194
NLA06608-0635,32.68,16.26,11.41,11.36,15.79,26.87,41.46,69.01,99.38,119.88,98.34,60.96,50.28,56.5,15.04,56.14,24.09,8.71,38.97,44.55,43.9,7.92,28.07,57.77,36.23,34.82416667,417.89,39.48,38.08,49.64,48.45,48.82,38.38,41.80,39.84,31.59,35.03,38.50,34.85,40.37,12.05,6.65,0.71,-3.17,0.92,9.67,10.27,17.05,22.66,27.07,25.85,20.32,12.50388889,393.7730933,108.1780902,8.064426293,-35.97843483,14.52847992,259.9008371,425.7759708,1176.332627,2252.053767,3245.142667,2541.697204,1238.599305
NLA06608-0637,23.99,12.72,7.90,7.86,10.25,17.41,28.54,47.48,64.24,82.41,72.02,42.01,34.73,75.64,45.12,23.96,17.68,37.62,31.11,25.11,29.66,20.92,21.32,44.34,62.68,36.26333333,435.16,45.40,39.96,51.02,46.53,51.17,42.56,38.62,28.98,17.96,19.21,25.12,31.25,36.48,6.63,1.46,-4.83,-6.79,-2.59,3.45,6.16,11.62,17.77,21.95,19.58,13.97,7.365,159.1330829,18.57161026,-38.16237455,-53.32340533,-26.50855059,60.01233634,175.8222805,551.8491214,1141.479815,1808.841464,1409.847987,586.7229206
NLA06608-0641,25.76,11.64,7.60,8.31,12.73,23.46,41.26,63.79,88.78,112.79,94.41,51.81,45.20,38.6,111.36,67.42,37.3,60.58,38.73,36.52,29.46,42.43,11.74,11.18,13.4,41.56,498.72,55.57,67.30,74.67,74.48,66.74,61.69,50.92,46.94,48.63,33.92,33.54,40.75,54.60,9.28,1.94,-2.34,-4.15,1.13,5.50,9.31,14.36,17.33,25.38,21.88,16.67,9.691111111,239.1426028,22.61763658,-17.75989085,-34.45417481,14.4252786,128.938608,384.1109838,915.8772187,1538.295028,2862.319753,2066.054825,863.5037167
NLA06608-0648,34.39,14.82,9.07,9.08,12.86,23.67,41.97,75.13,115.79,139.38,113.33,61.27,54.23,21.1,9.77,66.04,17.41,41.9,72.54,123.8,159.04,97.43,38.48,110.31,37.43,66.27083333,795.25,52.57,50.00,56.46,67.79,69.96,59.97,58.89,54.55,58.09,53.67,63.56,52.00,58.13,10.28,4.47,0.27,-4.55,-5.01,8.41,8.87,18.59,21.90,26.45,24.90,19.70,11.19055556,353.4024813,66.2622072,2.478058751,-41.28126995,-64.48533355,199.0999547,372.2628835,1396.911555,2535.454666,3687.03174,2821.801464,1207.160478
NLA06608-0649,29.16,15.71,11.87,12.51,15.11,21.02,28.26,43.77,62.70,75.77,66.68,47.36,35.83,17.01,149.14,165.62,49.52,280.12,43.33,69.05,39.41,7.81,1.05,2.25,31.44,71.3125,855.75,41.06,52.75,50.34,42.20,58.72,42.84,50.17,36.46,36.85,40.05,33.34,41.16,43.83,10.07,5.29,2.34,0.73,2.37,7.14,7.76,13.25,16.68,20.73,20.13,14.79,10.10722222,293.6500717,83.05242842,27.82263569,9.175826,35.84946107,149.9866417,219.2752202,579.7515204,1046.01135,1571.01932,1341.95661,700.5845735
NLA06608-0650,21.96,9.80,6.26,6.72,9.19,16.27,27.64,47.17,68.85,87.93,70.66,39.96,34.37,72.48,57.26,52.56,26.01,60.32,19.17,58.96,20.24,14.35,23.85,41.97,47.92,41.2575,495.09,57.09,54.65,60.44,59.53,55.85,44.95,47.36,40.44,36.14,34.41,34.72,42.77,47.36,5.07,-0.60,-5.94,-9.48,-2.51,3.18,6.27,11.88,16.39,23.03,19.27,13.08,6.637222222,111.3963367,-5.850306583,-37.14705908,-63.74233974,-23.0780203,51.67016697,173.2789489,560.3252015,1128.525747,2024.809291,1361.607833,522.7797383
NLA06608-0651,52.21,31.17,22.75,20.94,27.52,44.49,65.46,98.95,131.52,150.01,134.73,87.07,72.23,121.7,98.51,86.66,99.99,61.22,36.17,53.4,23.65,50.97,98.38,94.04,99.24,76.99416667,923.93,56.28,56.21,54.74,56.18,45.04,43.60,47.04,46.07,46.88,58.89,48.72,56.02,51.31,18.55,13.78,11.66,9.42,8.91,18.47,17.89,24.66,29.04,28.17,32.00,26.62,19.93055556,968.7275496,429.4869909,265.2367828,197.1609593,245.2440078,821.5132855,1170.858857,2439.99386,3819.668835,4226.237783,4311.831822,2317.541194
NLA06608-0654,26.22,11.52,6.03,5.41,8.00,16.23,31.59,65.45,95.98,108.17,86.27,48.31,42.43,48.29,38.78,48.79,21.87,17.18,50.22,43.95,77.95,58.26,54.36,35.12,81.64,48.03416667,576.41,62.82,72.05,84.94,77.24,61.15,61.73,49.66,52.39,59.79,62.78,62.38,68.99,64.66,6.16,2.24,-3.73,-7.26,-11.09,1.05,5.87,15.75,19.99,21.17,20.65,16.22,7.251388889,161.4384326,25.81371968,-22.52359872,-39.26649675,-88.72753011,17.10024625,185.3186251,1030.574833,1918.616172,2290.002087,1781.784422,783.5903897
NLA06608-0657,24.61,12.21,6.38,5.38,7.05,14.34,29.73,57.98,90.54,108.47,86.47,48.34,40.96,185.53,100.22,75.39,57.82,49.21,87.81,135.17,80.87,68.47,88.97,115.51,46.21,90.93166667,1091.18,63.65,70.97,67.64,59.98,56.93,52.63,52.09,48.29,53.01,61.50,59.75,59.66,58.84,8.14,3.87,-2.86,-8.45,-11.65,-3.46,3.01,11.93,18.55,19.82,19.21,15.72,6.151666667,200.4121565,47.29736242,-18.26724632,-45.50275652,-82.15513532,-49.65249393,89.57498851,691.7396237,1679.222711,2149.7983,1660.717263,759.9164957
NLA06608-0658,40.98,20.87,16.13,17.29,22.06,32.20,48.07,67.86,82.08,87.09,84.56,61.56,48.40,24.21,570.98,300.69,187.02,300.02,155.23,102.27,43.13,29.16,21.14,23.66,26.22,148.6441667,1783.73,66.31,80.40,77.20,73.88,79.90,75.65,67.00,66.66,65.79,66.83,64.80,67.99,71.03,12.62,9.46,7.54,6.02,7.66,9.59,10.46,11.95,14.94,18.04,17.95,15.08,11.77611111,517.296058,197.4776982,121.5413438,104.0762402,169.0262197,308.685116,502.8546885,810.6820318,1226.215963,1570.900345,1518.171766,928.5518256
NLA06608-0659,24.26,9.14,4.67,4.24,6.87,15.21,34.17,71.90,106.33,119.39,94.09,48.65,44.91,26.29,5.82,23.62,2.51,14.61,36.89,18.1,152.41,98.05,105.54,68.69,25.32,48.15416667,577.85,54.84,63.05,71.24,72.60,74.65,73.70,49.75,56.87,60.70,58.24,57.31,54.48,62.29,6.11,-1.63,-5.72,-11.42,-15.61,-1.92,6.55,14.66,20.23,23.43,19.76,15.80,5.851944444,148.1739065,-14.9302265,-26.75287003,-48.36343974,-107.2990471,-29.19496896,223.8455426,1053.776343,2151.099799,2796.870611,1859.21425,768.4831589
NLA06608-0660,39.51,19.79,12.33,10.82,14.94,28.61,46.74,82.43,118.48,134.50,110.61,68.89,57.31,137.16,79.52,153.57,127.63,65.63,117.72,104.2,39.68,65.26,58.34,79.03,53.95,90.14083333,1081.69,59.69,65.16,66.41,72.02,65.02,57.93,54.25,49.26,53.72,58.19,56.62,52.40,59.22,12.66,8.48,4.60,1.37,-5.56,10.50,11.88,21.70,24.82,24.36,27.94,23.28,13.83666667,500.2199957,167.7787227,56.7574382,14.7900858,-83.03382567,300.5243773,555.419264,1788.838958,2940.715794,3276.794756,3090.559351,1603.809974
NLA06608-0661,32.46,16.99,10.45,9.81,12.18,22.27,39.25,69.97,101.12,114.50,93.42,57.47,48.33,111.71,112.41,50.12,84.42,76.05,76.27,99.73,39.83,87.79,121.93,92.7,57.9,84.23833333,1010.86,62.50,66.21,60.23,65.04,56.63,53.54,54.70,45.57,56.81,59.16,62.97,59.53,58.57,10.63,7.88,3.57,-0.41,-6.19,2.16,7.37,16.88,21.49,21.82,22.35,19.58,10.59472222,345.1929199,133.9109433,37.2944691,-4.054635783,-75.4495711,48.11063688,289.1711481,1181.315268,2172.770839,2498.741332,2088.355629,1125.458749
NLA06608-0662,24.79,12.47,6.58,5.88,7.60,15.28,29.49,60.78,88.86,100.19,80.33,45.29,39.79,179.5,59.76,98.95,73.05,56.07,76.64,112.47,144.63,96.3,129.6,144.38,69.42,103.3975,1240.77,67.87,66.66,62.72,59.56,55.70,50.59,59.81,50.44,61.10,68.14,63.13,62.22,60.66,6.51,4.09,-1.91,-9.33,-14.04,-4.94,2.35,11.37,16.80,17.62,17.83,14.76,5.093611111,161.293272,50.99410773,-12.54867137,-54.87516286,-106.6695065,-75.52611525,69.40314879,691.2625904,1493.085758,1765.700976,1432.636197,668.4453302
NLA06608-0663,29.89,11.75,6.61,5.90,9.17,18.41,37.76,77.71,113.55,128.14,102.77,58.01,49.97,4.86,9.74,22.57,6.16,26.14,66.45,97,152.79,82.06,12.02,100.77,86.43,55.5825,666.99,53.62,55.54,63.00,69.91,71.21,67.91,54.36,55.44,59.28,56.91,65.28,56.45,60.74,8.25,1.93,-2.01,-7.93,-11.36,2.71,6.85,17.56,21.92,25.00,21.97,18.44,8.610555556,246.5821133,22.64784914,-13.29005568,-46.80637137,-104.181632,49.88059062,258.7696198,1364.356148,2488.528793,3203.48575,2258.130251,1069.631009
NLA06608-0665,51.84,30.59,20.82,20.45,25.55,41.74,62.04,100.49,134.08,152.80,128.16,87.35,71.33,74.67,209.2,84.36,71.29,53.41,76.07,88.01,32.74,106.04,57.58,28.02,55.44,78.06916667,936.83,57.39,58.25,54.40,55.28,43.39,47.38,44.03,51.52,58.84,57.21,54.03,54.58,53.02,18.17,14.10,11.72,10.23,7.66,16.00,18.07,22.65,26.77,27.98,31.11,25.90,19.19611111,941.7190523,431.3906022,244.061793,209.3016503,195.7375809,667.680199,1121.129063,2275.745416,3588.832108,4274.700379,3986.645331,2262.74486
NLA06608-0671,18.67,9.26,6.90,7.32,9.01,13.58,19.74,32.90,47.43,60.85,49.85,30.85,25.53,106.52,93.68,36.2,35.98,76.45,44.51,57.28,64.35,12.7,67.71,86.65,88.56,64.21583333,770.59,59.19,49.23,42.04,30.10,52.54,39.68,43.71,44.30,27.16,37.19,40.01,44.92,42.51,1.44,-3.44,-4.87,-6.39,-5.41,-0.33,0.68,4.21,10.59,13.84,12.41,7.24,2.4975,26.82699735,-31.83873508,-33.64870389,-46.80007589,-48.76002325,-4.48117758,13.48707983,138.529789,502.4508997,842.2012988,618.4980648,223.4323798
NLA06608-0672,44.96,22.72,14.24,12.47,17.07,30.48,55.96,92.31,132.32,150.27,124.17,77.81,64.56,99.97,71.46,97.43,89.78,56.46,54.95,83.68,109.52,75.93,58.89,29.56,33.81,71.78666667,861.44,54.97,58.40,65.16,64.31,54.70,56.46,49.06,57.41,57.30,58.52,52.39,52.29,56.75,15.02,10.90,5.97,2.80,-0.38,13.64,14.24,23.10,25.96,26.65,30.46,24.74,16.09194444,675.1214174,247.664023,84.96316743,34.9054608,-6.428513877,415.8367257,797.0088906,2132.405537,3435.03343,4004.162624,3782.168246,1925.206021
NLA06608-0674,28.51,14.76,9.01,7.98,10.01,18.47,32.80,62.57,90.71,102.60,83.32,50.90,42.64,167.73,117.92,63.51,94.91,53.96,108.35,177.68,78.57,110.34,161.84,44.43,65.95,103.7658333,1245.19,68.41,70.44,69.60,70.58,61.11,55.98,61.01,50.48,67.17,68.20,68.26,69.79,65.09,9.36,7.29,1.57,-2.83,-7.04,-0.03,5.69,15.59,18.84,20.38,20.56,17.22,8.883055556,266.7566205,107.6175898,14.14774414,-22.60642802,-70.48118528,-0.55404282,186.6591925,975.2860231,1709.294275,2091.237052,1712.744444,876.7055408
NLA06608-0677,32.23,16.64,10.79,11.51,16.40,26.78,39.58,66.78,96.89,124.02,100.59,57.66,49.99,19.5,53.6,59.32,0,57.85,21.53,14.61,5.56,23.07,2.71,4.09,27.24,24.09,289.08,42.25,61.56,71.78,59.00,62.15,44.84,48.88,32.15,30.46,23.36,32.45,35.43,45.36,11.60,5.37,0.63,-0.38,3.79,8.45,9.31,15.48,19.79,26.79,23.45,17.45,11.81,373.705668,89.36353398,6.75987652,-4.413351933,62.20021603,226.3906727,368.4573547,1033.567211,1917.156687,3322.421056,2359.257108,1005.990973
NLA06608-0678,26.57,13.55,9.85,10.56,13.45,20.87,31.13,46.70,63.92,81.76,70.12,45.14,36.13,65.35,431.2,290.82,173.51,231.68,112.02,122,53.77,54.69,17.38,20.36,33.66,133.87,1606.44,47.90,67.21,64.11,54.99,60.51,57.77,63.28,48.82,48.05,44.01,42.21,46.16,53.75,8.40,2.58,0.26,-0.64,1.94,5.76,5.98,10.53,13.18,18.99,16.39,12.48,7.9875,223.2920456,34.91515516,2.56172735,-6.75694016,26.04838357,120.1888051,186.0523304,491.9322732,842.6535524,1552.812673,1149.052108,563.299152
NLA06608-0679,31.80,13.31,7.03,6.28,9.75,20.84,42.72,82.68,120.81,136.16,109.34,61.72,53.54,19,28.41,50.96,21.83,32.74,85.54,56.82,70.99,53.4,55.21,185.2,118.93,64.91916667,779.03,53.92,62.03,70.26,66.27,64.15,64.49,46.04,50.12,52.10,53.00,61.04,56.76,58.35,9.51,3.95,-0.76,-5.60,-9.37,4.19,9.63,19.31,23.70,25.48,23.34,19.65,10.2525,302.4226694,52.51741717,-5.34651222,-35.20359782,-91.36855594,87.37238978,411.511541,1596.317482,2862.73885,3469.762503,2551.997234,1212.723743
NLA06608-0681,39.69,21.32,14.20,13.23,16.02,28.64,46.49,81.66,110.05,124.97,109.81,68.75,56.24,117.25,72.92,48.08,66.36,52.55,61.25,124.09,49.32,78.05,171.67,53.79,82.17,81.45833333,977.5,61.52,60.75,51.26,61.34,59.30,47.96,48.04,49.60,56.17,62.23,61.99,56.01,56.35,13.03,9.45,6.51,3.68,-3.22,10.50,12.21,20.62,24.05,23.80,26.87,22.90,14.19972222,517.1460152,201.447644,92.46251952,48.65689637,-51.53907062,300.74457,567.8444727,1683.568875,2646.429449,2974.203652,2950.510597,1574.458333
NLA06608-0686,27.89,11.51,5.66,5.08,8.00,17.27,38.05,78.87,108.73,130.28,103.95,54.69,49.17,29.1,7.27,28.93,4.69,36.07,54.97,86.72,94,88.06,27.09,62.2,91.8,50.90833333,610.9,57.14,60.25,69.93,70.35,68.61,69.42,54.48,53.52,57.47,59.00,64.11,59.36,61.97,8.18,2.19,-2.40,-7.97,-11.61,1.80,7.09,17.97,22.56,24.65,21.73,18.29,8.540277778,228.0560887,25.17858107,-13.57349602,-40.47458228,-92.84144087,31.14665938,269.6177113,1417.063268,2453.289121,3211.955096,2259.255415,1000.184552
NLA06608-0687,21.33,10.75,8.10,8.55,10.37,15.40,22.12,38.88,55.77,63.32,59.16,37.00,29.23,195.09,80.88,39.74,40.87,98.28,58.11,61.08,70.66,19.26,70.54,79.38,113.65,77.295,927.54,54.08,47.12,55.70,42.40,55.56,48.00,39.52,36.93,23.02,29.08,39.76,42.76,42.83,3.32,-0.05,-3.53,-5.14,-3.31,0.79,2.97,7.02,13.85,16.81,15.06,10.44,4.851388889,70.7495347,-0.50176812,-28.62452337,-43.94066289,-34.30910659,12.22112309,65.6115387,272.7977557,772.282962,1064.212419,890.88686,386.2840194
NLA06608-0690,34.45,19.09,11.70,10.34,12.90,23.68,41.89,74.86,101.83,122.61,106.22,61.22,51.73,166.07,171.73,55.13,73.29,56.19,149.15,198.79,83.86,82.52,90.88,27.28,57.97,101.0716667,1212.86,53.95,64.39,53.87,51.61,44.58,44.28,48.67,43.35,57.32,58.11,55.21,52.85,52.35,12.55,9.69,5.06,1.03,-2.94,4.10,8.79,17.65,21.10,23.89,23.77,20.62,12.1075,432.4356198,184.9550649,59.15859059,10.61600129,-37.97322663,97.02357706,368.2022619,1321.292079,2148.268714,2928.810844,2524.415477,1262.346276
NLA06608-0692,36.92,16.18,10.65,9.97,13.91,25.24,44.20,78.42,120.29,145.04,111.66,64.92,56.45,49.7,10.58,60.17,15.87,13.23,64.18,118.62,239.74,76.52,109.24,95.03,53.81,75.5575,906.69,51.98,53.24,56.85,68.58,73.65,58.62,59.20,56.64,57.68,58.22,63.64,54.22,59.38,11.61,5.41,1.13,-4.45,-3.42,9.95,10.11,19.44,23.20,26.81,26.79,21.04,12.30277778,428.805494,87.5129174,12.03096649,-44.41043291,-47.50904725,251.238208,447.0276688,1524.537852,2791.077919,3888.101661,2991.691621,1365.885135
NLA06608-0693,51.30,27.96,21.30,22.37,26.71,36.78,58.99,85.31,114.45,156.70,130.39,87.76,68.34,8.73,22.54,91.55,21.01,135.94,30.89,22.91,3.64,0.08,0.09,2.24,2.77,28.5325,342.39,37.91,48.33,49.99,45.48,60.21,40.85,40.53,28.87,28.90,32.70,30.63,37.34,40.14,18.48,13.43,9.59,7.84,10.48,15.43,16.50,22.13,25.80,29.02,28.90,23.49,18.42388889,947.8524272,375.5113146,204.1756092,175.4573746,279.8734409,567.5002015,973.3514505,1887.635669,2953.269684,4547.513515,3768.751012,2061.2813
NLA06608-0696,55.19,28.79,19.61,18.10,24.04,41.74,65.98,100.36,142.43,172.80,144.94,92.92,75.57,95.69,42.82,94.07,54.88,27.97,152.31,50.04,247.44,300.54,145.07,155.23,52.16,118.185,1418.22,50.19,55.05,60.54,65.42,59.59,57.96,61.50,72.81,70.68,68.05,61.64,64.37,62.32,19.07,13.26,7.58,3.53,6.46,17.02,15.40,22.61,25.85,27.97,30.12,25.92,17.89972222,1052.401902,381.7168877,148.7111687,63.84276351,155.2279388,710.6341643,1016.349363,2269.165828,3682.235199,4833.688778,4365.481055,2408.38075
NLA06608-0707,27.72,10.63,5.52,4.97,7.91,17.25,35.99,75.05,103.80,124.23,104.96,51.55,47.47,26.1,1.36,17.53,3.47,16.32,52.79,19.5,156.86,113.14,50.41,69.42,45.91,47.73416667,572.81,54.47,53.59,63.26,71.17,70.37,63.10,52.54,55.22,60.21,56.48,57.55,52.86,59.24,6.79,0.43,-3.38,-9.75,-12.66,2.03,6.49,15.91,20.75,24.71,20.80,17.13,7.438055556,188.2439977,4.6082907,-18.62614175,-48.45099711,-100.1591254,35.0719988,233.6071217,1194.363346,2154.246846,3069.81275,2182.71727,882.8036071
NLA06608-0709,77.28,53.94,40.15,38.99,43.96,64.86,82.00,121.38,140.99,151.81,138.58,110.58,88.71,31.11,54.05,82.26,42.05,62.29,36.59,48.17,24.66,122.74,230.27,119.04,158.76,84.3325,1011.99,56.63,62.09,68.35,61.11,57.89,54.61,51.42,54.95,62.66,65.81,63.47,66.46,60.45,24.61,19.43,19.93,18.29,16.55,21.05,22.44,25.53,28.23,29.54,30.31,28.55,23.70638889,1902.235559,1048.169034,800.2704955,713.0674821,727.6424548,1365.440818,1840.258308,3099.180593,3979.816609,4484.325903,4200.418601,3157.351934
NLA06608-0710,36.71,20.40,13.34,11.78,13.77,23.69,39.31,70.11,101.38,122.18,105.92,65.09,51.97,119.38,158.42,71.18,100.29,49.72,163.58,206.28,76.06,46.66,95.43,27.49,41.99,96.37333333,1156.48,58.76,68.37,58.49,55.61,46.00,48.75,55.90,54.21,63.76,66.64,60.49,61.57,58.21,13.47,11.03,6.49,2.66,-0.89,4.83,8.43,15.86,20.03,23.28,23.54,20.02,12.39611111,494.6540587,225.0598371,86.49970649,31.36130131,-12.20715407,114.3573976,331.355717,1112.188595,2030.254001,2843.933124,2493.452137,1303.22734
NLA06608-0711,63.66,38.76,28.64,27.90,33.85,53.74,73.09,116.06,144.06,154.87,140.44,104.30,81.61,439.83,50.57,192.74,188.76,66.69,51.06,133.14,82.71,121.54,265.12,66.94,164.96,152.005,1824.06,59.94,63.74,65.92,70.79,64.31,59.56,61.17,64.87,68.06,71.10,64.10,66.03,64.97,22.59,17.06,13.16,11.23,12.46,19.78,19.83,25.32,28.51,28.23,30.69,27.90,21.39694444,1438.306851,661.2814942,376.943976,313.2937988,421.8429785,1062.835069,1449.670019,2938.376385,4107.551533,4371.396123,4309.75361,2909.909178
NLA06608-0712,63.31,35.92,24.81,24.22,29.62,50.44,73.56,110.39,146.20,167.12,150.80,104.55,81.75,91.17,47.61,66.9,103.34,21.98,201.14,48.42,260.71,270.98,126.01,41.79,158.82,119.9058333,1438.87,50.09,52.44,55.74,65.23,54.40,56.84,61.56,66.60,65.63,66.51,56.12,59.36,59.21,22.04,16.22,11.24,6.85,10.78,18.44,17.66,23.95,27.29,28.11,30.73,27.68,20.0825,1395.644266,582.7366012,278.7274494,165.9147405,319.4451216,929.9972,1299.40128,2643.368126,3989.703304,4698.408222,4633.661223,2893.677146
NLA06608-0713,30.88,16.49,11.65,11.57,14.98,23.76,32.16,53.26,71.89,86.81,76.08,47.46,39.75,16.26,40.43,42.52,15.63,117.05,15.29,23.52,10.73,6.32,1.31,2.93,18.82,25.90083333,310.81,35.38,51.17,58.71,48.45,56.35,44.71,36.94,33.44,29.86,26.81,25.12,33.87,40.07,10.90,5.83,1.05,-0.41,3.22,7.13,9.07,13.75,17.83,22.41,21.33,15.50,10.63388889,336.5398108,96.10776105,12.19370749,-4.781227547,48.17987023,169.4341757,291.8255383,732.4808993,1282.110701,1945.329631,1623.117845,735.5057842
NLA06608-0715,27.16,14.41,10.77,10.72,13.14,20.97,36.59,50.49,77.32,105.66,76.59,47.55,40.95,66.76,18.69,75.83,34.38,17.4,42.39,57.75,58.74,14.65,46.56,58.49,47.49,44.9275,539.13,41.57,42.65,49.83,49.96,48.60,44.50,47.87,42.87,31.33,34.11,42.36,34.57,42.52,9.61,5.56,0.93,-2.62,1.38,6.68,6.78,13.43,19.43,22.77,21.65,17.50,10.25888889,261.0384289,80.06409851,10.0566116,-28.08905668,18.1740203,140.024175,248.1721776,678.0811835,1502.602376,2405.54945,1658.267245,832.278144
NLA06608-0717,44.86,24.03,15.98,14.90,18.09,30.46,52.74,87.17,125.09,142.08,117.13,77.88,62.53,137.31,140.08,39.1,93.77,64.27,84.91,168.7,38.08,90.52,46.91,77.73,29.13,84.20916667,1010.51,58.09,64.34,56.46,56.57,49.25,46.83,52.19,52.06,59.48,57.83,61.91,59.35,56.20,15.75,12.44,8.58,6.36,0.26,9.92,12.68,20.69,24.98,26.53,26.76,23.57,15.70972222,706.3759565,298.8501152,137.067012,94.8290723,4.70315898,302.1953706,668.5249205,1803.821084,3125.26535,3768.919411,3134.738918,1835.74014
NLA06608-0718,27.80,11.41,6.73,6.44,10.19,19.54,35.88,70.12,103.03,123.38,104.47,54.77,47.81,29.43,1.88,3.36,1.34,13.23,35.94,32.08,100.34,80.93,25.3,38.9,26.27,32.41666667,389,53.88,51.38,56.06,55.92,74.12,53.72,56.30,58.96,62.37,47.59,48.67,44.53,55.29,7.45,2.27,-2.04,-3.38,-7.49,5.75,7.00,15.92,20.53,26.88,23.23,18.23,9.5275,207.2325396,25.86394507,-13.74925122,-21.72939094,-76.327594,112.2794824,251.0493487,1116.139124,2115.123164,3315.909556,2426.562334,998.3018733
NLA06608-0720,37.11,17.45,11.56,10.80,14.93,26.89,46.76,77.59,118.69,152.42,125.36,68.91,59.04,74.5,7.25,110.49,16.17,6.84,48.78,79.24,95.78,74.14,94.85,60.17,52.22,60.03583333,720.43,48.64,45.44,50.62,66.01,64.82,50.51,55.90,52.05,52.54,50.33,50.47,47.59,52.91,12.91,7.18,2.29,-4.24,-1.43,11.60,11.09,20.28,23.90,27.78,28.84,22.35,13.54555556,479.1062633,125.365164,26.42809969,-45.74274771,-21.34341781,311.8997908,518.4469796,1573.275164,2837.187266,4233.767031,3615.279153,1540.211897
NLA06608-0721,33.48,17.60,13.29,14.39,18.93,30.15,45.99,70.17,91.08,102.51,86.78,58.28,48.55,75.87,521.17,167.16,159.35,185.46,165.12,73.97,53.37,62.25,42.96,18.64,36.81,130.1775,1562.13,59.23,80.32,76.33,73.49,76.85,69.70,60.38,51.70,50.92,50.05,51.08,53.09,62.76,11.95,7.02,4.72,3.43,6.41,8.75,10.55,14.69,17.05,21.65,19.97,16.61,11.90083333,400.1756178,123.5865977,62.73706,49.41413327,121.3664016,263.945256,485.3991103,1030.495239,1553.199541,2218.904338,1733.015611,967.8751604
NLA06608-0723,30.27,13.79,8.93,8.96,12.78,22.23,39.61,71.17,103.29,132.19,107.16,57.68,50.67,11.39,9.08,10.31,3.74,12.34,46.28,39.3,78.74,26.54,17.3,62.37,23.69,28.42333333,341.08,47.36,43.22,46.95,50.33,61.26,42.41,51.49,46.49,42.18,36.90,44.52,39.28,46.03,9.30,4.28,0.24,-3.09,-4.08,9.22,8.36,17.41,22.30,27.69,25.60,20.00,11.43611111,281.3652808,59.05690808,2.172602859,-27.65773436,-52.13774472,204.9782194,331.1362894,1239.228643,2303.408924,3659.915694,2743.254016,1153.417272
NLA06608-0724,39.61,21.20,13.25,11.61,15.97,28.63,49.58,82.01,117.71,133.61,110.17,68.82,57.68,123.34,78.34,161.46,148.54,79.79,80.95,115.53,32.25,72.56,71.77,36.38,84.56,90.45583333,1085.47,59.06,64.23,64.95,69.95,63.45,57.69,53.42,50.37,54.47,57.85,53.17,48.37,58.08,13.13,8.75,5.15,2.42,-4.09,11.21,12.35,21.82,24.87,24.62,28.55,24.07,14.40527778,520.0748489,185.5849609,68.17204157,28.13889123,-65.25258313,321.0251744,612.4620344,1789.64471,2927.106807,3289.525224,3145.640213,1656.160037
