"","COMID","X.x","SITE_ID","VISIT_NO","LONdd_use","LATdd_use","X.y","CatAreaSqKm","WsAreaSqKm","CatPctFull","WsPctFull","inStreamCat","BFICat","BFIWs","X.x","ElevWs","ElevCat","X.y","PctCarbResidWs","PctNonCarbResidWs","PctAlkIntruVolWs","PctSilicicWs","PctExtruVolWs","PctColluvSedWs","PctGlacTilClayWs","PctGlacTilLoamWs","PctGlacTilCrsWs","PctGlacLakeCrsWs","PctGlacLakeFineWs","PctHydricWs","PctEolCrsWs","PctEolFineWs","PctSalLakeWs","PctAlluvCoastWs","PctCoastCrsWs","PctWaterWs","PctCarbResidCat","PctNonCarbResidCat","PctAlkIntruVolCat","PctSilicicCat","PctExtruVolCat","PctColluvSedCat","PctGlacTilClayCat","PctGlacTilLoamCat","PctGlacTilCrsCat","PctGlacLakeCrsCat","PctGlacLakeFineCat","PctHydricCat","PctEolCrsCat","PctEolFineCat","PctSalLakeCat","PctAlluvCoastCat","PctCoastCrsCat","PctWaterCat","X.x","OmWs","PermWs","RckdepWs","WtDepWs","OmCat","PermCat","RckdepCat","WtDepCat","X.y","AvgWetIndxWs","AvgWetIndxCat","X.x","CanalDensWs","CanalDensCat","X.y","DamDensWs","DamNIDStorWs","DamNrmStorWs","DamDensCat","DamNIDStorCat","DamNrmStorCat","X.x","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","NABD_DensCat","NABD_NIDStorCat","NABD_NrmStorCat","X.y","RdDensWs","RdDensCat","X","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","Precip8110Cat","Tmax8110Cat","Tmean8110Cat","Tmin8110Cat","PctNoDataCat_2002","PctIrrigated.AgLandCat_2002","PctNoDataCat_2007","PctIrrigated.AgLandCat_2007","PctNoDataCat_2012","PctIrrigated.AgLandCat_2012","PctNoDataWs_2002","PctIrrigated.AgLandWs_2002","PctNoDataWs_2007","PctIrrigated.AgLandWs_2007","PctNoDataWs_2012","PctIrrigated.AgLandWs_2012"
"94",2647022,611,"NLA06608-1207",1,-92.56438162,45.31579972,282584,40.0932,40.0932,100,100,1,58.9694935799587,58.9694935799587,282584,346.981982356,346.981982356,282584,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,282584,2.5384964532639,18.9741240908683,152.4,163.49492816737,2.5384964532639,18.9741240908683,152.4,163.49492816737,282584,577.559778216755,577.559778216755,282584,0,0,282584,0,0,0,0,0,0,282584,0,0,0,0,0,0,282584,1.68120722286522,1.68120722286522,282584,783.784627043,27.4220076569,6.344076796,-17.5111026732,783.784627043,27.4220076569,6.344076796,-17.5111026732,100,0,100,0,99.70369,0.2963096,100,0,100,0,99.70369,0.2963096
"95",2675794,475,"NLA06608-0914",1,-67.69865499,44.76671955,302985,3.2598,3.2598,100,100,1,55,55,302985,87.3337603534,87.3337603534,302985,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,302985,3.78113749309774,10.2085753727223,148.926493649917,95.7700883489785,3.78113749309774,10.2085753727223,148.926493649917,95.7700883489785,302985,628.528161236886,628.528161236886,302985,0,0,302985,0,0,0,0,0,0,302985,0,0,0,0,0,0,302985,0.682183411540585,0.682183411540585,302985,1259.35537078,24.819050108,6.12370469199,-13.2218664047,1259.35537078,24.819050108,6.12370469199,-13.2218664047,100,0,100,0,100,0,100,0,100,0,100,0
"96",2678904,753,"NLA06608-1558",1,-68.22634141,44.87942422,303065,5.7879,25.9389,100,100,1,49.5325765821801,49.6638215190313,303065,147.323835051,120.170772819,303065,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,303065,1.60944727802644,9.26363831928108,147.639391762951,100.075175392943,1.69478774685119,10.768560099518,148.876126574405,106.009452651221,303065,574.413344436349,622.548126263412,303065,0,0,303065,0,0,0,0,0,0,303065,0,0,0,0,0,0,303065,1.24171067551438,0.649137581901726,303065,1164.55931226,25.8036153055,5.77267288085,-15.1821658513,1166.9249953,26.0154719919,5.93217832262,-14.745234145,100,0,100,0,100,0,100,0,100,0,100,0
"97",2722007,388,"NLA06608-0743",1,-93.8470378,45.2836503,282656,7.578,47.0196,100,100,1,54.1193586698337,54.0139920373631,282656,302.256599801,294.995370546,282656,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,282656,7.51756086823367,13.2897427455784,152.4,127.463205535564,1.26,31.37,152.4,138.77,282656,575.016001837532,625.657600950119,282656,0,0,282656,0.0212677266502,5508.99624837,4721.99678432,0,0,0,282656,0.0212677266502,5508.99624837,4721.99678432,0,0,0,282656,1.69193223801968,1.4174924797981,282656,765.664540776,28.3065647355,6.70917551975,-16.9313621913,764.248105431,28.3436692374,6.76180747246,-16.857849814,97.6247,2.375297,99.54869,0.4513064,100,0,99.61718,0.3828191,99.92726,0.07273562,99.78179,0.2182069
"98",2784169,148,"NLA06608-0245",1,-122.1300516,38.3639678,374445,7.8363,42.4647,100,100,1,26.5709199494659,26.7585147192845,374445,334.245741051,235.602759848,374445,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374445,0.55768497128203,2.13883962444101,69.9408183032024,182.88,0.557869530263007,2.14328126794533,69.8644045021247,182.88,374445,305.620329355912,461.650396232916,374445,0,0,374445,0,0,0,0,0,0,374445,0.0235489712632,310804.880289,310804.880289,0.127611245103,1684243.32912,1684243.32912,374445,0.522462262507683,0.812285071181808,374445,822.942759394,33.1819022336,15.5509970646,3.16285103126,753.768640096,33.716824933,16.0860336607,3.17878721548,100,0,100,0,100,0,100,0,100,0,100,0
"99",2874867,497,"NLA06608-0955",1,-105.2328863,41.1763129,274780,4.473,74.8845,100,100,1,56.9507042253521,56.0152394687819,274780,2457.39054864,2234.51508652,274780,0,0.668229072772069,0,99.3317709272279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274780,0.728352743224566,12.5054995493059,58.9799510846704,175.324621116519,0.73,12.55,58.27,175.26,274780,361.866221981852,514.434004024145,274780,0,0,274780,0.0133538983368,95206.8104882,85982.6212367,0.223563603845,1593899.93293,1439473.64185,274780,0,0,0,0,0,0,274780,1.79889571498107,3.40130768674044,274780,515.084142787,24.521648951,4.88121752189,-12.3858158099,475.660497765,26.0589136078,6.00383128497,-10.6733400945,100,0,100,0,100,0,100,0,100,0,100,0
"100",2875411,804,"NLA06608-1723",1,-104.6433761,41.12628679,274785,3.2625,891.5769,100,100,1,59.1191724137931,57.1070973238539,274785,2096.40066098,1786.72529379,274785,0,65.6034829973724,0,32.6022242164417,0,0,0,0,0,0,0,0,0,0,0,1.79429278618591,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274785,0.686979258883894,13.8621674854968,103.374707457091,180.374039233183,0.53751724137931,14.1237517241379,152.4,182.88,274785,448.317356136078,582.494620689655,274785,0.0264475223618,0.128735632184,274785,0.0145809071545,31592.4880288,20418.1092848,0.306513409962,680918.767816,331574.547126,274785,0.00897286594123,28122.0250996,18560.7855924,0,0,0,274785,2.15022835724546,1.32079351162207,274785,438.013607796,26.8079186013,6.61480270879,-10.420173734,410.362138276,29.6598075062,7.99859143197,-10.11732442,100,0,100,0,100,0,99.81305,0.1869497,99.80013,0.1998706,99.74744,0.2525637
"101",2884704,244,"NLA06608-0452",1,-105.0360311,39.8068455,59816,0.3114,1.8666,100,100,0,53.1098265895954,53.8611378977821,59816,1611.78541948,1600.66083815,59816,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59816,0.611398264223722,10.5992574734812,149.824484088717,150.471166827387,0.571271676300578,14.000549132948,150.406907514451,137.87950867052,59816,533.337994214079,567.254335260116,59816,0,0,59816,0,0,0,0,0,0,59816,0,0,0,0,0,0,59816,9.92333783066538,6.87983621199422,59816,407.2953695,18.6834547324,10.6692248002,2.64788081687,407.215037176,18.7129962734,10.681075934,2.64170837334,100,0,100,0,100,0,100,0,100,0,100,0
"102",2888150,375,"NLA06608-0715",1,-105.3725581,40.2166095,274866,12.1212,263.1231,100,100,1,67.0986783486783,68.1619618345938,274866,2880.22282635,2153.73317568,274866,0,0,0,88.6003167338785,0,0,0,0,11.3996832661214,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274866,0.48737969414316,15.5293836345042,119.86907593062,168.647641598172,0.876539204039204,13.1767352242352,73.9284147609148,179.170668993169,274866,314.061646810941,339.829521829522,274866,0,0,274866,0.00760100500488,96180.4917926,75732.1170205,0.0825000825001,2075948.91595,1636336.20434,274866,0.00380050250244,95632.0140649,75380.5287335,0.0825000825001,2075948.91595,1636336.20434,274866,0.591566501978732,0.31311079719112,274866,766.864128753,21.9099689236,2.99228436606,-11.3117198478,495.156262522,26.9041802442,7.67288047112,-7.47835607291,100,0,100,0,100,0,100,0,100,0,100,0
"103",2888202,768,"NLA06608-1595",1,-105.0386785,40.1809249,59961,16.8444,16.956,100,100,0,59.0079611027997,59.0079087048832,59961,1532.3570982,1532.41929365,59961,0,29.9097664543524,0,0,0,0,0,0,0,0,0,0,0,70.0902335456475,0,0,0,0,0,30.1079290446677,0,0,0,0,0,0,0,0,0,0,0,69.8920709553323,0,0,0,0,59961,0.510993630573248,2.79942622080679,129.122203821656,161.437222929936,0.510470185937166,2.79875988459072,128.967980337679,161.295157084847,59961,768.777494692144,767.805994870699,59961,0.314932767162,0.31701930612,59961,0.0589761736259,1182121.37297,924964.508139,0.0593669112583,1189953.33761,931092.719242,59961,0,0,0,0,0,0,59961,1.77454394548301,1.76810947855845,59961,367.166817556,18.2380117709,9.8497075078,1.45661866436,367.200567871,18.2374541094,9.8495805195,1.4569397464,84.08848,15.91152,71.79953,28.20047,74.95191,25.04809,84.19321,15.80679,71.98514,28.01486,75.11677,24.88323
"104",2888348,839,"NLA06608-1851",1,-105.2171741,40.0798358,274895,4.2192,29.1996,100,100,1,61.337457337884,62.8081001109604,274895,1668.45318333,1584.45069326,274895,0,93.0372333867587,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96276661324128,0,0,0,93.0460750853242,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95392491467577,0,0,274895,0.416032606898376,3.69019910041011,114.809982801958,181.409328614896,0.469912663755458,5.7829992684711,87.214762253109,182.874974396489,274895,546.589939588213,1080.67278156997,274895,0.307195988986,0.220420932878,274895,0.20548226688,987304.434307,707444.26499,0.474023511566,5813657.39477,4287886.6041,274895,0.13698817792,147259.252866,87865.5324046,0,0,0,274895,1.69880307882197,1.05054321080205,274895,462.396297904,30.6834392673,9.99967131312,-8.6299994607,411.204991331,31.106826346,10.0760068401,-9.10787130887,91.01962,8.980375,84.47099,15.52901,85.19625,14.80375,94.02663,5.973369,92.13106,7.868943,93.14819,6.851806
"105",2890152,669,"NLA06608-1339",1,-104.9472807,40.22358076,274929,9.9522,32.2038,100,100,1,59.3553083740279,59.1982840534347,274929,1526.59900984,1509.54309007,274929,0,90.1207310938461,0,0,0,0,0,0,0,0,0,0,0,9.87926890615393,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274929,0.59,2.9,152.4,182.88,0.59,2.9,152.4,182.88,274929,633.24517914035,695.467263519624,274929,0.382874070762,0.274311207572,274929,0.0931567082146,73693.6485756,53355.1208243,0.100480295814,171285.681558,124064.375716,274929,0.0931567082146,273708.32262,136279.626628,0.200960591628,834862.77205,408755.555556,274929,3.16878095690571,2.96391154817327,274929,372.716552035,31.0386143748,9.79024334554,-10.4816695343,365.581193104,31.1814345094,9.79152739727,-10.5844998595,84.27383,15.72617,67.92368,32.07632,77.03925,22.96075,75.77553,24.22447,63.49561,36.50439,72.50014,27.49986
"106",2890996,429,"NLA06608-0827",1,-105.112227,39.99496234,59593,0.6984,0.9135,100,100,0,58,58,59593,1627.85953695,1627.74819588,59593,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59593,0.61,20.21,152.4,174.11,0.61,20.21,152.4,174.11,59593,697.009852216749,723.063144329897,59593,1.67487684729,1.07388316151,59593,1.09469074986,1131533.92447,815568.604269,1.43184421535,1480034.7079,1066755.32646,59593,0,0,0,0,0,0,59593,6.81762746613793,6.9132337570232,59593,405.875588974,18.359498724,10.246189607,2.13071709432,406.333244009,18.359432014,10.2481835036,2.13435030107,100,0,100,0,100,0,100,0,100,0,100,0
"107",2891030,809,"NLA06608-1739",1,-105.4935103,39.9649178,274937,5.3271,100.0575,100,100,1,67.5859097820578,65.8412772655723,274937,3121.39040009,2565.12822605,274937,0,0,0,98.0571171576344,0,0,0,0,1.94288284236564,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274937,0.479115808410164,15.6577916797841,127.018915133798,168.119560062964,0.339457678661936,8.86504983949992,123.209432336543,182.186746071972,274937,325.975830897234,464.897617840851,274937,0,0,274937,0.029982759913,9960.79094521,7248.69440072,0,0,0,274937,0.0199885066087,7532.23176673,5806.35214752,0,0,0,274937,0.997254039532269,3.73208093990539,274937,866.330233709,20.6130066007,1.54993835731,-12.7030726455,535.672220433,23.8775131879,4.90185470809,-10.2697245636,100,0,100,0,100,0,100,0,100,0,100,0
"108",2986560,420,"NLA06608-0808",1,-94.20729855,37.80745621,52606,0.9999,0.9999,100,100,0,29,29,52606,259.111710171,259.111710171,52606,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52606,1.05,5.02,100.99,140.13,1.05,5.02,100.99,140.13,52606,569.55895589559,569.55895589559,52606,0,0,52606,0,0,0,0,0,0,52606,0,0,0,0,0,0,52606,1.44280968423942,1.44280968423942,52606,1157.72633132,19.4221291563,13.3584554957,7.28967337861,1157.72633132,19.4221291563,13.3584554957,7.28967337861,100,0,100,0,100,0,100,0,100,0,100,0
"109",2995490,338,"NLA06608-0632",1,-94.63930988,38.35625904,53106,2.5605,2.5605,100,100,0,14,14,53106,264.747479789,264.747479789,53106,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53106,1.01574340949033,1.59403866432337,131.633342706503,82.0684112478032,1.01574340949033,1.59403866432337,131.633342706503,82.0684112478032,53106,765.973286467487,765.973286467487,53106,0,0,53106,0,0,0,0,0,0,53106,0,0,0,0,0,0,53106,2.86288930058348,2.86288930058348,53106,1072.0596838,18.9365971986,12.9639964538,6.98757823146,1072.0596838,18.9365971986,12.9639964538,6.98757823146,100,0,100,0,100,0,100,0,100,0,100,0
"110",3060526,789,"NLA06608-1674",1,-110.8356239,44.5439988,48425,0.279,0.3825,100,100,0,82,82,48425,2202.64971765,2202.47835484,48425,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,48425,0.74,14.48,144.37,171.64,0.74,14.48,144.37,171.64,48425,1136.15294117647,1115.81935483871,48425,0,0,48425,0,0,0,0,0,0,48425,0,0,0,0,0,0,48425,0.180416746700471,0.0159428073513871,48425,701.925253332,9.32462566376,1.43966299478,-6.45000013576,702.501728477,9.3251696679,1.43939569073,-6.45092787435,100,0,100,0,100,0,100,0,100,0,100,0
"111",3133557,983,"NLA06608-3032",1,-97.25083,33.84157,96920,0.5814,0.5814,100,100,0,13.0061919504644,13.0061919504644,96920,274.452291022,274.452291022,96920,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96920,1.21015479876161,2.48,152.4,143.25,1.21015479876161,2.48,152.4,143.25,96920,556.038699690402,556.038699690402,96920,0,0,96920,0,0,0,0,0,0,96920,0,0,0,0,0,0,96920,2.2284175454644,2.2284175454644,96920,964.684946539,23.5770441356,17.4202120519,11.2545756113,964.684946539,23.5770441356,17.4202120519,11.2545756113,100,0,100,0,100,0,100,0,100,0,100,0
"112",3169452,3,"NLA06608-0003",1,-97.8598661,28.0477421,150531,6.201,6.4206,100,100,0,10,10,150531,37.838313709,38.2581190131,150531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,150531,0.37551724137931,1.67086206896552,152.4,151.450658816933,0.371817126269956,1.61741799709724,152.4,151.56011030479,150531,837.158676759181,847.371407837446,150531,0,0,150531,0,0,0,0,0,0,150531,0,0,0,0,0,0,150531,2.78992153250631,2.69648913923077,150531,731.945722104,27.9030879453,22.0763576556,16.2425072691,731.967450633,27.9039828241,22.0754580543,16.2397502282,100,0,100,0,100,0,100,0,100,0,100,0
"113",3219221,653,"NLA06608-1295",1,-107.2214132,33.1585715,127863,4.707,8.8398,100,100,0,56,56,127863,1341.18556811,1328.02059847,127863,0,8.6336794950112,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3663205049888,0,0,0,16.2141491395794,0,0,0,0,0,0,0,0,0,0,0,0,0,83.7858508604207,0,0,127863,0.08,7.34,145.65,179.67,0.08,7.34,145.65,179.67,127863,470.75677051517,505.85965583174,127863,0,0,127863,0,0,0,0,0,0,127863,0.113124731329,361855265.662,288145493.654,0.212449543233,679568340.217,541140542.766,127863,3.95377388907554,2.36655648606119,127863,262.148940652,24.6543409339,16.1917576628,7.72700427763,262.835645044,24.7649770008,16.2307837415,7.69445797918,99.67495,0.3250478,99.67495,0.3250478,99.71319,0.2868069,99.82692,0.1730808,99.82692,0.1730808,99.84728,0.1527184
"114",3219231,13,"NLA06608-0015",1,-107.2747938,33.0071076,316464,115.5249,70224.9858,100,100,1,51.92427606516,43.2691161896967,316464,2231.37610707,1488.47205678,316464,3.81445644948781,33.5963666367876,1.69424057042672,28.1330073262898,0.737040234474494,1.72718012852913,0,0,0.342028264247794,0,0,0,1.31685565965611,0.541673872435301,0.0945560888956421,27.8145283726067,0,0.188066396162945,28.6457724698312,25.0161653461721,0,0.558580877369294,0,0,0,0,0,0,0,0,0,0,0,35.2474661306783,0,10.5320151759491,316464,0.414706644575506,8.0296896997032,122.784214559006,178.915870198511,0.318687824282255,4.75904365868419,89.1506866084551,179.626610875767,316464,433.618572028248,452.605020216421,316464,0.0424729170967,0,316464,0.00297626274669,112494.087999,60515.9559348,0.00865614252858,352.346896643,0,316464,0.00229271914936,157669.599745,96653.4074309,0,0,0,316464,1.11159452111416,1.3748026368679,316464,411.128176318,28.3178564594,8.80991484523,-9.79295278166,284.101590591,33.6260616809,15.5812580899,-1.82659374149,98.80883,1.191172,99.18589,0.8141102,99.09941,0.9005851,98.57367,1.42633,97.99259,2.00741,98.21706,1.782938
"115",3230263,720,"NLA06608-1455",1,-107.9174634,39.044084,299591,0.7326,0.7326,100,100,1,66,66,299591,3148.41213759,3148.41213759,299591,0,0,0,7.49385749385749,0,0,0,0,92.5061425061425,0,0,0,0,0,0,0,0,0,0,0,0,7.49385749385749,0,0,0,0,92.5061425061425,0,0,0,0,0,0,0,0,0,299591,0.33036855036855,10.672027027027,101.083783783784,182.88,0.33036855036855,10.672027027027,101.083783783784,182.88,299591,419.882063882064,419.882063882064,299591,0,0,299591,2.73000273,1116294.34889,712205.896806,2.73000273,1116294.34889,712205.896806,299591,1.365001365,526998.689599,324954.463554,1.365001365,526998.689599,324954.463554,299591,0.597852638298526,0.597852638298526,299591,1215.151499,19.4095819717,0.477427149141,-15.3950857636,1215.151499,19.4095819717,0.477427149141,-15.3950857636,100,0,100,0,100,0,100,0,100,0,100,0
"116",3230751,364,"NLA06608-0687",1,-108.0511795,38.99724122,299616,5.6124,5.6124,100,100,1,67,67,299616,3169.16701732,3169.16701732,299616,0,0,0,10.952533675433,0,38.8710711994868,0,0,50.1763951250802,0,0,0,0,0,0,0,0,0,0,0,0,10.952533675433,0,38.8710711994868,0,0,50.1763951250802,0,0,0,0,0,0,0,0,0,299616,0.356492944194997,9.62419339320077,102.507286722258,182.88,0.356492944194997,9.62419339320077,102.507286722258,182.88,299616,434.008178319436,434.008178319436,299616,0,0,299616,0.712707576082,671640.453282,457357.258927,0.712707576082,671640.453282,457357.258927,299616,0.17817689402,263733.162284,203294.312594,0.17817689402,263733.162284,203294.312594,299616,0.209037304201411,0.209037304201411,299616,1118.25007511,20.2067993081,1.2052376189,-14.4401699711,1118.25007511,20.2067993081,1.2052376189,-14.4401699711,100,0,100,0,100,0,100,0,100,0,100,0
"117",3252989,268,"NLA06608-0495",1,-107.4380582,38.4468179,299667,46.9548,9428.0841,100,100,1,64.098443609599,70.0236059837438,299667,3020.14641219,2508.51430576,299667,1.32768862339698,14.3176713920064,0,75.6917781418602,0,2.20309977930723,0,0,3.01817099828373,0,0,0,0,0,0,2.76326555042079,0,0.678325514724673,0,3.37345702675765,0,96.6265429732424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299667,0.753863804378377,9.0968715603782,117.764905085162,179.071943545443,0.551356666411102,7.41478532546193,123.344408494978,182.88,299667,339.361716491265,352.238844590968,299667,0.00942185061756,0,299667,0.00233345394108,118818.728793,118374.29793,0.0212970771891,1106472.13064,1106472.13064,299667,0.0016970574117,1289.33357733,910.579573638,0,0,0,299667,0.709095517982705,0.956884043785939,299667,594.28874288,22.1859476597,2.37052895825,-15.8746007949,497.730832627,26.5209096772,5.23519223141,-13.8840105583,100,0,100,0,100,0,98.36736,1.632643,98.28603,1.713965,98.32404,1.675963
"118",3253029,278,"NLA06608-0511",1,-107.5377617,38.2255509,299676,5.8104,153.0666,100,100,1,69.5054213135068,69.3138692569117,299676,3354.23037296,2870.54748761,299676,0,0,0,91.9911332713995,0,8.00886672860049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6902106567534,0,75.3097893432466,0,0,0,0,0,0,0,0,0,0,0,0,299676,0.560860801768642,6.88487681832614,111.321658924939,182.88,0.621304213135068,2.8063073110285,137.054089219331,182.88,299676,265.116760939356,532.534541511772,299676,0,0,299676,0.00653310389072,103309.367295,103309.367295,0.172105190693,2721536.14209,2721536.14209,299676,0,0,0,0,0,0,299676,0.286866425055564,0.965254078898699,299676,878.196482949,18.8744988332,1.45838541562,-15.4452208727,700.190949394,22.9059481684,3.55777834791,-13.5770290811,100,0,100,0,100,0,100,0,100,0,100,0
"119",3262179,4,"NLA06608-0004",1,-108.4056506,37.4167824,299697,4.6422,4.6422,100,100,1,56.0738658394727,56.0738658394727,299697,2231.25601396,2231.25601396,299697,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299697,0.772753005040713,0.671488949205118,94.4929934082978,182.88,0.772753005040713,0.671488949205118,94.4929934082978,182.88,299697,529.946490887941,529.946490887941,299697,0.103399250355,0.103399250355,299697,0.215415104907,852664.107535,636110.275301,0.215415104907,852664.107535,636110.275301,299697,0.215415104907,852664.107535,636110.275301,0.215415104907,852664.107535,636110.275301,299697,2.83037526909655,2.83037526909655,299697,498.418379494,27.9467621078,7.67518241297,-11.4396083395,498.418379494,27.9467621078,7.67518241297,-11.4396083395,100,0,100,0,100,0,100,0,100,0,100,0
"120",3319884,88,"NLA06608-0150",1,-69.23749986,44.85554819,303361,50.5827,485.1954,100,100,1,45.0944255644716,46.1457709615549,303361,109.433741268,70.4631117556,303361,0,0,0,0,0,0,0,0,46.7140042960012,0,53.2859957039988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09246837357436,0,98.9075316264256,0,0,0,0,0,0,0,303361,10.6987860348456,4.47421224497641,117.959419002681,76.3348723704821,9.26373764624179,4.37077553745493,116.340753371612,79.1204550674322,303361,572.007707204149,929.853086134192,303361,0,0,303361,0.0103051265531,51569.2065506,39404.6192524,0.0197696050231,343834.314894,257509.954985,303361,0.0144271771744,54297.0230963,41407.8992505,0.0197696050231,343834.314894,257509.954985,303361,1.41167752006841,1.70858227292315,303361,1118.69017664,26.1946219934,6.26257873407,-14.8052863589,1109.40706915,26.5256019339,6.27925141039,-15.4563938167,100,0,100,0,99.65304,0.3469566,99.97162,0.02838032,99.97477,0.02522695,99.94788,0.05212333
"121",3397690,570,"NLA06608-1115",1,-87.5295974,41.6389731,211132,4.3785,4.3785,100,100,0,32.3144912641316,32.3144912641316,211132,178.862818088,178.862818088,211132,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,211132,0.37,28.04,152.4,162.45,0.37,28.04,152.4,162.45,211132,1027.77410071942,1027.77410071942,211132,0,0,211132,0,0,0,0,0,0,211132,0,0,0,0,0,0,211132,10.3483871135457,10.3483871135457,211132,932.367997994,15.2702411279,10.6751643358,6.07535986259,932.367997994,15.2702411279,10.6751643358,6.07535986259,100,0,100,0,100,0,100,0,100,0,100,0
"122",3406403,735,"NLA06608-1492",1,-85.1902147,39.2716668,253300,6.9327,11.8377,100,100,1,26.0127223159808,25.9593248688512,253300,299.419591728,297.774136051,253300,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,253300,0.446000152056565,1.78211814795104,149.966514103246,79.3719904204364,0.445284953914059,1.78430871089186,149.642310788005,85.6757003764767,253300,639.823538356269,615.423471374789,253300,0,0,253300,0.0844758694679,342919.881396,203397.02476,0.14424394536,585541.373491,347303.786404,253300,0.0844758694679,342919.881396,203397.02476,0.14424394536,585541.373491,347303.786404,253300,3.5915281962442,4.29231836919382,253300,1122.45603259,29.4696113795,11.6070500814,-7.36064029104,1122.86908838,29.4984032134,11.6173248905,-7.37115421868,100,0,100,0,100,0,100,0,100,0,100,0
"123",3406569,947,"NLA06608-2644",1,-85.2419,39.07938,253315,12.5298,433.8441,100,100,1,18.057319350668,22.8552595275584,253315,293.00540387,282.254277403,253315,0,0,0,0,0,0.885387170183944,0,99.114612829816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6418618014653,0,87.3581381985347,0,0,0,0,0,0,0,0,0,0,253315,0.447028351889538,1.78251878958363,148.44913662304,96.0752155901164,0.491858928314897,1.70687688550496,135.454950438155,132.559957621031,253315,505.793622640022,533.518819135182,253315,0,0,253315,0.0276597054103,29801.8052107,13544.7242915,0.0798097335951,569792.194608,207716.228511,253315,0.0115248772543,11034.2306833,6007.55718471,0,0,0,253315,2.29571075378229,2.46866363984341,253315,1121.38725953,29.6088571778,11.7274583946,-7.02470663051,1122.94778008,29.776928672,11.8336572359,-6.79003023916,100,0,100,0,100,0,99.97345,0.02655332,100,0,100,0
