SITE_ID,VISIT_NO,UID,DATE_COL,AGGR_ECO3_2015,AGGR_ECO9_2015,AREA_HA,BORD_LAKE,CAT_UNIQUE,CH0712_CAT,CH0712_USE,CH0712_WGT,COMID2007,COMID2012,COMIDS2007,ELEVATION,EPA_REG,EVALSTAT,HUC2,HUC8,LAKE_ORIGIN,LAKE_ORIGIN12,LAT_DD83,LON_DD83,EVAL_NAME,NARS_NAME,PERIM_KM,RCHCODE,EVALSTAT,STATUS,RT_NLA12,SITEID_07,SITETYPE,SIZE_CLASS,STATE,STRATUM,WGT_ALL,WGT_CAT,XCOORD,YCOORD,REF_NLA12_NUTR,RT_NLA12_BENT,RT_NLA12_ZOOP,TNT
NLA12_ID-182,NA,NA,NA,WMTNS,XER,35.32892779,No,NLA12NEW,NLA12_BASE,Include,3.290387433,23293987,23293987,23293987,1838.95,Region_10,AccessDenied,17,17050102,MAN_MADE,MAN_MADE,42.15289493,-116.005688,Unnamed,NA,2.850239633,1.71E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(20,50]",ID,ID_NLA12NEW,3.290387433,ID_>4,-1630090.466,693441.5288,NA,NA,NA,Target_Presumed
NLA12_ID-183,NA,NA,NA,WMTNS,WMT,3.343755001,No,NLA12NEW,NLA12_BASE,Exclude,45.45833333,22908185,22908185,22908185,2053.27,Region_10,Inaccessible-Barrier/Safety,17,17010104,NATURAL,NATURAL,48.83973562,-116.5673736,Big Fisher Lake,Big Fisher Lake,0.737531519,1.70E+13,Inaccessible-Barrier/Safety,Target_Inacc,NA,NA,PROB,"(1,4]",ID,ID_NLA12NEW,45.45833333,"ID_(1,4]",-1515686.659,1428485.028,NA,NA,NA,Target_Presumed
NLA12_ID-184,NA,NA,NA,WMTNS,WMT,3.326798165,No,NLA12NEW,NLA12_BASE,Exclude,45.45833333,23246784,23246784,23246784,2924.54,Region_10,Inaccessible-Effort,17,17040218,NATURAL,NATURAL,43.72165525,-113.8442272,Unnamed,NA,0.835666777,1.70E+13,Inaccessible-Effort,Target_Inacc,NA,NA,PROB,"(1,4]",ID,ID_NLA12NEW,45.45833333,"ID_(1,4]",-1423459.65,830519.4766,NA,NA,NA,Target_Presumed
NLA12_ID-185,NA,NA,NA,WMTNS,XER,1.596978298,No,NLA12NEW,NLA12_BASE,Exclude,45.45833333,24475516,24475516,24475516,1496.32,Region_10,Nontarget-MapError,17,17040204,NA,NA,43.89734666,-111.7364805,NA,NA,0.537745874,1.70E+13,Nontarget-MapError,Not_Lake,NA,NA,PROB,"(1,4]",ID,ID_NLA12NEW,45.45833333,"ID_(1,4]",-1253735.191,820125.0824,NA,NA,NA,NonTarget
NLA12_ID-186,NA,NA,NA,WMTNS,XER,5.305753767,No,NLA12NEW,NLA12_BASE,Include,12.10496977,24500258,24500258,24500258,1178.52,Region_10,Nontarget-Ephemeral,17,17040212,NA,NA,42.62280328,-114.2763913,Unnamed,NA,1.351259173,1.70E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(4,10]",ID,ID_NLA12NEW,12.10496977,ID_>4,-1480968.41,716614.7395,NA,NA,NA,NonTarget
NLA12_ID-187,NA,NA,NA,WMTNS,WMT,20.20434262,No,NLA12NEW,NLA12_BASE,Include,3.290387433,24381361,24381361,24381361,650.39,Region_10,Nontarget-Vegetated,17,17010303,NA,NA,47.47639655,-116.6086805,Unnamed,NA,2.595629405,1.70E+13,Nontarget-Vegetated,Lake_Vegetated,NA,NA,PROB,"(20,50]",ID,ID_NLA12NEW,3.290387433,ID_>4,-1551010.229,1282417.03,NA,NA,NA,NonTarget
NLA12_ID-188,NA,NA,NA,WMTNS,WMT,15.50149146,No,NLA12NEW,NLA12_BASE,Include,4.894451307,23153100,23153100,23153100,1949.26,Region_10,Nontarget-Ephemeral,17,17040205,NA,NA,43.0441531,-111.4042709,Unnamed,NA,3.371527162,1.70E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(10,20]",ID,ID_NLA12NEW,4.894451307,ID_>4,-1242872.279,721800.2851,NA,NA,NA,NonTarget
NLA12_ID-189,NA,NA,NA,WMTNS,WMT,12.29178296,No,NLA12NEW,NLA12_BASE,Include,4.894451307,24181355,24181355,24181355,1467.24,Region_10,AccessDenied,17,17050123,MAN_MADE,RESERVOIR,44.52198939,-115.9894646,Davis Reservoir,NA,2.592751022,1.71E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(10,20]",ID,ID_NLA12NEW,4.894451307,ID_>4,-1573565.052,951819.5449,NA,NA,NA,Target_Presumed
NLA12_ID-190,NA,NA,NA,WMTNS,WMT,12.40111558,No,NLA12NEW,NLA12_BASE,Include,4.894451307,22908313,22908313,22908313,757.39,Region_10,AccessDenied,17,17010104,NATURAL,NATURAL,48.69338021,-116.064713,Herman Lake,Herman Lake,1.582267371,1.70E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(10,20]",ID,ID_NLA12NEW,4.894451307,ID_>4,-1482574.982,1404831.058,NA,NA,NA,Target_Presumed
NLA12_ID-191,NA,NA,NA,WMTNS,WMT,12.55292532,No,NLA12NEW,NLA12_BASE,Include,4.894451307,23592788,23592788,23592788,1917.97,Region_10,Inaccessible-Effort,17,17060303,NATURAL,NATURAL,46.17655698,-115.2173049,Unnamed,NA,1.588413849,1.71E+13,Inaccessible-Effort,Target_Inacc,NA,NA,PROB,"(10,20]",ID,ID_NLA12NEW,4.894451307,ID_>4,-1476683.409,1119481.685,NA,NA,NA,Target_Presumed
NLA12_ID-192,NA,NA,NA,WMTNS,WMT,14.34247772,No,NLA12NEW,NLA12_BASE,Include,4.894451307,23490771,23490771,23490771,1614.04,Region_10,Nontarget-TooShallow,17,17060201,NA,NA,44.43946825,-114.1377311,Unnamed,NA,1.677605557,1.71E+13,Nontarget-TooShallow,Lake_Shallow,NA,NA,PROB,"(10,20]",ID,ID_NLA12NEW,4.894451307,ID_>4,-1431407.634,913532.938,NA,NA,NA,NonTarget
NLA12_ID-193,NA,NA,NA,WMTNS,XER,19.30915084,No,NLA12NEW,NLA12_BASE,Include,4.894451307,23203406,23203406,23203406,1676.95,Region_10,Nontarget-Ephemeral,17,17040213,NA,NA,42.20502501,-115.001935,Unnamed,NA,2.163485374,1.70E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(10,20]",ID,ID_NLA12NEW,4.894451307,ID_>4,-1548267.639,682364.1265,NA,NA,NA,NonTarget
NLA12_ID-194,1,6823,6/26/2012,WMTNS,XER,163.9336602,No,NLA12NEW,NLA12_BASE,Include,5.355105547,23280570,23280570,23280570,997.16,Region_10,TargetSampleable,17,17050101,MAN_MADE,RESERVOIR,43.16587842,-115.6524756,Mountain Home Reservoir,NA,8.032201221,1.71E+13,TargetSampleable,Target_Sampled,S,NA,PROB,>50,ID,ID_NLA12NEW,5.355105547,ID_>4,-1578479.287,798239.7807,NA,S,S,Target
NLA12_ID-195,NA,NA,NA,WMTNS,WMT,22.74300195,No,NLA12NEW,NLA12_BASE,Include,3.290387433,23556178,23556178,23556178,2354.29,Region_10,Inaccessible-Effort,17,17060208,NATURAL,NATURAL,45.10099502,-115.8610856,Enos Lake,NA,2.504016905,1.71E+13,Inaccessible-Effort,Target_Inacc,NA,NA,PROB,"(20,50]",ID,ID_NLA12NEW,3.290387433,ID_>4,-1550233.791,1012756.304,NA,NA,NA,Target_Presumed
NLA12_ID-196,NA,NA,NA,WMTNS,WMT,3.291844643,No,NLA12NEW,NLA12_BASE,Exclude,45.45833333,23571535,23571535,23571535,2447.35,Region_10,Inaccessible-Effort,17,17060210,NATURAL,NATURAL,45.33695339,-116.5255201,Mirror Lake,NA,0.751292447,1.71E+13,Inaccessible-Effort,Target_Inacc,NA,NLA06608-0305,PROB,"(1,4]",ID,ID_NLA12NEW,45.45833333,"ID_(1,4]",-1595675.766,1049406.959,NA,NA,NA,Target_Presumed
NLA12_ID-197,NA,NA,NA,WMTNS,WMT,4.174884961,No,NLA12NEW,NLA12_BASE,Include,12.10496977,23577660,23577660,23577660,1921.41,Region_10,Inaccessible-Effort,17,17060301,NATURAL,NATURAL,46.09404995,-114.5397881,Diamond Lake,NA,0.794021966,1.71E+13,Inaccessible-Effort,Target_Inacc,NA,NA,PROB,"(4,10]",ID,ID_NLA12NEW,12.10496977,ID_>4,-1427071.148,1100156.571,NA,NA,NA,Target_Presumed
NLA12_ID-198,1,7590,7/31/2012,WMTNS,XER,4.431704145,No,NLA12NEW,NLA12_BASE,Include,12.10496977,23145897,23145897,23145897,1686.92,Region_10,TargetSampleable,17,17040203,MAN_MADE,RESERVOIR,44.21474968,-111.6155136,Blue Creek Reservoir Number 1,NA,0.985491844,1.70E+13,TargetSampleable,Target_Sampled,S,NA,PROB,"(4,10]",ID,ID_NLA12NEW,12.10496977,ID_>4,-1238395.612,853450.3429,NA,S,S,Target
NLA12_ID-199,NA,NA,NA,WMTNS,WMT,7.004345931,No,NLA12NEW,NLA12_BASE,Include,12.10496977,23508998,23508998,23508998,1864.07,Region_10,Inaccessible-Effort,17,17060203,NATURAL,NATURAL,45.26037898,-114.5205551,Dome Lake,NA,1.059462207,1.71E+13,Inaccessible-Effort,Target_Inacc,NA,NA,PROB,"(4,10]",ID,ID_NLA12NEW,12.10496977,ID_>4,-1443544.117,1009009.434,NA,NA,NA,Target_Presumed
NLA12_ID-200,NA,NA,NA,WMTNS,XER,99.42029887,No,NLA12NEW,NLA12_BASE,Include,5.355105547,23170933,23170933,23170933,1293.6,Region_10,Nontarget-MapError,17,17040209,NA,NA,42.87472902,-113.8054376,NA,NA,10.22443983,1.70E+13,Nontarget-MapError,Not_Lake,NA,NA,PROB,>50,ID,ID_NLA12NEW,5.355105547,ID_>4,-1438015.8,737029.6169,NA,NA,NA,NonTarget
NLA12_ID-201,NA,NA,NA,WMTNS,XER,11.52110794,No,NLA12NEW,NLA12_BASE,Include,4.894451307,23265296,23265296,23265296,1630.97,Region_10,Nontarget-Ephemeral,17,17040220,MAN_MADE,RESERVOIR,43.33237182,-115.1275504,Unnamed,NA,1.794781343,1.70E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(10,20]",ID,ID_NLA12NEW,4.894451307,ID_>4,-1533179.583,807852.1091,NA,NA,NA,NonTarget
NLA12_ID-202,NA,NA,NA,WMTNS,XER,33.61933763,No,NLA12NEW,NLA12_BASE,Include,3.290387433,23293945,23293945,23293945,1437.08,Region_10,Nontarget-Ephemeral,17,17050102,NATURAL,NATURAL,42.36719522,-115.6988732,Big Lake,NA,3.119347814,1.71E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(20,50]",ID,ID_NLA12NEW,3.290387433,ID_>4,-1600520.748,711670.0837,NA,NA,NA,NonTarget
NLA12_ID-203,1,7587,8/1/2012,WMTNS,WMT,13.5957442,No,NLA12NEW,NLA12_BASE,Include,4.894451307,4469685,4469685,4469685,1998.3,Region_10,TargetSampleable,16,16010201,MAN_MADE,RESERVOIR,42.26037727,-111.4707171,Little Valley Reservoir,Little Valley Reservoir,1.865670748,1.60E+13,TargetSampleable,Target_Sampled,T,NA,PROB,"(10,20]",ID,ID_NLA12NEW,4.894451307,ID_>4,-1262383.855,636229.0074,NA,T,T,Target
NLA12_ID-204,NA,NA,NA,WMTNS,WMT,1.973972497,No,NLA12NEW,NLA12_BASE,Exclude,45.45833333,24161917,24161917,24161917,2617.83,Region_10,Inaccessible-Effort,17,17050120,NATURAL,NATURAL,43.99310538,-115.0939739,Unnamed,NA,0.577803906,1.71E+13,Inaccessible-Effort,Target_Inacc,NA,NA,PROB,"(1,4]",ID,ID_NLA12NEW,45.45833333,"ID_(1,4]",-1515810.558,879556.3881,NA,NA,NA,Target_Presumed
NLA12_ID-205,1,1000170,8/21/2012,WMTNS,WMT,13.58117154,No,NLA12NEW,NLA12_BASE,Include,4.894451307,24181213,24181213,24181213,2008.09,Region_10,TargetSampleable,17,17050123,NATURAL,NATURAL,44.97021316,-116.001262,Blackwell Lake,NA,1.736565188,1.71E+13,TargetSampleable,Target_Sampled,S,NA,PROB,"(10,20]",ID,ID_NLA12NEW,4.894451307,ID_>4,-1564053.768,1000820.069,R,S,S,Target
NLA12_ID-206,NA,NA,NA,WMTNS,XER,5.42116085,No,NLA12NEW,NLA12_BASE,Include,12.10496977,4557276,4557276,4557276,1484.31,Region_10,AccessDenied,16,16010202,MAN_MADE,RESERVOIR,42.28405971,-112.0058845,Unnamed,NA,1.238324234,1.60E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(4,10]",ID,ID_NLA12NEW,12.10496977,ID_>4,-1305201.974,646070.6156,NA,NA,NA,Target_Presumed
NLA12_ID-207,1,7168,7/12/2012,WMTNS,WMT,27.05353311,No,NLA12NEW,NLA12_BASE,Include,3.290387433,22992435,22992435,22992435,683.32,Region_10,TargetSampleable,17,17010215,MAN_MADE,RESERVOIR,48.27818524,-116.8311247,Blue Lake,Blue Lake,2.152291332,1.70E+13,TargetSampleable,Target_Sampled,S,NA,PROB,"(20,50]",ID,ID_NLA12NEW,3.290387433,ID_>4,-1548249.366,1372406.143,R,S,S,Target
NLA12_ID-208,NA,NA,NA,WMTNS,XER,7.339323053,No,NLA12NEW,NLA12_BASE,Include,12.10496977,23171065,23171065,23171065,1264.95,Region_10,Nontarget-MapError,17,17040209,NA,NA,42.60991285,-113.7621135,NA,NA,1.100368099,1.70E+13,Nontarget-MapError,Not_Lake,NA,NA,PROB,"(4,10]",ID,ID_NLA12NEW,12.10496977,ID_>4,-1440056.85,707296.0746,NA,NA,NA,NonTarget
NLA12_ID-209,1,6970,7/5/2012,WMTNS,WMT,12.44278782,No,NLA12NEW,NLA12_BASE,Include,4.894451307,24189312,24189312,24189312,2154.36,Region_10,TargetSampleable,17,17050124,MAN_MADE,RESERVOIR,44.79670477,-116.7326881,Hornet Reservoir,NA,1.71732417,1.71E+13,TargetSampleable,Target_Sampled,S,NA,PROB,"(10,20]",ID,ID_NLA12NEW,4.894451307,ID_>4,-1624535.755,994219.464,NA,S,S,Target
NLA12_ID-210,1,7412,7/24/2012,WMTNS,WMT,27.879266,No,NLA12NEW,NLA12_BASE,Include,3.290387433,23491363,23491363,23491363,2621.58,Region_10,TargetSampleable,17,17060201,NATURAL,NATURAL,43.94034156,-114.9417467,Alice Lake,NA,2.90445712,1.71E+13,TargetSampleable,Target_Sampled,R,NA,PROB,"(20,50]",ID,ID_NLA12NEW,3.290387433,ID_>4,-1505051.954,871369.9478,R,R,R,Target
NLA12_ID-211,NA,NA,NA,WMTNS,WMT,1.199411172,No,NLA12NEW,NLA12_BASE,Exclude,45.45833333,24465810,24465810,24465810,1975.85,Region_10,Nontarget-Vegetated,17,17040202,NATURAL,NATURAL,44.16159831,-111.0951723,Unnamed,NA,0.405590125,1.70E+13,Nontarget-Vegetated,Lake_Vegetated,NA,NA,PROB,"(1,4]",ID,ID_NLA12NEW,45.45833333,"ID_(1,4]",-1198420.589,840931.1986,NA,NA,NA,NonTarget
NLA12_ID-212,NA,NA,NA,WMTNS,WMT,4.333443048,No,NLA12NEW,NLA12_BASE,Include,12.10496977,23585129,23585129,23585129,2251.68,Region_10,Inaccessible-Barrier/Safety,17,17060302,NATURAL,NATURAL,46.25501229,-114.473438,Unnamed,NA,0.788219181,1.71E+13,Inaccessible-Barrier/Safety,Target_Inacc,NA,NA,PROB,"(4,10]",ID,ID_NLA12NEW,12.10496977,ID_>4,-1418579.195,1116682.571,NA,NA,NA,Target_Presumed
NLA12_ID-213,NA,NA,NA,WMTNS,WMT,12.08850859,No,NLA12NEW,NLA12_BASE,Include,4.894451307,23546810,23546810,23546810,1734.65,Region_10,Inaccessible-Barrier/Safety,17,17060207,NATURAL,NATURAL,45.61085703,-115.6213134,Fish Lake,NA,1.622014311,1.71E+13,Inaccessible-Barrier/Safety,Target_Inacc,NA,NA,PROB,"(10,20]",ID,ID_NLA12NEW,4.894451307,ID_>4,-1520165.879,1064351.565,NA,NA,NA,Target_Presumed
NLA12_ID-214,1,1000137,8/8/2012,WMTNS,XER,407.3951506,No,NLA12NEW,NLA12_BASE,Include,5.355105547,23192245,23192245,23192245,1444.65,Region_10,TargetSampleable,17,17040211,MAN_MADE,RESERVOIR,42.1873061,-113.92408,Lower Goose Creek Reservoir,NA,21.71478069,1.70E+13,TargetSampleable,Target_Sampled,S,NA,PROB,>50,ID,ID_NLA12NEW,5.355105547,ID_>4,-1461891.916,663349.1479,NA,S,S,Target
NLA12_ID-215,1,7479,7/25/2012,WMTNS,WMT,158.2617731,No,NLA12NEW,NLA12_BASE,Include,5.355105547,23491335,23491335,23491335,2133.65,Region_10,TargetSampleable,17,17060201,NATURAL,NATURAL,43.97945187,-114.8776554,Pettit Lake,NA,7.565321908,1.71E+13,TargetSampleable,Target_Sampled,R,NA,PROB,>50,ID,ID_NLA12NEW,5.355105547,ID_>4,-1499165.978,874632.6308,R,R,R,Target
NLA12_ID-216,1,1000126,8/7/2012,WMTNS,XER,29.38507822,No,NLA12NEW,NLA12_BASE,Include,3.290387433,23326678,23326678,23326678,1773.61,Region_10,TargetSampleable,17,17050104,MAN_MADE,RESERVOIR,42.53147462,-116.3645133,Dry Creek Reservoir,NA,3.526067553,1.71E+13,TargetSampleable,Target_Sampled,T,NA,PROB,"(20,50]",ID,ID_NLA12NEW,3.290387433,ID_>4,-1649881.425,741013.4389,NA,T,T,Target
NLA12_ID-217,NA,NA,NA,WMTNS,WMT,1.043572937,No,NLA12NEW,NLA12_BASE,Exclude,45.45833333,23246834,23246834,23246834,1608.09,Region_10,AccessDenied,17,17040218,MAN_MADE,RESERVOIR,43.60309394,-113.2667539,Unnamed,NA,0.496072298,1.70E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(1,4]",ID,ID_NLA12NEW,45.45833333,"ID_(1,4]",-1380300.992,808996.0104,NA,NA,NA,Target_Presumed
NLA12_ID-218,1,1000159,8/15/2012,WMTNS,WMT,10.93755364,No,NLA12NEW,NLA12_BASE,Include,4.894451307,23634730,23634730,23634730,1688.66,Region_10,TargetSampleable,17,17060308,NATURAL,NATURAL,47.07386493,-115.9576667,Lost Lake,NA,1.279058714,1.71E+13,TargetSampleable,Target_Sampled,S,NA,PROB,"(10,20]",ID,ID_NLA12NEW,4.894451307,ID_>4,-1512026.806,1228431.774,R,S,S,Target
NLA12_ID-219,NA,NA,NA,WMTNS,XER,12.47343012,No,NLA12NEW,NLA12_BASE,Include,4.894451307,23160424,23160424,23160424,1452.21,Region_10,Nontarget-Ephemeral,17,17040208,NA,NA,42.63548163,-112.1986436,Unnamed,NA,2.224807893,1.70E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(10,20]",ID,ID_NLA12NEW,4.894451307,ID_>4,-1314104.559,687452.5593,NA,NA,NA,NonTarget
NLA12_ID-220,1,1000169,8/22/2012,WMTNS,WMT,2.71785858,No,NLA12NEW,NLA12_BASE,Exclude,45.45833333,23565331,23565331,23565331,2362.78,Region_10,TargetSampleable,17,17060209,NATURAL,NATURAL,45.26811761,-116.2079681,Upper Twin Lake,NA,0.687914835,1.71E+13,TargetSampleable,Target_Sampled,S,NA,PROB,"(1,4]",ID,ID_NLA12NEW,45.45833333,"ID_(1,4]",-1572980.527,1036633.72,R,S,S,Target
NLA12_ID-221,1,1000158,8/16/2012,WMTNS,WMT,12.2231563,No,NLA12NEW,NLA12_BASE,Include,4.894451307,23592504,23592504,23592504,1944.63,Region_10,TargetSampleable,17,17060303,NATURAL,NATURAL,46.63155999,-114.3843753,Lily Lake,NA,1.321805523,1.71E+13,TargetSampleable,Target_Sampled,S,NA,PROB,"(10,20]",ID,ID_NLA12NEW,4.894451307,ID_>4,-1403801.229,1156318.384,NA,S,S,Target
NLA12_IL-101,1,9020,8/14/2012,EHIGH,SAP,27.94779888,No,NLA07RVT,NLA07_RVT12,Include,147.0390811,11867496,11867496,11867496,111.25,Region_5,Inaccessible-Barrier/Safety,5,5140203,MAN_MADE,MAN_MADE,37.39303013,-88.68764163,Sugar Creek Lake,NA,3.275114691,5.14E+12,Inaccessible-Barrier/Safety,Target_Inacc,NA,NLA06608-0980,PROB,"(20,50]",IL,IL_NLA07RVT,147.0390811,IL_>4,640640.2264,12671.38392,NA,NA,NA,Target_Presumed
NLA12_IL-102,NA,NA,NA,PLNLOW,TPL,5.154343476,No,NLA07RVT,NLA07_RVT12,Include,1332.410277,10144919,10144919,10144919,132.18,Region_5,AccessDenied,5,5140204,MAN_MADE,MAN_MADE,37.66926727,-88.83942997,Unnamed,NA,1.516993874,5.14E+12,AccessDenied,Target_Denied,NA,NLA06608-1060,PROB,"(4,10]",IL,IL_NLA07RVT,1332.410277,IL_>4,625036.9686,42529.05237,NA,NA,NA,Target_Presumed
NLA12_IL-103,1,8327,8/30/2012,PLNLOW,TPL,42.64361798,No,NLA07RVT,NLA07_RVT12,Include,13.83703919,6961999,6961999,6961999,229.16,Region_5,TargetSampleable,7,7080104,MAN_MADE,MAN_MADE,40.98833771,-90.40342515,Lake Storey,Storey Lake,7.406657942,7.08E+12,TargetSampleable,Target_Sampled,S,NLA06608-1532,PROB,"(20,50]",IL,IL_NLA07RVT,13.83703919,IL_>4,466807.3111,404648.074,NA,S,S,Target
NLA12_IL-103,2,8778,9/26/2012,PLNLOW,TPL,42.64361798,No,NLA07RVT,NLA07_RVT12,Include,13.83703919,6961999,6961999,6961999,229.16,Region_5,TargetSampleable,7,7080104,MAN_MADE,MAN_MADE,40.98833771,-90.40342515,Lake Storey,Storey Lake,7.406657942,7.08E+12,TargetSampleable,Target_Sampled,S,NLA06608-1532,PROB,"(20,50]",IL,IL_NLA07RVT,13.83703919,IL_>4,466807.3111,404648.074,NA,S,S,Target
NLA12_IL-104,1,7249,7/18/2012,PLNLOW,TPL,88.50454108,No,NLA07RVT,NLA07_RVT12,Include,54.29465472,14770206,14770206,14770206,257.23,Region_5,TargetSampleable,7,7120006,NATURAL,NATURAL,42.19772807,-88.10331921,Lake Zurich,Lake Zurich,3.989732142,7.12E+12,TargetSampleable,Target_Sampled,T,NLA06608-1435,PROB,>50,IL,IL_NLA07RVT,54.29465472,IL_>4,647047.4005,553140.1873,NA,T,T,Target
NLA12_IL-105,1,8556,9/13/2012,PLNLOW,TPL,296.1995854,No,NLA07RVT,NLA07_RVT12,Include,39.85661628,10284202,10284202,10284202,184.92,Region_5,TargetSampleable,5,5120111,MAN_MADE,MAN_MADE,39.41011547,-87.80523888,Mill Creek Lake,NA,36.78984462,5.12E+12,TargetSampleable,Target_Sampled,R,NLA06608-0020,PROB,>50,IL,IL_NLA07RVT,39.85661628,IL_>4,698296.1759,244214.5228,NA,R,R,Target
NLA12_IL-106,1,7282,7/19/2012,PLNLOW,TPL,154.8025399,No,NLA07RVT,NLA07_RVT12,Include,13.83703919,14769830,14769830,14769830,223.92,Region_5,TargetSampleable,7,7120006,NATURAL,NATURAL,42.37464061,-88.13351269,Long Lake,Long Lake,8.802183045,7.12E+12,TargetSampleable,Target_Sampled,T,NLA06608-0155,PROB,>50,IL,IL_NLA07RVT,13.83703919,IL_>4,642943.3501,572650.1907,NA,T,T,Target
NLA12_IL-107,NA,NA,NA,PLNLOW,TPL,1.375867429,No,NLA12NEW,NLA12_BASE,Exclude,1019.5,13464095,13464095,13464095,224.81,Region_5,Nontarget-Ephemeral,7,7120003,NA,NA,41.47685012,-87.71241521,Unnamed,NA,0.491302434,7.12E+12,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(1,4]",IL,IL_NLA12NEW,1019.5,"IL_(1,4]",686023.096,475520.3441,NA,NA,NA,NonTarget
NLA12_IL-108,NA,NA,NA,PLNLOW,TPL,15.16836829,No,NLA12NEW,NLA12_BASE,Include,51.36939535,13780590,13780590,13780590,131.57,Region_5,AccessDenied,7,7140106,MAN_MADE,MAN_MADE,38.06100057,-89.26876759,Burning Star Lake Number 2,NA,3.671585785,7.14E+12,AccessDenied,Target_Denied,NA,NA,PROB,"(10,20]",IL,IL_NLA12NEW,51.36939535,IL_>4,584518.1024,83585.09727,NA,NA,NA,Target_Presumed
NLA12_IL-109,1,7446,7/25/2012,PLNLOW,TPL,13.15251632,No,NLA12NEW,NLA12_BASE,Include,51.36939535,5913645,5913645,5913645,195.55,Region_5,TargetSampleable,7,7130012,MAN_MADE,MAN_MADE,39.44330979,-89.95992399,Palmyra-Modesto City Lake,Palmyra-Modesto City Lake,2.500981851,7.13E+12,TargetSampleable,Target_Sampled,S,NA,PROB,"(10,20]",IL,IL_NLA12NEW,51.36939535,IL_>4,514745.2836,234172.2515,NA,S,S,Target
NLA12_IL-109,2,8624,9/18/2012,PLNLOW,TPL,13.15251632,No,NLA12NEW,NLA12_BASE,Include,51.36939535,5913645,5913645,5913645,195.55,Region_5,TargetSampleable,7,7130012,MAN_MADE,MAN_MADE,39.44330979,-89.95992399,Palmyra-Modesto City Lake,Palmyra-Modesto City Lake,2.500981851,7.13E+12,TargetSampleable,Target_Sampled,S,NA,PROB,"(10,20]",IL,IL_NLA12NEW,51.36939535,IL_>4,514745.2836,234172.2515,NA,S,S,Target
NLA12_IL-110,1,6809,6/26/2012,PLNLOW,TPL,1.734537234,No,NLA12NEW,NLA12_BASE,Exclude,1019.5,10081064,10081064,10081064,235.34,Region_5,TargetSampleable,5,5120109,MAN_MADE,MAN_MADE,40.48022364,-88.10299877,Loda Sportsmans Lake,NA,0.512970999,5.12E+12,TargetSampleable,Target_Sampled,S,NA,PROB,"(1,4]",IL,IL_NLA12NEW,1019.5,"IL_(1,4]",663030.6756,361555.6968,NA,S,S,Target
NLA12_IL-111,1,8499,9/12/2012,PLNLOW,TPL,333.9449364,No,NLA12NEW,NLA12_BASE,Include,35.86111249,10432788,10432788,10432788,144.81,Region_5,TargetSampleable,5,5120114,MAN_MADE,MAN_MADE,38.75927501,-88.067551,East Fork Lake,NA,37.2060316,5.12E+12,TargetSampleable,Target_Sampled,T,NA,PROB,>50,IL,IL_NLA12NEW,35.86111249,IL_>4,682078.4736,169625.5927,NA,T,T,Target
NLA12_IL-112,1,7933,8/15/2012,PLNLOW,TPL,1.852140246,No,NLA12NEW,NLA12_BASE,Exclude,1019.5,13783650,13783650,13783650,129.26,Region_5,TargetSampleable,7,7140106,MAN_MADE,MAN_MADE,37.82087568,-88.90132266,Unnamed,NA,0.567287425,7.14E+12,TargetSampleable,Target_Sampled,S,NA,PROB,"(1,4]",IL,IL_NLA12NEW,1019.5,"IL_(1,4]",618376.4745,59068.19995,NA,S,S,Target
NLA12_IL-113,NA,NA,NA,PLNLOW,TPL,7.573775184,No,NLA12NEW,NLA12_BASE,Include,133.8869592,14819729,14819729,14819729,174.25,Region_5,Nontarget-TooShallow,7,7130008,MAN_MADE,MAN_MADE,39.95026421,-89.53244246,Williamsville Lake,NA,1.665926908,7.13E+12,Nontarget-TooShallow,Lake_Shallow,NA,NA,PROB,"(4,10]",IL,IL_NLA12NEW,133.8869592,IL_>4,547258.322,293247.7479,NA,NA,NA,NonTarget
NLA12_IL-114,1,8303,8/29/2012,PLNLOW,TPL,72.90324707,No,NLA12NEW,NLA12_BASE,Include,33.22957761,13583718,13583718,13583718,196.36,Region_5,TargetSampleable,7,7130005,MAN_MADE,MAN_MADE,40.50804437,-90.16117672,Old Mans Lake,NA,26.77754509,7.13E+12,TargetSampleable,Target_Sampled,S,NA,PROB,>50,IL,IL_NLA12NEW,33.22957761,IL_>4,490291.0283,352174.5951,NA,S,S,Target
