SITE_ID,VISIT_NO,DATE_COL,AMFCALL,AMFCEMERGENT,AMFCFLOATING,AMFCSUBMERGENT,BFFFLAT,BFFGRADUAL,BFFSTEEP,BFFVERTICAL,BFOANGLE,BFXHORIZDIST,BFXHORIZDIST_DD,BFXVERTHEIGHT,BFXVERTHEIGHT_DD,BSFCBEDROCK,BSFCBOULDERS,BSFCCOBBLE,BSFCGRAVEL,BSFCORGANIC,BSFCSAND,BSFCSILT,BSFCWOOD,BSISITEVARIETY,BSISTAVARIETY,BSVLDIA,BSXLDIA,FCFCAQUATIC,FCFCAQUATIC_DD,FCFCAQUATIC_LIT,FCFCAQUATIC_SIM,FCFCBOULDERS,FCFCBOULDERS_DD,FCFCBOULDERS_LIT,FCFCBOULDERS_SIM,FCFCBRUSH,FCFCBRUSH_DD,FCFCBRUSH_LIT,FCFCBRUSH_SIM,FCFCLEDGES,FCFCLEDGES_DD,FCFCLEDGES_LIT,FCFCLEDGES_SIM,FCFCLIVETREES,FCFCLIVETREES_DD,FCFCLIVETREES_LIT,FCFCLIVETREES_SIM,FCFCOVERHANG,FCFCOVERHANG_DD,FCFCOVERHANG_LIT,FCFCOVERHANG_SIM,FCFCSNAG,FCFCSNAGS_DD,FCFCSNAGS_LIT,FCFCSNAGS_SIM,FCFCSTRUCTURES,FCFCSTRUCTURES_DD,FCFCSTRUCTURES_LIT,FCFCSTRUCTURES_SIM,FCFPALL,FCFPALL_DD,FCFPALL_LIT,FCFPALL_SIM,HIFPANY_SYN,HIFPANYCIRCA_SYN,HIIAG_SYN,HIIAGCIRCA_SYN,HIIALL_SYN,HIIALLCIRCA_SYN,HIINONAG_SYN,HIINONAGCIRCA_SYN,HIPWAG_SYN,HIPWALL_SYN,HIPWBUILDINGS_SYN,HIPWCOMMERCIAL_SYN,HIPWCROPS_SYN,HIPWDOCKS_SYN,HIPWLANDFILL_SYN,HIPWLAWN_SYN,HIPWNONAG_SYN,HIPWORCHARD_SYN,HIPWOTHER_SYN,HIPWPARK_SYN,HIPWPASTURE_SYN,HIPWPOWERLINES_SYN,HIPWROADS_SYN,HIPWWALLS_SYN,HORIZDD,VERTDD,LitCvrQc3OE,LitRipCvrQc3OE,RDis_IX,RVegQc3OE,RVFCCANBIG,RVFCCANBIG_DD,RVFCCANBIG_RIP,RVFCCANBIG_SYN,RVFCCANSMALL,RVFCCANSMALL_DD,RVFCCANSMALL_RIP,RVFCCANSMALL_SYN,RVFCGNDBARE,RVFCGNDBARE_DD,RVFCGNDBARE_RIP,RVFCGNDBARE_SYN,RVFCGNDINUNDATED,RVFCGNDINUNDATED_DD,RVFCGNDINUNDATED_RIP,RVFCGNDINUNDATED_SYN,RVFCGNDNONW,RVFCGNDNONW_DD,RVFCGNDNONW_RIP,RVFCGNDNONW_SYN,RVFCGNDWOODY,RVFCGNDWOODY_DD,RVFCGNDWOODY_RIP,RVFCGNDWOODY_SYN,RVFCUNDNONW,RVFCUNDNONW_DD,RVFCUNDNONW_RIP,RVFCUNDNONW_SYN,RVFCUNDWOODY,RVFCUNDWOODY_DD,RVFCUNDWOODY_RIP,RVFCUNDWOODY_SYN,RVICANOPY,RVICANOPY_DD,RVICANOPY_RIP,RVICANOPY_SYN,RVICANUND,RVICANUND_DD,RVICANUND_RIP,RVICANUND_SYN,RVIGROUND,RVIGROUND_DD,RVIGROUND_RIP,RVIGROUND_SYN,RVIHERBS,RVIHERBS_DD,RVIHERBS_RIP,RVIHERBS_SYN,RVITALLWOOD,RVITALLWOOD_DD,RVITALLWOOD_RIP,RVITALLWOOD_SYN,RVITOTALVEG,RVITOTALVEG_DD,RVITOTALVEG_RIP,RVITOTALVEG_SYN,RVIUNDERSTORY,RVIUNDERSTORY_DD,RVIUNDERSTORY_RIP,RVIUNDERSTORY_SYN,RVIWOODY,RVIWOODY_DD,RVIWOODY_RIP,RVIWOODY_SYN,SIVDEPTH,SIXDEPTH,SSFCBEDROCK,SSFCBOULDERS,SSFCCOBBLE,SSFCGRAVEL,SSFCORGANIC,SSFCOTHER,SSFCSAND,SSFCSILT,SSFCWOOD,SSISITEVARIETY,SSISTAVARIETY,SSVLDIA,SSXLDIA
NLA12_ME-130,1,8/6/2012,0.669444444,0.5,0.033333333,0.359375,0.5,0.2,0.3,0,FLAT,NA,0,NA,0,0.034285714,NA,0.0825,0,0.170681818,0.02,0.396915584,0.295616883,6,2.8,0.234847966,-0.217526709,NA,0,0.515,0.515,NA,0,0.065,0.065,NA,0,0.21,0.21,NA,0,0,0,NA,0,0.01,0.01,NA,0,0.19,0.19,NA,0,0.07,0.07,NA,0,0,0,NA,0,1,1,0.2,0.1,0,0,0.25,0.1,0.25,0.1,0,0.020833333,0.05,0,0,0.1,0,0.1,0.027777778,0,NA,0,0,0,0,0,0,0,1.90274954,1.224672698,0.15,0.922203598,NA,0,0.32,0.32,NA,0,0.3575,0.3575,NA,0,0.600873663,0.600873663,NA,0,0.009090909,0.009090909,NA,0,0.098841231,0.098841231,NA,0,0.30107832,0.30107832,NA,0,0.025,0.025,NA,0,0.475,0.475,NA,0,0.6775,0.6775,NA,0,1.1775,1.1775,NA,0,0.29,0.29,NA,0,0.1075,0.1075,NA,0,1.1525,1.1525,NA,0,1.4625,1.4625,NA,0,0.5,0.5,NA,0,1.355,1.355,0.513809303,1.18,0.037745098,0.065580629,0,0,0.170288437,0.565479098,0,0,0.160906738,4,3.7,0.281533762,0.322995347
NLA12_ND-131,1,8/6/2012,0.044444444,0,0,0.04,0.1,0.1,0.7,0.1,STEEP,NA,5.777777778,NA,0,0,NA,0.005714286,0.033699634,0,0.766869287,0.193716794,0,4,1.9,0.129945117,-0.142895488,NA,0,0.04,0.0135,NA,0,0,0,NA,0.1075,0.005,0.078888889,NA,0.025,0.075,0.068888889,NA,0,0,0,NA,0.005,0,0,NA,0.005,0,0.004,NA,0,0.03,0.03,NA,0.5,0.7,0.777777778,0.8,0.3,0.348148148,0.111111111,1.497777778,0.722222222,1.14962963,0.611111111,0.108045977,0.122222222,0.123333333,0,0,0.173333333,0.081481481,0.173333333,0.126893939,0,0,0.15,0.348148148,0.096296296,0.151851852,0.2,5.777777778,0,0.163553422,0.099506129,0.521477532,0.060497921,NA,0,0.01,0.007333333,NA,0,0.01,0.007333333,NA,0.5,0.151954901,0.37232077,NA,0,0,0,NA,0,0.81902164,0.605872938,NA,0,0.029023459,0.021806292,NA,0,0.03,0.014,NA,0,0.02,0.013333333,NA,0,0.02,0.014666667,NA,0,0.07,0.042,NA,0,0.905,0.5005,NA,0,0.905,0.498166667,NA,0,0.04,0.028,NA,0,0.975,0.5425,NA,0,0.05,0.027333333,NA,0,0.07,0.044333333,0.206559112,0.76,0.022222222,0,0.11891253,0.222790916,0,0,0.61634863,0.014847654,0.004878049,6,2.6,0.120168955,0.04178174
NLA12_CA-188,1,8/6/2012,0.075,0.035,0,0.02,0,0.1,0.4,0.5,NEAR_VERTICAL,NA,1.844444444,NA,2,0.054166667,NA,0.303151135,0.176448626,0.03046595,0.080501562,0.341804522,0.013461538,7,4.2,0.329859619,0.048825138,NA,0.005,0.015,0.0129,NA,0.1075,0.085,0.091425,NA,0.055,0.01,0.019944444,NA,0.4125,0.385,0.38935,NA,0,0,0,NA,0.1175,0.015,0.034175,NA,0,0,0,NA,0,0,0,NA,1,1,1,0.5,0,0,0,0.491333333,0,0.491333333,0,0,0.040944444,0,0,0,0,0,0,0.054592593,0,NA,0,0,0.05,0.262666667,0.178666667,1.844444444,2,1.290150738,0.852183044,0.164729549,0.712280366,NA,0,0.035,0.030933333,NA,0,0.045,0.039111111,NA,0.808307909,0.552936047,0.564203629,NA,0.004081633,0,7.91652e-4,NA,0.17840062,0.372794203,0.433817216,NA,0.009209838,0.074269749,0.06400874,NA,0,0.02,0.017666667,NA,0.005,0.05,0.044148148,NA,0,0.08,0.066133333,NA,0.005,0.15,0.123533333,NA,0.1825,0.335,0.310466667,NA,0.1675,0.305,0.286933333,NA,0.005,0.13,0.105866667,NA,0.1825,0.485,0.433266667,NA,0.005,0.07,0.0574,NA,0.015,0.18,0.146333333,1.509230856,5.8,0.028636364,0.035847325,0.117615001,0.080847325,0.117867388,0.176437486,0.084119094,0.219970309,0.138659708,8,5.9,0.309410297,0.06167645
NLA12_MT-124,1,8/6/2012,0,0,0,0.0575,0,0.3,0.7,0,STEEP,NA,48.9,NA,4.68,0,NA,0.394385614,0.436030636,0,0.071448551,0.075582751,0.022552448,5,3.2,0.145845297,0.2254978,NA,0,0,0,NA,0.125,0.14,0.125,NA,0.07,0.03,0.07,NA,0.005,0,0.005,NA,0,0,0,NA,0,0,0,NA,0.005,0,0.005,NA,0.0875,0.0875,0.0875,NA,1,0.9,1,0.5,0.2,0,0,0.64,0.3,0.64,0.3,0,0.053333333,0,0,0,0,0.09,0,0.071111111,0,NA,0.05,0,0,0.35,0.15,48.9,4.68,0.692998627,0.887519021,0.295121951,1.057332267,NA,0,0.2125,0.038666667,NA,0,0.2,0.053333333,NA,0.901004851,0.364502165,0.803798073,NA,0,0,0,NA,0.088461538,0.346320346,0.138443127,NA,0.010533611,0.289177489,0.0577588,NA,0.005,0.18,0.04,NA,0,0.2,0.053333333,NA,0,0.4125,0.092,NA,0.005,0.7925,0.185333333,NA,0.04,0.34,0.111,NA,0.035,0.36,0.107333333,NA,0,0.6125,0.145333333,NA,0.045,1.1325,0.296333333,NA,0.005,0.38,0.093333333,NA,0.01,0.7725,0.189,0.998053661,2.55,0,0.198573904,0.311740917,0.338510544,0,0.007142857,0.057868775,0.060842491,0.025320513,6,4.4,0.117404484,0.249199142
NLA12_SD-147,1,8/6/2012,0.7825,0.025,0,0.7825,0.3,0.3,0.4,0,STEEP,NA,0,NA,0,0,NA,0.027627628,0.004444444,0.267495542,0.004255319,0.690771661,0.005405405,6,2.4,0.087193472,-0.385968958,NA,0,0.7825,0.7825,NA,0,0,0,NA,0,0.005,0.005,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0.0875,0.0875,NA,0,1,1,1,0.9,1,0.8,2.5,1.9,1.5,1.1,0.333333333,0.132231405,0.05,0,0.1,0,0,0.05,0.065934066,0,1,0,0.9,0.1,0.25,0.05,0,0,0.060826489,0.247549389,0.883333333,0.377167539,NA,0,0.027777778,0.027777778,NA,0,0.1675,0.1675,NA,0,0.295156325,0.295156325,NA,0,0.118835979,0.118835979,NA,0,0.586007696,0.586007696,NA,0,0,0,NA,0,0.3575,0.3575,NA,0,0.011111111,0.011111111,NA,0,0.1925,0.1925,NA,0,0.56,0.56,NA,0,0.565,0.565,NA,0,0.8575,0.8575,NA,0,0.2025,0.2025,NA,0,1.06,1.06,NA,0,0.3675,0.3675,NA,0,0.2025,0.2025,0.416466619,1.27,0,0,0.061437584,0.042123738,0.097407414,0.308042527,0.072356297,0.443991325,0.019040248,6,3.3,0.159789064,-0.204883216
NLA12_OR-105,1,8/6/2012,0.355,0,0,0.355,0.3,0.6,0.1,0,GRADUAL,NA,59.19,NA,23.21,0,NA,0.181542778,0.112014476,0.035978836,0.156136169,0.51432774,0,5,3,0.288550881,-0.145831722,NA,0.015,0.2975,0.06675,NA,0.05,0.035,0.05,NA,0.01,0,0.01,NA,0.02,0.055,0.02,NA,0.005,0,0.005,NA,0.005,0,0.005,NA,0.005,0,0.005,NA,0.005,0.025,0.005,NA,0.7,1,0.8,0.9,0.1,0.05,0,1.3,0.2,1.25,0.2,0.016666667,0.108333333,0.2,0,0,0.1,0.2,0,0.138888889,0,NA,0.2,0.05,0,0.45,0.1,59.19,23.21,0.386793975,0.115943504,0.35,0.060600365,NA,0,0.065,0,NA,0,0.025,0,NA,0.710839723,0.382202381,0.717753834,NA,0.015119691,0,0.01142644,NA,0.224545389,0.379810354,0.203545389,NA,0.049495196,0.237987265,0.067274337,NA,0.02,0.065,0.024666667,NA,0.015,0.2375,0.038333333,NA,0,0.09,0,NA,0.035,0.3925,0.063,NA,0.285,0.6375,0.268666667,NA,0.24,0.465,0.214333333,NA,0.015,0.3275,0.038333333,NA,0.305,1.03,0.321333333,NA,0.035,0.3025,0.063,NA,0.065,0.565,0.107,1.452048362,2.12,0,0.07314492,0.164369731,0.169445701,0.040743774,0.104953438,0.14208663,0.300527673,0.004728132,7,4.333333333,0.270921805,-0.035039085
NLA12_MN-121,1,8/6/2012,0.555,0.06,0.0875,0.4925,0.6,0.2,0.2,0,FLAT,NA,0,NA,0,0,NA,0.034285714,0.352217897,0.111170056,0.385549439,0.085836723,0.030940171,6,3.5,0.178960884,-0.014432911,NA,0,0.5225,0.5225,NA,0,0,0,NA,0,0.02,0.02,NA,0,0,0,NA,0,0,0,NA,0,0.0975,0.0975,NA,0,0,0,NA,0,0.1175,0.1175,NA,0,1,1,0.9,0.9,0.15,0.1,4.1,3.1,3.95,3,0.05,0.26446281,0.4,0,0.15,0.7,0.1,0.7,0.335164835,0,1,0.25,0,0.2,0.15,0.45,0,0,0.475471556,0.500848334,0.862280702,0.545355836,NA,0,0.095,0.095,NA,0,0.1,0.1,NA,0,0.018835979,0.018835979,NA,0,0,0,NA,0,0.623216931,0.623216931,NA,0,0.35794709,0.35794709,NA,0,0.0925,0.0925,NA,0,0.1725,0.1725,NA,0,0.195,0.195,NA,0,0.46,0.46,NA,0,0.69,0.69,NA,0,0.5125,0.5125,NA,0,0.3675,0.3675,NA,0,1.15,1.15,NA,0,0.265,0.265,NA,0,0.6375,0.6375,0.222111083,0.94,0.005128205,0.179339101,0.114862709,0.107158119,0.039506986,0.229891842,0.271664788,0.012435644,0.040012606,8,4.7,0.279927422,0.098561232
NLA12_DE-101,1,8/6/2012,0.3525,0.175,0.3775,0.235,0.2,0.1,0.7,0,STEEP,NA,0,NA,0,0,NA,0.009090909,0.095454545,0.290969506,0.137121212,0.389436939,0.077926888,6,2.9,0.213575655,-0.295092746,NA,0,0.06,0.06,NA,0,0,0,NA,0,0.05,0.05,NA,0,0.005,0.005,NA,0,0.005,0.005,NA,0,0.2875,0.2875,NA,0,0,0,NA,0,0.03,0.03,NA,0,1,1,0.4,0.4,0,0,0.8,0.6,0.8,0.6,0,0.06,0.2,0,0,0.15,0,0.15,0.078947368,0,0.1,0.1,0,0,0.1,0,0,0,0.283758565,0.275458562,0.422222222,0.350984107,NA,0,0.13,0.13,NA,0,0.2225,0.2225,NA,0,0.447315853,0.447315853,NA,0,0.045763496,0.045763496,NA,0,0.433604708,0.433604708,NA,0,0.073315943,0.073315943,NA,0,0.1375,0.1375,NA,0,0.105,0.105,NA,0,0.3525,0.3525,NA,0,0.595,0.595,NA,0,0.44,0.44,NA,0,0.4975,0.4975,NA,0,0.4575,0.4575,NA,0,1.005,1.005,NA,0,0.2425,0.2425,NA,0,0.5075,0.5075,0.198885785,1.32,0,0,0.007692308,0.038461538,0.122576026,0.47240373,0.089960356,0.167576026,0.101330015,6,3.4,0.172584352,-0.195836752
NLA12_SD-137,1,8/7/2012,0.875,0,0,0.875,0,1,0,0,GRADUAL,NA,6,NA,0.5,0,NA,0,0,0.5,0,0.5,0,2,2,0,-0.422184875,NA,0,0.875,0.35,NA,0,0,0,NA,0.041666667,0,0.025,NA,0,0,0,NA,0.095833333,0,0.0575,NA,0.095833333,0.095833333,0.095833333,NA,0,0,0,NA,0,0,0,NA,0.166666667,1,1,1,1,1.216666667,1,2.016666667,1.166666667,0.8,0.166666667,0.405555556,0.168055556,0.083333333,0,0.216666667,0,0.166666667,0.083333333,0.088888889,0,NA,0,1,0.083333333,0.216666667,0.166666667,6,0.5,0.19592337,0.076178628,0.936575053,0,NA,0.145833333,0.095833333,0.115833333,NA,0,0.008333333,0.005,NA,0.871962872,0.202020202,0.478847614,NA,0,0,0,NA,0.128037128,0.797979798,0.521152386,NA,0,0,0,NA,0.041666667,0.141666667,0.101666667,NA,0,0,0,NA,0.145833333,0.104166667,0.120833333,NA,0.1875,0.245833333,0.2225,NA,0.108333333,0.675,0.448333333,NA,0.15,0.816666667,0.55,NA,0.145833333,0.104166667,0.120833333,NA,0.295833333,0.920833333,0.670833333,NA,0.041666667,0.141666667,0.101666667,NA,0.145833333,0.104166667,0.120833333,0.25819889,1.333333333,0,0,0.046296296,0.046296296,0.152001537,0.42050582,0.009259259,0.316381532,0.009259259,6,3.166666667,0.195122549,-0.226277546
NLA12_TX-104,1,8/7/2012,0.34,0.02,0.005,0.4175,0.7,0.1,0.2,0,FLAT,NA,0,NA,0,0,NA,0,0,0.076455988,0,0.575232323,0.348311688,3,2.9,0,-0.422184875,NA,0,0.7625,0.7625,NA,0,0,0,NA,0,0.21,0.21,NA,0,0,0,NA,0,0,0,NA,0,0.06,0.06,NA,0,0.035,0.035,NA,0,0.025,0.025,NA,0,1,1,1,0.7,0.1,0.1,1.377777778,0.822222222,1.277777778,0.722222222,0.033333333,0.100806452,0.15,0,0,0.15,0.1,0.277777778,0.122340426,0,0.2,0,0.1,0.2,0,0.2,0,0,0.975925661,0.517658308,0.67,0.232804568,NA,0,0.005,0.005,NA,0,0.035,0.035,NA,0,0.055405405,0.055405405,NA,0,0.033699634,0.033699634,NA,0,0.894647065,0.894647065,NA,0,0.016247896,0.016247896,NA,0,0.0925,0.0925,NA,0,0.06,0.06,NA,0,0.04,0.04,NA,0,0.1925,0.1925,NA,0,0.86,0.86,NA,0,0.9075,0.9075,NA,0,0.1,0.1,NA,0,1.0225,1.0225,NA,0,0.1525,0.1525,NA,0,0.115,0.115,0.171593836,0.55,0,0.004255319,0.021276596,0,0.060883585,0.598561637,0,0.143464445,0.171558418,5,3.6,0.177575093,-0.24179621
NLA12_WI-144,1,7/26/2012,0.755,0,0.1725,0.755,0.7,0.3,0,0,FLAT,NA,0,NA,0,0,NA,0.018367347,0.014285714,0.037706083,0.208575054,0.62957238,0.091493421,6,3.4,0.136740092,-0.322593751,NA,0,0.755,0.755,NA,0,0.025,0.025,NA,0,0.085,0.085,NA,0,0.005,0.005,NA,0,0,0,NA,0,0.04,0.04,NA,0,0.025,0.025,NA,0,0.01,0.01,NA,0,1,1,1,0.6,0,0,2.8,1.7,2.8,1.7,0,0.215384615,0.3,0.15,0,0.4,0.5,0.45,0.28,0,0,0.1,0,0.45,0.35,0.1,0,0,0.823113083,0.602002604,0.668421053,0.522939612,NA,0,0.082222222,0.082222222,NA,0,0.317777778,0.317777778,NA,0,0.138738739,0.138738739,NA,0,0.018518519,0.018518519,NA,0,0.744594595,0.744594595,NA,0,0,0,NA,0,0.2425,0.2425,NA,0,0.1525,0.1525,NA,0,0.4125,0.4125,NA,0,0.8075,0.8075,NA,0,0.1925,0.1925,NA,0,0.43,0.43,NA,0,0.565,0.565,NA,0,0.995,0.995,NA,0,0.395,0.395,NA,0,0.565,0.565,0.275680975,0.76,0,0.025357143,0.052857143,0.01,0.090512987,0.640073654,0.028571429,0.098134568,0.054493077,7,3.8,0.315913711,-0.132009585
NLA12_MN-119,1,8/7/2012,0.2475,0,0,0.2475,0.2,0.4,0.4,0,"GRADUAL, STEEP",NA,0,NA,0,0,NA,0.237064085,0.355464303,0.01328976,0.20240005,0.184089494,0.007692308,6,3.6,0.224975664,0.077808415,NA,0,0.2125,0.2125,NA,0,0.005,0.005,NA,0,0.005,0.005,NA,0,0,0,NA,0,0,0,NA,0,0.045,0.045,NA,0,0.005,0.005,NA,0,0.035,0.035,NA,0,0.9,1,0.9,0.7,0.1,0,4,2.9,3.9,2.9,0.033333333,0.262295082,0.3,0,0.05,0.5,0.45,0.5,0.336956522,0,1,0.1,0.05,0.35,0.35,0.35,0,0,0.165775615,0.480466346,0.757407407,0.700786585,NA,0,0.06,0.06,NA,0,0.07,0.07,NA,0,0.042732083,0.042732083,NA,0,0,0,NA,0,0.680222887,0.680222887,NA,0,0.27704503,0.27704503,NA,0,0.05,0.05,NA,0,0.13,0.13,NA,0,0.13,0.13,NA,0,0.31,0.31,NA,0,0.8325,0.8325,NA,0,0.6475,0.6475,NA,0,0.26,0.26,NA,0,1.1425,1.1425,NA,0,0.18,0.18,NA,0,0.495,0.495,0.442844342,1.05,0.005128205,0.38650004,0.278009981,0.083345483,0.012165899,0.061629318,0.083852424,0.005714286,0.083654364,8,4.1,0.146099121,0.346433959
NLA12_VA-R18,1,8/7/2012,0.0625,0.0625,0,0,0,0.9,0.1,0,GRADUAL,NA,0,NA,0,0,NA,0,0,0.25051869,0.261926313,0.283657928,0.203897068,4,3.9,0.085091535,-0.270777632,NA,0,0.0625,0.0625,NA,0,0,0,NA,0,0.19,0.19,NA,0,0.005,0.005,NA,0,0,0,NA,0,0.2875,0.2875,NA,0,0.16,0.16,NA,0,0.025,0.025,NA,0,1,1,0.2,0.1,0,0,0.25,0.1,0.25,0.1,0,0.019230769,0,0,0,0.15,0,0.1,0.025,0,0,0,0,0,0,0,0,0,1.03328701,0.850431213,0.15,0.674383613,NA,0,0.2075,0.2075,NA,0,0.3,0.3,NA,0,0.387965368,0.387965368,NA,0,0,0,NA,0,0.308571429,0.308571429,NA,0,0.303463203,0.303463203,NA,0,0.11,0.11,NA,0,0.4125,0.4125,NA,0,0.5225,0.5225,NA,0,1.045,1.045,NA,0,0.5075,0.5075,NA,0,0.3675,0.3675,NA,0,0.935,0.935,NA,0,1.5525,1.5525,NA,0,0.5225,0.5225,NA,0,1.185,1.185,0.38311588,0.93,0,0,0,0,0.146968154,0.631517162,0.039712289,0.044840494,0.1369619,4,4.7,0.043494889,-0.228032104
NLA12_OK-132,1,8/7/2012,0.7875,0,0,0.875,0.6,0.4,0,0,FLAT,NA,2.4,NA,0.84,0,NA,0,0,0,0.6,0,0.1,2,0.9,0.044479772,-0.064457313,NA,0.22,0.875,0.707625,NA,0,0,0,NA,0.02,0.025,0.024,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0.01,0.005,0.00575,NA,0,0,0,NA,0.9,1,1,0.2,0,0,0,0.15,0,0.15,0,0,0.011538462,0,0,0,0.073333333,0,0,0.015,0,0,0,0,0,0,0.076666667,2.4,0.84,0.104443082,0.466517885,0.065217391,0.717461483,NA,0,0.025,0.022166667,NA,0,0.045,0.0395,NA,0.26169697,0.02022022,0.041998902,NA,0,0,0,NA,0.33830303,0.637337337,0.652270617,NA,0,0.342442442,0.305730481,NA,0,0.3025,0.25475,NA,0,0.125,0.111,NA,0,0.07,0.061666667,NA,0,0.4975,0.427416667,NA,0.045,0.6225,0.531666667,NA,0.045,0.78,0.659416667,NA,0,0.195,0.172666667,NA,0.045,1.12,0.959083333,NA,0,0.4275,0.36575,NA,0,0.34,0.299666667,0.271006355,0.73,0,0,0,0,0.565785,0.20136034,0.164677503,0,0.068177157,3,2.9,0.03962573,-0.046040937999999997
NLA12_CA-119,1,8/7/2012,0,0,0,0,0,0.2,0.2,0.6,NEAR_VERTICAL,NA,17.6,NA,22.6,0.097264249,NA,0.590979466,0.125706243,0.019642857,0.05432712,0.039635854,0.072444211,7,4.3,0.16056889,0.358247971,NA,0,0,0,NA,0.1725,0.1925,0.1725,NA,0.05,0.035,0.05,NA,0.6325,0.575,0.6325,NA,0,0,0,NA,0.015,0,0.015,NA,0.03,0.01,0.03,NA,0.0875,0.0875,0.0875,NA,1,1,1,0.4,0.3,0,0,0.655555556,0.3,0.655555556,0.3,0,0.054621849,0,0,0,0.15,0.1,0,0.073033708,0,NA,0.055555556,0,0.05,0.2,0.1,17.6,22.6,2.155655666,0.792871252,0.347986577,0.32120454,NA,0,0.025,0.003333333,NA,0,0.035,0.005,NA,0.857488488,0.257084249,0.780264017,NA,0,0,0,NA,0.117157292,0.716688645,0.194065096,NA,0.02535422,0.026227106,0.025670888,NA,0,0.015,0,NA,0,0.055,0.011666667,NA,0,0.06,0.008333333,NA,0,0.13,0.02,NA,0.135,0.675,0.2075,NA,0.11,0.665,0.1825,NA,0,0.115,0.02,NA,0.135,0.805,0.2275,NA,0,0.07,0.011666667,NA,0.025,0.14,0.045,5.536234179,8.19,0.054804805,0.133437534,0.288725226,0.062179644,0.034552016,0.320263346,0.016269841,0.041071429,0.04869616,8,5.6,0.208238378,0.305814624
NLA12_WA-R11,1,8/7/2012,0.1625,0.1275,0,0.065,0.5,0.3,0.2,0,FLAT,NA,0,NA,0,0,NA,0.047474801,0.096337546,0.006060606,0.175467146,0.653626032,0.021033868,6,3.3,0.143362947,-0.258198054,NA,0,0.1425,0.1425,NA,0,0.035,0.035,NA,0,0.015,0.015,NA,0,0.005,0.005,NA,0,0,0,NA,0,0.035,0.035,NA,0,0,0,NA,0,0,0,NA,0,1,1,1,0.6,0,0,1.25,1,1.25,1,0,0.104166667,0,0,0,0.1,0.25,0,0.138888889,0,NA,0.7,0,0,0.2,0,0,0,0.385433771,0.290481378,0.577777778,0.241526212,NA,0,0,0,NA,0,0.01,0.01,NA,0,0.457997558,0.457997558,NA,0,0,0,NA,0,0.149255189,0.149255189,NA,0,0.392747253,0.392747253,NA,0,0.02,0.02,NA,0,0.13,0.13,NA,0,0.01,0.01,NA,0,0.16,0.16,NA,0,0.4425,0.4425,NA,0,0.1425,0.1425,NA,0,0.14,0.14,NA,0,0.6025,0.6025,NA,0,0.15,0.15,NA,0,0.46,0.46,0.422295315,0.85,0,0.019573306,0,0.039463524,0.023255814,0.736531436,0.028743323,0.152432597,0,5,3.1,0.213730743,-0.119923245
NLA12_OR-154,1,8/7/2012,0.2775,0,0,0.2775,0.1,0.1,0.7,0.1,STEEP,NA,16.6,NA,2.27,0.092,NA,0.171529582,0.210192367,0.037199582,0.256828382,0.232250087,0,6,2.9,0.30181446,0.050308231,NA,0.005555556,0.22,0.005555556,NA,0.05,0.0925,0.113888889,NA,0.005555556,0,0.005555556,NA,0.141666667,0.125,0.122777778,NA,0,0,0,NA,0.005555556,0,0.003333333,NA,0,0,0,NA,0,0,0,NA,1,1,1,1,0.5,0.68,0.4,1.53,0.6,0.85,0.2,0.226666667,0.125409836,0.15,0,0,0.05,0.1,0,0.092391304,0,0,0.1,0.68,0,0.35,0.1,16.6,2.27,0.835588729,0.179269542,0.654761905,0.010848614,NA,0,0,0,NA,0,0,0,NA,0.937264537,0.468053584,0.815456144,NA,0,0,0,NA,0.062735463,0.446982407,0.175879682,NA,0,0.084964009,0.008664174,NA,0,0.03,0.015,NA,0,0.025,0.015,NA,0,0,0,NA,0,0.055,0.03,NA,0.055,0.4975,0.159,NA,0.055,0.4425,0.166,NA,0,0.025,0.015,NA,0.055,0.5525,0.189,NA,0,0.055,0.03,NA,0,0.11,0.023,1.366422742,2.46,0.1,0.051388492,0.25961826,0.250037572,0.042630385,0.036254715,0.182150559,0.077920016,0,7,3.7,0.237243299,0.175098129
